Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,31,51,29,53,-5.21,0.12,-5.09,113.0,118.1,102.5,0.246,0.443,0.547,13.3,23.1,0.191,0.553,11.1,75.5,0.19,United Center,829997,CHI,2026
Lg Rank,22,9,22,22,22.0,12.0,22.0,23.0,22.0,2.0,22.0,8.0,14.0,23.0,27.0,24.0,21.0,29.0,6.0,7.0,,1,CHI,2026
