Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Stephen Curry,35.0,PG,74,74,2421,75,25,0,0,0,2.5,-0.6,115,61,62,15,123,15,872,36,51,"CPOY-1,AS,NBA3",GSW,2024
2.0,Klay Thompson,33.0,SF,77,63,2284,0,29,61,10,0,-0.5,-7.6,65,24,78,15,58,2,404,15,27,,GSW,2024
3.0,Brandin Podziemski,20.0,SG,74,28,1968,13,75,13,0,0,7.2,8.7,54,19,60,6,37,41,660,13,35,ROY-5,GSW,2024
4.0,Jonathan Kuminga,21.0,PF,74,46,1949,0,0,2,65,34,4.2,3.0,49,37,64,17,160,12,414,38,73,,GSW,2024
5.0,Andrew Wiggins,28.0,SF,71,59,1920,0,0,66,34,0,-0.6,-6.5,33,34,77,9,95,11,312,13,45,,GSW,2024
6.0,Chris Paul,38.0,PG,58,18,1531,100,0,0,0,0,3.4,1.2,51,14,46,2,11,6,949,4,12,,GSW,2024
7.0,Draymond Green,33.0,PF,55,52,1490,0,0,3,80,17,5.6,4.6,101,11,83,21,33,29,789,7,18,,GSW,2024
8.0,Kevon Looney,27.0,C,74,36,1195,0,0,0,14,86,2.3,-0.7,17,15,82,15,41,1,330,11,24,,GSW,2024
9.0,Moses Moody,21.0,SG,66,9,1156,0,39,56,5,0,3.3,0.7,20,13,42,6,48,13,141,13,30,,GSW,2024
10.0,Trayce Jackson-Davis,23.0,PF,68,16,1130,0,0,0,21,79,2.0,-1.0,23,10,76,14,73,1,204,22,39,,GSW,2024
11.0,Dario Å ariÄ,29.0,C,64,9,1098,0,0,0,0,100,-1.1,-5.3,40,19,75,10,42,6,344,9,25,,GSW,2024
12.0,Gary Payton II,31.0,SG,44,0,680,8,78,15,0,0,7.5,5.7,12,6,39,6,11,2,119,3,12,,GSW,2024
13.0,Lester QuiÃ±ones,23.0,SG,37,0,394,2,45,44,8,0,1.7,-1.1,9,1,21,3,13,9,82,1,8,,GSW,2024
14.0,Cory Joseph,32.0,PG,26,0,296,85,15,1,0,0,-0.4,-3.4,6,2,15,1,1,3,109,0,2,,GSW,2024
15.0,Gui Santos,21.0,PF,23,0,192,0,0,28,64,9,4.4,1.7,5,1,18,0,8,0,32,1,4,,GSW,2024
16.0,Jerome Robinson,26.0,SG,22,0,81,39,62,0,0,0,15.7,13.2,1,0,3,0,4,1,11,1,0,,GSW,2024
17.0,Pat Spencer,27.0,PG,6,0,26,100,0,0,0,0,-13.8,-16.6,1,0,1,0,0,0,11,0,0,,GSW,2024
18.0,Usman Garuba,21.0,PF,6,0,18,0,0,0,10,90,-32.2,-35.1,1,1,2,0,1,0,2,0,2,,GSW,2024
,Team Totals,,,82,82,19829,20,20,20,20,20,2.7,-0.2,603,268,844,140,759,152,5785,187,407,,GSW,2024
