Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Pascal Siakam,30.0,PF,78,78,2548,0,0,20,79,2,6.3,11.0,40,42,84,19,154,8,635,40,45,AS,IND,2025
2.0,Tyrese Haliburton,24.0,PG,73,73,2451,77,22,1,0,0,3.3,2.5,76,26,49,4,82,9,1614,23,23,NBA3,IND,2025
3.0,Myles Turner,28.0,C,72,72,2174,0,0,0,0,100,3.9,3.4,43,32,103,31,117,1,251,25,37,,IND,2025
4.0,Bennedict Mathurin,22.0,SF,72,49,2149,0,13,85,2,0,2.8,0.9,50,56,86,19,158,8,327,28,67,,IND,2025
5.0,Andrew Nembhard,25.0,SG,65,65,1881,15,85,1,0,0,5.3,5.6,55,39,66,11,55,15,776,11,30,,IND,2025
6.0,Obi Toppin,26.0,PF,79,4,1545,0,0,0,65,36,-2.6,-8.3,32,19,61,8,49,1,296,12,25,,IND,2025
7.0,T.J. McConnell,32.0,PG,79,1,1415,100,0,0,0,0,-1.0,-5.2,64,36,44,1,31,32,855,5,42,,IND,2025
8.0,Ben Sheppard,23.0,SG,63,9,1229,2,82,16,0,0,-1.3,-5.3,12,5,85,1,11,12,195,3,13,,IND,2025
9.0,Jarace Walker,21.0,PF,75,5,1187,0,0,22,69,10,-5.4,-11.0,42,23,60,6,34,4,263,10,10,,IND,2025
10.0,Aaron Nesmith,25.0,SF,45,37,1122,0,19,81,1,0,9.1,9.3,16,10,63,8,35,16,126,14,22,,IND,2025
11.0,Thomas Bryant,27.0,C,56,8,848,0,0,0,0,100,-2.6,-6.3,12,5,43,6,28,3,110,9,16,,IND,2025
12.0,Quenton Jackson,26.0,PG,28,7,381,75,26,0,0,0,0.7,-1.8,9,2,21,3,17,18,122,4,13,,IND,2025
13.0,Johnny Furphy,20.0,SG,50,0,379,3,59,38,0,0,2.6,0.3,4,5,21,2,7,2,44,4,11,,IND,2025
14.0,Enrique Freeman,24.0,PF,22,1,181,0,3,47,50,0,-6.0,-8.8,5,0,13,1,5,1,22,1,3,,IND,2025
15.0,Tony Bradley,27.0,C,14,0,113,0,0,0,0,100,18.1,16.2,1,2,6,2,2,1,15,0,4,,IND,2025
16.0,Isaiah Jackson,23.0,C,5,1,84,0,0,0,0,100,6.2,4.0,2,0,8,3,6,0,12,0,2,,IND,2025
17.0,RayJ Dennis,23.0,PG,11,0,70,93,7,0,0,0,29.9,28.1,4,0,2,0,1,0,30,0,3,,IND,2025
18.0,Moses Brown,25.0,C,9,0,46,0,0,0,0,100,-7.4,-9.9,3,0,5,1,3,0,0,1,0,,IND,2025
19.0,James Johnson,37.0,PF,12,0,37,0,0,52,49,0,-11.3,-13.8,1,2,4,0,1,0,8,1,0,,IND,2025
20.0,Tristen Newton,23.0,SG,5,0,8,5,95,0,0,0,-19.7,-22.1,1,0,1,0,0,0,3,0,0,,IND,2025
21.0,James Wiseman,23.0,C,1,0,5,0,0,0,0,100,-23.5,-25.9,0,0,0,0,1,0,0,0,0,,IND,2025
22.0,Jahlil Okafor,29.0,C,1,0,3,0,0,0,0,100,80.4,78.1,0,0,0,0,0,0,2,0,0,,IND,2025
,Team Totals,,,82,82,19856,20,20,20,20,20,2.4,1.0,472,304,825,126,797,131,5706,191,366,,IND,2025
