G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Dec 23, 2020",7:30p,,Box Score,,Milwaukee Bucks,W,,122,121,1,0,W 1,,2:20,,BOS,2021
2,"Fri, Dec 25, 2020",5:00p,,Box Score,,Brooklyn Nets,L,,95,123,1,1,L 1,,2:19,,BOS,2021
3,"Sun, Dec 27, 2020",8:00p,,Box Score,@,Indiana Pacers,L,,107,108,1,2,L 2,,2:10,,BOS,2021
4,"Tue, Dec 29, 2020",7:00p,,Box Score,@,Indiana Pacers,W,,116,111,2,2,W 1,,2:12,,BOS,2021
5,"Wed, Dec 30, 2020",7:30p,,Box Score,,Memphis Grizzlies,W,,126,107,3,2,W 2,,2:03,,BOS,2021
6,"Fri, Jan 1, 2021",7:00p,,Box Score,@,Detroit Pistons,L,,93,96,3,3,L 1,,2:04,,BOS,2021
7,"Sun, Jan 3, 2021",3:00p,,Box Score,@,Detroit Pistons,W,,122,120,4,3,W 1,,2:16,,BOS,2021
8,"Mon, Jan 4, 2021",7:30p,,Box Score,@,Toronto Raptors,W,,126,114,5,3,W 2,3740,2:19,,BOS,2021
9,"Wed, Jan 6, 2021",7:30p,,Box Score,@,Miami Heat,W,,107,105,6,3,W 3,,2:20,,BOS,2021
10,"Fri, Jan 8, 2021",7:30p,,Box Score,,Washington Wizards,W,,116,107,7,3,W 4,,2:13,,BOS,2021
11,"Fri, Jan 15, 2021",7:30p,,Box Score,,Orlando Magic,W,,124,97,8,3,W 5,,2:05,,BOS,2021
12,"Sun, Jan 17, 2021",1:00p,,Box Score,,New York Knicks,L,,75,105,8,4,L 1,,2:14,,BOS,2021
13,"Wed, Jan 20, 2021",7:00p,,Box Score,@,Philadelphia 76ers,L,,109,117,8,5,L 2,,2:26,,BOS,2021
14,"Fri, Jan 22, 2021",7:30p,,Box Score,@,Philadelphia 76ers,L,,110,122,8,6,L 3,,2:18,,BOS,2021
15,"Sun, Jan 24, 2021",7:00p,,Box Score,,Cleveland Cavaliers,W,,141,103,9,6,W 1,,2:09,,BOS,2021
