Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,50,32,44,38,1.22,0.23,1.45,115.9,114.7,97.6,0.271,0.425,0.557,12.7,23.3,0.213,0.539,12.2,74.5,0.178,Crypto.com Arena,767626,LAL,2025
Lg Rank,6,22,14,14,14.0,10.0,14.0,12.0,15.0,21.0,1.0,14.0,8.0,16.0,24.0,1.0,12.0,20.0,18.0,7.0,,12,LAL,2025
