Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,50,32,53,29,4.59,-0.23,4.36,118.2,113.4,95.2,0.246,0.404,0.54,11.9,29.4,0.192,0.543,12.3,76.1,0.176,Madison Square Garden (IV),808885,NYK,2024
Lg Rank,6,24,5,5,5.0,23.0,6.0,7.0,10.0,30.0,14.0,11.0,16.0,15.0,1.0,15.0,15.0,14.0,14.0,6.0,,5,NYK,2024
