Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Anthony Davis,30.0,C,76,76,2700,0,0,0,3,97,2.3,6.0,53,60,117,22,221,4,625,60,80,"DPOY-4,AS,NBA2,DEF1",LAL,2024
2.0,Austin Reaves,25.0,SG,82,57,2629,34,60,7,0,0,-0.9,-4.0,105,50,86,11,98,34,1061,31,48,,LAL,2024
3.0,LeBron James,39.0,PF,71,71,2504,0,0,1,86,13,4.1,9.9,160,59,35,14,217,12,1364,74,59,"CPOY-10,AS,NBA3",LAL,2024
4.0,D'Angelo Russell,27.0,PG,76,69,2484,100,0,0,0,0,2.5,5.7,106,30,75,10,76,20,1111,17,35,,LAL,2024
5.0,Taurean Prince,29.0,PF,78,49,2108,1,20,70,9,0,-2.7,-6.7,42,18,84,3,30,21,277,9,28,,LAL,2024
6.0,Rui Hachimura,25.0,PF,68,39,1826,0,0,46,49,5,3.3,5.3,13,19,53,9,65,5,209,13,42,,LAL,2024
7.0,Cam Reddish,24.0,SF,48,26,984,3,58,36,2,0,-3.2,-4.9,8,18,35,2,23,3,111,2,18,,LAL,2024
8.0,Max Christie,20.0,SG,67,7,944,10,74,17,0,0,-0.5,-1.2,26,5,33,4,19,1,152,2,21,,LAL,2024
9.0,Jaxson Hayes,23.0,C,70,5,877,0,0,0,3,98,-4.5,-6.3,11,5,78,23,38,2,79,13,16,,LAL,2024
10.0,Christian Wood,28.0,PF,50,1,872,0,0,46,51,3,0.4,0.0,16,18,48,12,43,2,110,10,12,,LAL,2024
11.0,Spencer Dinwiddie,30.0,PG,28,4,678,42,54,4,0,0,6.9,7.8,17,7,18,3,23,6,159,5,2,,LAL,2024
12.0,Jarred Vanderbilt,24.0,PF,29,6,581,0,14,68,18,1,4.6,4.9,11,7,22,5,20,11,86,6,13,,LAL,2024
13.0,Gabe Vincent,27.0,PG,11,0,218,38,62,0,0,0,6.3,6.2,3,2,10,0,1,3,48,0,2,,LAL,2024
14.0,Jalen Hood-Schifino,20.0,SG,21,0,109,2,70,28,0,0,-23.7,-24.8,6,3,7,0,8,0,19,0,5,,LAL,2024
15.0,Maxwell Lewis,21.0,SF,34,0,103,0,20,72,8,1,-37.5,-39.0,4,4,4,0,1,0,12,0,3,,LAL,2024
16.0,Skylar Mays,26.0,SG,17,0,77,70,30,0,0,0,-7.9,-8.5,1,0,4,0,0,2,24,0,1,,LAL,2024
17.0,Colin Castleton,23.0,C,16,0,59,0,0,0,0,100,-42.4,-43.4,2,0,6,1,1,0,6,0,2,,LAL,2024
18.0,D'Moi Hodge,25.0,SG,7,0,41,100,0,0,0,0,-41.1,-41.9,1,0,2,0,1,0,10,0,0,,LAL,2024
19.0,Dylan Windler,27.0,SF,8,0,28,0,7,50,43,0,-4.0,-4.4,0,0,2,0,0,0,14,0,0,,LAL,2024
20.0,Harry Giles,25.0,C,7,0,19,0,0,0,79,21,-90.5,-91.4,0,0,0,0,0,0,0,0,1,,LAL,2024
21.0,Alex Fudge,20.0,SF,4,0,14,0,0,0,100,0,-71.3,-72.0,0,1,0,0,1,0,0,0,1,,LAL,2024
,Team Totals,,,82,82,19855,20,20,20,20,20,0.4,1.2,585,306,719,119,886,126,5477,242,389,,LAL,2024
