Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Patty Mills,33.0,SG,81,48,2346,18,68,14,0,0,1.4,0.0,46,15,39,6,19,36,414,6,25,,BRK,2022
2.0,Kevin Durant,33.0,PF,55,55,2047,0,0,7,89,4,7.0,11.9,99,62,60,16,137,5,815,28,38,"MVP-10,AS,NBA2",BRK,2022
3.0,Bruce Brown,25.0,SF,72,45,1774,0,26,65,9,0,0.5,-1.6,26,16,92,8,70,6,364,22,37,,BRK,2022
4.0,James Harden,32.0,PG,44,44,1627,73,26,1,0,0,1.6,0.3,129,53,44,13,152,3,1012,38,65,AS,BRK,2022
5.0,James Johnson,34.0,PF,62,10,1191,0,0,30,66,4,-0.9,-3.2,27,9,80,8,30,3,318,9,19,,BRK,2022
6.0,Cam Thomas,20.0,SG,67,2,1176,1,53,43,3,0,-6.2,-10.9,23,19,42,6,46,1,177,10,27,,BRK,2022
7.0,Kyrie Irving,29.0,PG,29,29,1091,99,1,0,0,0,5.5,5.8,46,23,36,3,53,6,395,19,25,,BRK,2022
8.0,LaMarcus Aldridge,36.0,C,47,12,1050,0,0,0,0,100,1.5,0.1,11,11,46,12,56,0,110,22,11,,BRK,2022
9.0,Kessler Edwards,21.0,SF,48,23,987,0,3,42,53,2,-1.9,-4.4,19,12,44,2,11,2,80,5,19,,BRK,2022
10.0,Nic Claxton,22.0,C,47,19,974,0,0,0,7,93,0.7,-0.9,7,12,59,12,48,5,104,15,20,,BRK,2022
11.0,Blake Griffin,32.0,C,56,24,958,0,0,0,16,84,-4.7,-8.0,14,9,44,5,33,36,253,9,19,,BRK,2022
12.0,DeAndre' Bembry,27.0,SF,48,20,949,0,15,65,20,0,1.6,0.4,17,5,39,4,17,7,142,3,22,,BRK,2022
13.0,Seth Curry,31.0,SG,19,19,569,36,58,6,0,0,6.3,5.8,12,4,13,2,4,4,112,2,4,,BRK,2022
14.0,Jevon Carter,26.0,PG,46,1,552,100,0,0,0,0,-1.0,-2.7,17,4,18,1,2,1,110,0,4,,BRK,2022
15.0,Andre Drummond,28.0,C,24,24,535,0,0,0,0,100,5.6,4.9,12,7,37,12,38,0,85,14,24,,BRK,2022
16.0,Joe Harris,30.0,SF,14,14,423,0,7,83,10,0,1.8,0.5,7,3,9,3,2,0,33,1,6,,BRK,2022
17.0,Goran DragiÄ,35.0,PG,16,6,408,67,33,0,0,0,2.6,1.4,17,8,13,3,7,8,179,1,7,,BRK,2022
18.0,Day'Ron Sharpe,20.0,PF,32,8,391,0,0,0,11,89,6.4,5.5,10,10,31,4,21,2,41,6,14,,BRK,2022
19.0,David Duke Jr.,22.0,PG,22,7,341,61,39,0,0,0,-1.4,-3.1,4,1,16,1,8,1,39,1,11,,BRK,2022
20.0,Paul Millsap,36.0,C,24,0,270,0,0,0,45,55,0.2,-1.3,3,4,27,2,6,1,56,1,3,,BRK,2022
21.0,Langston Galloway,30.0,SG,4,0,58,4,57,38,0,0,10.9,9.7,2,1,3,1,0,1,13,0,0,,BRK,2022
22.0,Shaquille Harrison,28.0,SG,2,0,23,0,30,70,0,0,-10.8,-12.2,2,0,1,0,0,1,8,0,1,,BRK,2022
23.0,James Ennis III,31.0,SF,2,0,14,0,0,11,89,0,33.0,31.8,0,0,0,0,0,0,0,0,0,,BRK,2022
24.0,Wenyen Gabriel,24.0,PF,1,0,1,0,0,0,0,100,100.0,98.7,0,0,0,0,0,0,0,0,0,,BRK,2022
,Team Totals,,,82,82,19755,20,20,20,20,20,1.4,0.3,550,288,793,124,760,129,4860,212,401,,BRK,2022
