Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Damian Lillard,33.0,PG,73,73,2579,19.6,0.59,0.487,0.403,1.6,11.8,6.8,28.8,1.3,0.6,11.4,28.4,5.8,1.9,7.7,0.143,3.4,-1.3,2.1,2.7,"CPOY-11,AS",MIL,2024
2.0,Giannis Antetokounmpo,29.0,PF,73,73,2567,29.9,0.649,0.091,0.571,8.6,27.0,17.9,32.7,1.6,2.6,12.7,33.0,9.5,3.7,13.2,0.246,6.7,2.4,9.0,7.2,"MVP-4,DPOY-9,CPOY-12,AS,NBA1",MIL,2024
3.0,Brook Lopez,35.0,C,79,79,2411,14.8,0.608,0.535,0.177,5.4,13.0,9.3,7.1,0.9,6.7,8.8,16.0,3.1,2.8,5.9,0.117,0.2,0.8,1.0,1.8,,MIL,2024
4.0,Malik Beasley,27.0,SG,79,77,2337,10.3,0.603,0.751,0.048,2.0,11.4,6.8,6.1,1.2,0.3,6.8,14.6,1.9,1.6,3.5,0.073,-1.0,-0.8,-1.8,0.1,,MIL,2024
5.0,Bobby Portis,28.0,PF,82,4,2008,17.5,0.581,0.268,0.135,7.9,24.8,16.6,7.8,1.6,1.4,8.6,22.9,2.1,2.6,4.7,0.112,0.0,-0.8,-0.8,0.6,6MOY-3,MIL,2024
6.0,Pat Connaughton,31.0,SF,76,3,1676,9.6,0.574,0.686,0.167,3.4,12.0,7.8,12.0,1.1,1.0,11.6,10.9,1.6,1.2,2.8,0.08,-1.6,0.0,-1.6,0.2,,MIL,2024
7.0,Khris Middleton,32.0,SF,55,55,1487,17.0,0.595,0.384,0.187,3.0,15.7,9.5,28.9,1.6,0.9,15.4,23.9,1.9,1.4,3.4,0.109,1.1,0.0,1.1,1.2,,MIL,2024
8.0,Jae Crowder,33.0,PF,50,25,1156,8.9,0.546,0.615,0.133,3.0,12.1,7.6,7.2,1.6,0.7,7.4,11.5,0.6,1.0,1.6,0.065,-2.6,0.0,-2.6,-0.2,,MIL,2024
9.0,Cameron Payne,29.0,PG,47,2,702,12.6,0.603,0.59,0.198,0.8,8.7,4.8,20.7,1.5,0.4,11.4,16.7,1.1,0.5,1.6,0.108,-1.0,-0.5,-1.5,0.1,,MIL,2024
10.0,A.J. Green,24.0,SG,56,0,614,10.5,0.617,0.862,0.097,1.6,9.6,5.7,6.4,0.7,0.6,5.5,15.2,0.7,0.3,1.1,0.084,-0.4,-1.7,-2.1,0.0,,MIL,2024
11.0,MarJon Beauchamp,23.0,SF,48,1,608,9.7,0.592,0.452,0.169,4.1,13.6,8.9,6.7,1.0,1.0,13.2,14.6,0.2,0.5,0.7,0.056,-2.3,-0.9,-3.2,-0.2,,MIL,2024
12.0,Andre Jackson Jr.,22.0,SG,57,8,572,8.5,0.596,0.46,0.11,8.4,13.1,10.8,10.8,1.3,0.9,21.1,10.0,0.5,0.5,1.0,0.081,-3.6,0.0,-3.6,-0.2,,MIL,2024
13.0,Patrick Beverley,35.0,PG,26,8,543,11.4,0.524,0.522,0.196,3.9,14.8,9.5,15.8,1.7,2.0,9.6,13.2,0.5,0.6,1.1,0.095,-1.6,1.2,-0.4,0.2,,MIL,2024
14.0,Thanasis Antetokounmpo,31.0,PF,34,0,155,5.5,0.518,0.033,0.067,5.1,4.2,4.6,13.9,2.2,2.2,31.2,12.5,-0.2,0.1,0.0,-0.01,-6.7,0.3,-6.4,-0.2,,MIL,2024
15.0,Danilo Gallinari,35.0,SF,17,0,155,7.7,0.523,0.459,0.486,4.3,8.3,6.4,9.6,1.9,0.6,18.2,15.3,0.0,0.1,0.1,0.025,-5.0,-0.2,-5.2,-0.1,,MIL,2024
16.0,Chris Livingston,20.0,SF,21,0,90,6.9,0.547,0.227,0.182,3.7,21.5,12.8,7.2,1.1,0.0,17.4,13.8,0.0,0.1,0.1,0.027,-7.0,-1.0,-8.0,-0.1,,MIL,2024
17.0,Robin Lopez,35.0,C,16,2,65,6.6,0.453,0.421,0.105,5.2,3.3,4.2,7.8,0.7,3.9,9.1,14.5,0.0,0.0,0.0,0.007,-4.7,-1.4,-6.1,-0.1,,MIL,2024
18.0,TyTy Washington Jr.,22.0,PG,11,0,56,4.6,0.35,0.3,0.0,2.0,7.7,4.9,11.4,2.6,0.0,9.1,17.0,-0.1,0.1,-0.1,-0.072,-7.1,-1.0,-8.2,-0.1,,MIL,2024
19.0,Ryan Rollins,21.0,PG,3,0,12,18.5,0.75,0.5,0.0,0.0,17.9,9.1,30.9,8.0,0.0,33.3,10.8,0.0,0.0,0.0,0.199,0.6,8.5,9.2,0.0,,MIL,2024
20.0,Lindell Wigginton,25.0,PG,3,0,8,5.6,0.51,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.5,37.1,0.0,0.0,0.0,-0.154,-14.6,-9.2,-23.9,0.0,,MIL,2024
21.0,Marques Bolden,25.0,C,2,0,3,3.0,,,,0.0,71.5,36.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.102,-7.8,2.3,-5.5,0.0,,MIL,2024
,Team Totals,,,82,82,19804,,0.601,0.43,0.27,,,,,,,,,29.1,19.0,48.2,0.117,0.6,0.0,0.6,12.8,,MIL,2024
