Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team,Season
1.0,Anthony Edwards,24.0,SG,61,60,35.0,9.9,20.2,0.489,3.4,8.4,0.399,6.5,11.8,0.554,0.572,5.7,7.2,0.796,0.6,4.4,5.0,3.7,1.4,0.8,2.9,1.9,28.8,"CPOY-3,AS",MIN,2026
2.0,Julius Randle,31.0,PF,79,79,33.0,7.3,15.3,0.481,1.4,4.4,0.315,6.0,10.9,0.547,0.526,5.0,6.3,0.802,1.7,5.1,6.7,5.0,1.1,0.2,2.7,2.8,21.1,,MIN,2026
3.0,Jaden McDaniels,25.0,PF,73,73,31.7,5.7,11.1,0.515,1.4,3.4,0.412,4.3,7.7,0.562,0.579,2.0,2.4,0.835,1.0,3.2,4.2,2.7,1.1,1.0,1.8,3.3,14.8,,MIN,2026
4.0,Rudy Gobert,33.0,C,76,76,31.3,4.4,6.5,0.682,0.0,0.1,0.0,4.4,6.4,0.689,0.682,2.1,4.0,0.526,3.9,7.5,11.5,1.7,0.8,1.6,1.4,2.6,10.9,"DPOY-4,DEF1",MIN,2026
5.0,Donte DiVincenzo,29.0,SG,82,82,30.4,4.1,10.2,0.406,3.0,7.9,0.379,1.2,2.3,0.497,0.552,1.0,1.3,0.743,0.8,3.3,4.1,3.8,1.3,0.4,1.4,2.4,12.2,,MIN,2026
6.0,Ayo Dosunmu,26.0,SG,24,9,28.9,5.7,10.9,0.521,1.5,3.6,0.414,4.2,7.3,0.575,0.59,1.5,1.7,0.925,0.6,3.6,4.2,3.5,1.0,0.3,1.5,2.2,14.4,6MOY-9,MIN,2026
7.0,Naz Reid,26.0,C,77,3,26.1,5.2,11.3,0.456,2.1,5.8,0.362,3.1,5.5,0.556,0.549,1.2,1.6,0.732,1.2,5.0,6.2,2.2,1.0,1.0,1.6,2.5,13.6,6MOY-4,MIN,2026
8.0,Kyle Anderson,32.0,SF,19,2,19.1,1.8,3.9,0.473,0.0,0.3,0.0,1.8,3.6,0.507,0.473,0.9,1.2,0.773,1.1,2.6,3.7,3.3,0.8,0.6,0.8,2.0,4.6,,MIN,2026
9.0,Mike Conley,38.0,PG,54,15,18.4,1.3,4.0,0.335,1.0,3.1,0.337,0.3,0.9,0.327,0.465,0.8,0.9,0.9,0.3,1.4,1.7,2.9,0.6,0.3,0.6,1.6,4.5,,MIN,2026
10.0,Bones Hyland,25.0,PG,71,3,16.6,3.0,6.6,0.453,1.6,4.2,0.388,1.4,2.4,0.568,0.577,0.9,1.2,0.78,0.3,1.5,1.8,2.6,0.6,0.2,1.0,1.7,8.5,,MIN,2026
11.0,Jaylen Clark,24.0,SG,68,1,13.1,1.5,3.4,0.434,0.5,1.5,0.327,1.0,1.9,0.52,0.507,0.6,1.0,0.657,0.8,1.0,1.8,0.6,0.7,0.1,0.3,1.3,4.0,,MIN,2026
12.0,Terrence Shannon Jr.,25.0,SG,43,2,12.5,1.8,4.0,0.45,0.7,1.8,0.408,1.1,2.2,0.484,0.541,1.3,1.6,0.8,0.2,0.9,1.1,0.9,0.3,0.0,0.6,1.2,5.6,,MIN,2026
13.0,Rob Dillingham,21.0,PG,35,0,9.3,1.3,4.0,0.333,0.3,0.9,0.364,1.0,3.1,0.324,0.376,0.4,0.6,0.75,0.1,1.0,1.2,1.7,0.5,0.1,1.0,1.0,3.5,,MIN,2026
14.0,Enrique Freeman,25.0,PF,4,0,9.3,1.0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.625,0.8,1.0,0.75,0.5,2.0,2.5,0.5,0.5,0.8,0.5,1.3,3.3,,MIN,2026
15.0,Zyon Pullin,24.0,SG,5,0,8.6,1.8,2.6,0.692,0.2,0.6,0.333,1.6,2.0,0.8,0.731,0.8,0.8,1.0,0.2,0.4,0.6,1.8,0.2,0.0,0.6,1.2,4.6,,MIN,2026
16.0,Joan Beringer,19.0,PF,40,3,7.9,1.6,2.5,0.663,0.0,0.0,,1.6,2.5,0.663,0.663,0.7,0.9,0.703,1.1,1.2,2.3,0.3,0.2,0.7,0.3,1.2,3.9,,MIN,2026
17.0,Julian Phillips,22.0,SF,13,0,7.2,1.1,2.5,0.424,0.3,1.2,0.25,0.8,1.3,0.588,0.485,0.7,0.9,0.75,0.1,0.3,0.4,0.2,0.4,0.1,0.3,0.8,3.2,,MIN,2026
18.0,Rocco Zikarsky,19.0,C,5,0,7.2,1.0,1.6,0.625,0.0,0.0,,1.0,1.6,0.625,0.625,0.8,0.8,1.0,0.4,2.4,2.8,0.4,0.0,1.0,0.2,0.6,2.8,,MIN,2026
19.0,Joe Ingles,38.0,SF,27,2,5.7,0.6,1.0,0.593,0.3,0.6,0.438,0.3,0.4,0.818,0.722,0.1,0.1,1.0,0.0,0.7,0.7,1.3,0.3,0.1,0.5,0.3,1.5,,MIN,2026
20.0,Leonard Miller,22.0,SF,19,0,5.0,0.9,1.7,0.545,0.1,0.6,0.083,0.9,1.1,0.81,0.561,0.4,0.6,0.636,0.4,0.9,1.3,0.3,0.2,0.0,0.5,0.6,2.3,,MIN,2026
21.0,Johnny Juzang,24.0,SG,21,0,4.2,0.8,1.8,0.421,0.3,1.1,0.25,0.5,0.7,0.714,0.5,0.2,0.4,0.625,0.2,0.6,0.8,0.3,0.1,0.0,0.2,0.1,2.0,,MIN,2026
,Team Totals,,,82,82,241.2,42.6,88.5,0.481,13.8,37.2,0.37,28.9,51.4,0.562,0.559,19.0,25.3,0.752,11.1,33.0,44.1,26.1,8.7,5.8,14.8,21.2,118.0,,MIN,2026
