Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Jaren Jackson Jr.,25.0,C,74,74,2207,0,0,0,46,54,6.4,3.4,42,58,136,29,189,11,378,49,87,"DPOY-7,AS,DEF2",MEM,2025
2.0,Desmond Bane,26.0,SG,69,68,2205,3,62,32,3,0,2.4,-5.8,82,46,79,19,79,4,899,22,76,,MEM,2025
3.0,Jaylen Wells,21.0,SG,79,74,2043,0,20,72,8,0,4.1,-1.8,25,30,60,3,57,41,320,15,33,ROY-3,MEM,2025
4.0,Scotty Pippen Jr.,24.0,PG,79,21,1683,81,20,0,0,0,2.9,-3.6,81,29,89,13,83,33,842,25,43,,MEM,2025
5.0,Santi Aldama,24.0,PF,65,16,1660,0,0,7,70,23,4.2,-1.4,42,17,46,5,45,9,462,14,21,,MEM,2025
6.0,Ja Morant,25.0,PG,50,50,1519,100,0,0,0,0,6.2,2.0,122,44,50,2,154,17,862,39,51,,MEM,2025
7.0,Luke Kennard,28.0,SG,65,11,1472,34,51,15,1,0,3.3,-2.6,45,20,27,3,15,1,513,4,11,,MEM,2025
8.0,Zach Edey,22.0,C,66,55,1416,0,0,0,0,100,5.7,1.1,26,21,108,25,65,1,165,24,31,ROY-5,MEM,2025
9.0,Brandon Clarke,28.0,PF,64,18,1207,0,2,38,54,7,8.7,5.5,14,13,87,8,51,6,160,23,22,,MEM,2025
10.0,Jake LaRavia,23.0,PF,47,0,982,0,2,56,41,2,9.7,6.3,31,18,43,8,42,5,329,6,21,,MEM,2025
11.0,Jay Huff,26.0,C,64,2,748,0,0,0,4,96,1.5,-4.3,9,15,55,1,22,2,94,4,8,,MEM,2025
12.0,John Konchar,28.0,SG,46,4,558,6,60,32,2,0,7.0,2.5,8,6,21,1,5,1,101,2,5,,MEM,2025
13.0,Vince Williams Jr.,24.0,SG,27,5,499,23,66,11,1,0,1.4,-4.1,22,8,24,1,9,6,131,2,7,,MEM,2025
14.0,GG Jackson II,20.0,PF,29,3,459,0,0,25,63,12,-6.9,-13.3,7,13,15,1,18,2,71,4,15,,MEM,2025
15.0,Marcus Smart,30.0,PG,19,6,400,29,67,4,0,0,10.2,5.9,23,8,12,1,10,6,170,1,7,,MEM,2025
16.0,Cam Spencer,24.0,SG,25,1,252,53,43,4,0,0,6.8,2.0,4,0,8,1,7,1,82,2,1,,MEM,2025
17.0,Lamar Stevens,27.0,PF,17,1,155,0,5,41,53,1,26.9,22.8,5,2,4,2,5,1,22,1,8,,MEM,2025
18.0,Marvin Bagley III,25.0,PF,12,1,99,0,0,0,36,64,8.4,3.5,0,1,4,0,5,0,10,0,1,,MEM,2025
19.0,Yuki Kawamura,23.0,PG,22,0,93,100,0,0,0,0,18.0,13.4,3,2,2,0,3,1,46,1,0,,MEM,2025
20.0,Colin Castleton,24.0,C,10,0,46,0,0,21,45,33,8.4,3.5,0,0,5,1,4,0,0,1,2,,MEM,2025
21.0,Zyon Pullin,23.0,SG,3,0,3,0,100,0,0,0,0.0,-5.0,0,0,0,0,0,0,0,0,0,,MEM,2025
,Team Totals,,,82,82,19706,20,20,20,20,20,4.9,-0.3,591,351,875,124,868,148,5657,239,450,,MEM,2025
