Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team,Season
1.0,Darius Garland,22.0,PG,68,68,35.7,8.0,17.3,0.462,2.6,6.7,0.383,5.4,10.6,0.512,0.536,3.2,3.5,0.892,0.6,2.7,3.3,8.6,1.3,0.1,3.6,1.7,21.7,AS,CLE,2022
2.0,Evan Mobley,20.0,PF,69,69,33.8,6.1,12.0,0.508,0.3,1.3,0.25,5.8,10.7,0.541,0.522,2.4,3.7,0.663,2.1,6.2,8.3,2.5,0.8,1.7,1.9,2.1,15.0,ROY-2,CLE,2022
3.0,Jarrett Allen,23.0,C,56,56,32.3,6.6,9.7,0.677,0.0,0.2,0.1,6.6,9.6,0.688,0.678,2.9,4.2,0.708,3.4,7.3,10.8,1.6,0.8,1.3,1.7,1.7,16.1,AS,CLE,2022
4.0,Lauri Markkanen,24.0,SF,61,61,30.8,5.1,11.5,0.445,2.2,6.2,0.358,2.9,5.3,0.548,0.542,2.3,2.6,0.868,1.0,4.7,5.7,1.3,0.7,0.5,0.9,2.1,14.8,,CLE,2022
5.0,Caris LeVert,27.0,SG,19,10,29.8,5.3,12.2,0.435,1.1,3.5,0.313,4.2,8.7,0.485,0.481,1.8,2.5,0.745,0.7,2.7,3.4,3.9,0.8,0.3,1.7,2.1,13.6,,CLE,2022
6.0,Isaac Okoro,21.0,SF,67,61,29.6,3.1,6.4,0.48,0.8,2.3,0.35,2.3,4.1,0.555,0.544,1.8,2.3,0.768,1.1,1.9,3.0,1.8,0.8,0.3,0.9,2.4,8.8,,CLE,2022
7.0,Collin Sexton,23.0,SG,11,11,28.7,6.2,13.7,0.45,1.0,4.1,0.244,5.2,9.6,0.538,0.487,2.6,3.5,0.744,1.2,2.1,3.3,2.1,0.9,0.0,2.8,2.3,16.0,,CLE,2022
8.0,Ricky Rubio,31.0,PG,34,8,28.5,4.4,12.1,0.363,1.7,5.1,0.339,2.6,7.0,0.38,0.434,2.6,3.0,0.854,0.4,3.7,4.1,6.6,1.4,0.2,2.6,2.2,13.1,,CLE,2022
9.0,Kevin Love,33.0,C,74,4,22.5,4.4,10.3,0.43,2.5,6.4,0.392,1.9,3.8,0.493,0.553,2.2,2.7,0.838,1.2,6.1,7.2,2.2,0.4,0.2,1.3,1.4,13.6,6MOY-2,CLE,2022
10.0,Cedi Osman,26.0,SF,66,3,22.2,3.7,8.7,0.432,1.9,5.4,0.357,1.8,3.2,0.559,0.544,1.3,2.0,0.664,0.4,1.8,2.2,2.0,0.8,0.2,1.0,1.9,10.7,,CLE,2022
11.0,Rajon Rondo,35.0,PG,21,1,19.5,2.1,5.0,0.429,1.1,2.8,0.397,1.0,2.2,0.468,0.538,0.9,1.1,0.75,0.2,2.6,2.8,4.9,0.9,0.0,1.6,1.5,6.2,,CLE,2022
12.0,Dean Wade,25.0,PF,51,28,19.2,1.9,4.3,0.456,1.0,2.8,0.359,0.9,1.5,0.64,0.574,0.4,0.6,0.667,0.6,2.3,2.9,1.0,0.6,0.1,0.3,1.7,5.3,,CLE,2022
13.0,Lamar Stevens,24.0,PF,63,13,16.1,2.5,5.1,0.489,0.3,1.0,0.277,2.2,4.0,0.543,0.517,0.8,1.2,0.707,0.7,1.9,2.6,0.7,0.5,0.3,0.7,1.7,6.1,,CLE,2022
14.0,Justin Anderson,28.0,SF,3,0,15.7,1.3,2.7,0.5,0.7,2.0,0.333,0.7,0.7,1.0,0.625,1.0,1.3,0.75,0.0,2.0,2.0,2.0,0.3,0.0,0.7,1.3,4.3,,CLE,2022
15.0,Brandon Goodwin,26.0,PG,36,5,13.9,1.8,4.3,0.416,0.5,1.5,0.345,1.3,2.8,0.455,0.477,0.7,1.1,0.632,0.4,1.5,1.9,2.5,0.7,0.0,1.0,1.1,4.8,,CLE,2022
16.0,Moses Brown,22.0,C,14,5,12.6,2.6,4.1,0.638,0.0,0.0,,2.6,4.1,0.638,0.638,1.1,2.1,0.552,1.6,3.6,5.3,0.0,0.3,0.5,0.4,1.8,6.4,,CLE,2022
17.0,Denzel Valentine,28.0,SG,22,0,9.3,1.0,2.8,0.371,0.8,2.0,0.409,0.2,0.8,0.278,0.516,0.0,0.0,,0.4,1.3,1.7,0.5,0.3,0.0,0.5,0.8,2.9,,CLE,2022
18.0,Dylan Windler,25.0,SF,50,0,9.2,0.7,2.0,0.378,0.4,1.4,0.3,0.3,0.6,0.571,0.485,0.3,0.4,0.833,0.4,1.4,1.8,0.7,0.3,0.1,0.3,0.9,2.2,,CLE,2022
19.0,Malik Newman,24.0,PG,1,0,8.0,3.0,5.0,0.6,0.0,1.0,0.0,3.0,4.0,0.75,0.6,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,,CLE,2022
20.0,Luke Kornet,26.0,C,2,0,7.5,0.5,2.5,0.2,0.0,0.5,0.0,0.5,2.0,0.25,0.2,1.0,1.5,0.667,1.0,0.5,1.5,0.5,0.0,0.5,0.0,0.5,2.0,,CLE,2022
21.0,Kevin Pangos,29.0,PG,24,3,6.9,0.6,1.9,0.326,0.3,1.1,0.231,0.4,0.8,0.45,0.391,0.1,0.2,0.75,0.1,0.4,0.5,1.3,0.1,0.0,0.3,0.5,1.6,,CLE,2022
22.0,Ed Davis,32.0,C,31,3,6.5,0.4,0.5,0.688,0.0,0.0,,0.4,0.5,0.688,0.688,0.2,0.5,0.429,0.5,1.6,2.1,0.2,0.1,0.3,0.2,1.1,0.9,,CLE,2022
23.0,Tre Scott,25.0,SF,2,0,5.5,1.5,3.0,0.5,0.0,0.5,0.0,1.5,2.5,0.6,0.5,0.0,0.0,,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,3.0,,CLE,2022
24.0,Tacko Fall,26.0,C,11,1,5.4,0.5,1.1,0.417,0.0,0.0,,0.5,1.1,0.417,0.417,0.2,0.6,0.286,0.6,1.5,2.1,0.2,0.0,0.5,0.3,0.3,1.1,,CLE,2022
25.0,RJ Nembhard Jr.,22.0,SG,14,0,4.5,0.4,1.3,0.333,0.0,0.1,0.0,0.4,1.1,0.375,0.333,0.2,0.3,0.75,0.2,0.3,0.5,0.9,0.1,0.0,0.2,0.1,1.1,,CLE,2022
26.0,Tim Frazier,31.0,PG,2,0,4.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.5,1.0,,CLE,2022
,Team Totals,,,82,82,240.6,39.7,84.6,0.469,11.6,32.8,0.355,28.1,51.9,0.541,0.538,16.8,22.1,0.76,10.2,34.0,44.2,25.2,7.1,4.2,14.4,17.5,107.8,,CLE,2022
