Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,P.J. Washington,24.0,PF,73,73,2380,0,0,3,95,3,-7.3,-3.9,55,31,121,11,86,8,407,23,62,,CHO,2023
2.0,Terry Rozier,28.0,SG,63,63,2221,32,65,3,0,0,-6.3,-1.1,56,40,52,15,93,38,756,23,64,,CHO,2023
3.0,Mason Plumlee,32.0,C,56,56,1597,0,0,0,0,100,-8.2,-4.0,39,16,78,24,122,6,481,32,32,,CHO,2023
4.0,Gordon Hayward,32.0,SF,50,50,1577,0,10,81,9,0,-3.2,4.4,45,24,36,11,82,4,495,25,19,,CHO,2023
5.0,Kelly Oubre Jr.,27.0,SF,48,40,1548,0,58,42,0,0,-7.7,-3.2,22,28,61,7,107,25,124,37,55,,CHO,2023
6.0,Jalen McDaniels,25.0,SF,56,21,1494,0,0,80,20,0,-5.1,1.1,31,27,80,12,55,13,270,17,34,,CHO,2023
7.0,Dennis Smith Jr.,25.0,PG,54,15,1390,98,2,0,0,0,-1.6,6.4,52,16,63,5,46,6,614,5,37,,CHO,2023
8.0,LaMelo Ball,21.0,PG,36,36,1268,75,25,0,0,0,-5.2,0.8,71,17,51,13,40,11,686,9,27,,CHO,2023
9.0,Nick Richards,25.0,C,65,9,1217,0,0,0,0,100,-3.8,2.9,10,12,73,33,99,5,89,34,38,,CHO,2023
10.0,JT Thor,20.0,PF,69,8,969,0,0,3,94,3,-6.6,-1.0,20,12,46,4,19,1,85,2,13,,CHO,2023
11.0,Th̩o Maledon,21.0,PG,44,7,854,100,0,0,0,0,-8.1,-2.9,37,11,34,2,30,5,359,9,15,,CHO,2023
12.0,Mark Williams,21.0,C,43,17,828,0,0,0,0,100,-4.3,1.9,10,12,53,16,47,1,43,10,20,,CHO,2023
13.0,Bryce McGowens,20.0,SG,46,7,787,3,63,35,0,0,-8.4,-3.3,19,12,23,7,40,11,122,10,19,,CHO,2023
14.0,Kai Jones,22.0,C,46,0,550,0,0,0,58,42,-2.7,3.5,5,5,38,11,16,1,38,8,8,,CHO,2023
15.0,James Bouknight,22.0,SG,34,0,515,9,89,3,0,0,-7.9,-2.4,8,12,26,3,14,4,101,2,13,,CHO,2023
16.0,Svi Mykhailiuk,25.0,SF,19,8,428,1,25,70,3,1,-0.6,5.8,9,10,12,3,12,3,124,3,10,,CHO,2023
17.0,Cody Martin,27.0,SF,7,0,134,0,41,59,0,0,-7.6,-1.9,2,0,10,0,5,1,28,3,4,,CHO,2023
18.0,Xavier Sneed,25.0,SF,4,0,48,0,19,58,24,0,-23.9,-18.3,0,2,4,1,1,1,11,0,1,,CHO,2023
19.0,Kobi Simmons,25.0,SG,5,0,28,59,41,0,0,0,-36.9,-31.4,0,0,0,0,1,1,11,0,0,,CHO,2023
,Team Totals,,,82,82,19833,20,20,20,20,20,-5.8,-0.2,491,287,861,178,915,145,4844,252,471,,CHO,2023
