Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team,Season
1.0,Brandon Ingram,28.0,SF,77,77,33.8,8.0,16.7,0.477,1.8,4.6,0.382,6.2,12.1,0.512,0.529,3.8,4.6,0.82,0.8,4.8,5.6,3.7,0.8,0.7,2.4,1.9,21.5,AS,TOR,2026
2.0,Scottie Barnes,24.0,PF,80,80,33.5,7.1,14.0,0.507,0.9,2.8,0.304,6.3,11.2,0.557,0.537,3.0,3.7,0.815,1.9,5.6,7.5,5.9,1.4,1.5,2.6,2.6,18.1,"DPOY-5,AS,DEF2",TOR,2026
3.0,Immanuel Quickley,26.0,PG,70,70,31.9,5.7,12.9,0.443,2.5,6.8,0.374,3.2,6.1,0.52,0.541,2.4,3.0,0.821,0.5,3.5,4.0,5.9,1.3,0.1,1.5,2.0,16.4,,TOR,2026
4.0,RJ Barrett,25.0,SF,57,57,30.3,7.0,14.3,0.491,1.7,5.0,0.339,5.4,9.4,0.572,0.55,3.5,4.9,0.717,1.0,4.3,5.3,3.3,0.7,0.3,1.7,2.6,19.3,,TOR,2026
5.0,Jakob Poeltl,30.0,C,46,44,25.0,4.7,6.7,0.7,0.0,0.0,,4.7,6.7,0.7,0.7,1.3,2.1,0.602,2.5,4.5,7.0,2.0,0.9,0.7,1.2,3.2,10.7,,TOR,2026
6.0,Jamal Shead,23.0,PG,82,12,22.6,2.3,6.1,0.367,1.0,3.2,0.321,1.2,3.0,0.417,0.45,1.1,1.4,0.784,0.3,1.4,1.7,5.4,0.9,0.2,1.4,2.0,6.6,6MOY-12,TOR,2026
7.0,Collin Murray-Boyles,20.0,PF,57,22,21.9,3.5,6.0,0.579,0.3,0.9,0.34,3.2,5.1,0.62,0.604,1.2,1.9,0.657,2.3,2.7,5.0,1.9,0.9,0.9,1.0,2.6,8.5,,TOR,2026
8.0,Sandro Mamukelashvili,26.0,C,80,13,21.9,4.1,7.9,0.523,1.4,3.7,0.389,2.7,4.2,0.642,0.614,1.5,2.0,0.747,1.4,3.6,4.9,1.9,0.8,0.5,0.8,1.8,11.2,6MOY-10,TOR,2026
9.0,Ja'Kobe Walter,21.0,SG,72,19,20.5,2.5,5.6,0.446,1.5,3.7,0.409,1.0,1.9,0.519,0.582,1.0,1.3,0.789,0.8,1.8,2.6,1.2,1.0,0.2,0.5,2.3,7.5,,TOR,2026
10.0,Ochai Agbaji,25.0,SG,42,13,15.5,1.7,4.0,0.424,0.3,1.5,0.185,1.4,2.5,0.571,0.459,0.6,0.7,0.862,0.8,1.5,2.3,0.7,0.4,0.3,0.5,1.8,4.3,,TOR,2026
11.0,Gradey Dick,22.0,SG,76,1,14.0,2.1,5.1,0.419,0.7,2.4,0.301,1.4,2.6,0.53,0.492,1.0,1.2,0.875,0.6,1.4,1.9,0.7,0.6,0.1,0.6,1.3,6.0,,TOR,2026
12.0,A.J. Lawson,25.0,SG,24,0,9.4,1.4,3.3,0.436,0.8,1.9,0.422,0.6,1.4,0.455,0.558,0.6,0.8,0.778,0.4,1.4,1.8,0.3,0.5,0.2,0.3,1.1,4.2,,TOR,2026
13.0,Jamison Battle,24.0,SF,61,2,8.5,1.2,2.4,0.51,0.6,1.4,0.412,0.6,1.0,0.65,0.631,0.1,0.2,0.643,0.3,1.1,1.5,0.4,0.1,0.0,0.3,0.7,3.1,,TOR,2026
14.0,Markelle Fultz,27.0,PG,5,0,7.2,0.4,2.2,0.182,0.0,0.0,,0.4,2.2,0.182,0.182,0.0,0.0,,0.0,0.2,0.2,1.6,0.4,0.0,0.8,0.4,0.8,,TOR,2026
15.0,Chucky Hepburn,22.0,PG,2,0,6.5,0.0,3.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.0,,TOR,2026
16.0,Alijah Martin,24.0,SG,23,0,6.3,0.7,2.2,0.32,0.2,0.9,0.19,0.5,1.3,0.414,0.36,0.7,0.8,0.789,0.4,0.5,0.9,0.5,0.3,0.2,0.3,0.5,2.2,,TOR,2026
17.0,Jonathan Mogbo,24.0,PF,40,0,6.2,0.7,1.1,0.591,0.0,0.0,0.0,0.7,1.1,0.605,0.591,0.2,0.4,0.643,0.5,1.2,1.7,0.6,0.3,0.2,0.4,0.7,1.5,,TOR,2026
18.0,Trayce Jackson-Davis,25.0,C,17,0,5.0,0.6,1.3,0.5,0.0,0.0,,0.6,1.3,0.5,0.5,0.5,1.3,0.409,1.1,0.8,1.9,0.4,0.2,0.3,0.2,0.3,1.8,,TOR,2026
19.0,Garrett Temple,39.0,SG,22,0,3.3,0.2,0.7,0.267,0.1,0.5,0.25,0.0,0.1,0.333,0.367,0.3,0.4,0.667,0.0,0.4,0.4,0.4,0.2,0.1,0.3,0.3,0.8,,TOR,2026
20.0,Mo Bamba,27.0,C,2,0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,,TOR,2026
,Team Totals,,,82,82,241.2,42.6,88.4,0.482,11.4,32.1,0.354,31.3,56.3,0.555,0.546,18.0,23.4,0.769,10.9,31.2,42.1,29.5,8.8,4.8,13.7,20.9,114.6,,TOR,2026
