Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Royce O'Neale,29.0,SF,76,53,2409,9.2,0.538,0.707,0.116,2.6,15.0,9.0,15.3,1.3,1.7,15.5,13.6,0.4,2.5,2.9,0.057,-1.7,0.6,-1.1,0.5,,BRK,2023
2.0,Nic Claxton,23.0,C,76,76,2271,20.8,0.691,0.003,0.419,9.3,25.1,17.4,9.3,1.4,7.1,12.1,15.4,5.2,4.0,9.2,0.195,0.9,2.2,3.1,2.9,DPOY-9,BRK,2023
3.0,Joe Harris,31.0,SF,74,33,1527,10.6,0.621,0.757,0.064,1.7,10.1,6.0,9.1,1.1,0.7,8.3,14.3,1.5,1.1,2.6,0.083,-0.6,-0.6,-1.1,0.3,,BRK,2023
4.0,Kyrie Irving,30.0,PG,40,40,1478,21.6,0.604,0.425,0.219,3.0,12.3,7.8,24.1,1.4,1.9,9.2,29.7,2.9,1.4,4.3,0.14,4.6,-0.8,3.8,2.2,"CPOY-12,AS",BRK,2023
5.0,Kevin Durant,34.0,PF,39,39,1403,26.2,0.673,0.257,0.39,1.1,19.4,10.5,25.9,1.1,3.5,13.7,31.5,3.9,1.7,5.7,0.194,5.8,1.2,7.0,3.2,AS,BRK,2023
6.0,Seth Curry,32.0,SG,61,7,1211,12.3,0.593,0.517,0.122,1.2,7.9,4.6,11.9,1.5,0.5,9.7,19.2,0.9,0.9,1.8,0.07,-1.2,-0.9,-2.1,0.0,,BRK,2023
7.0,Ben Simmons,26.0,PG,42,33,1105,13.4,0.559,0.009,0.243,4.2,22.2,13.4,31.3,2.4,1.9,27.2,14.3,0.5,1.7,2.2,0.097,-2.2,2.6,0.4,0.7,,BRK,2023
8.0,Cam Thomas,21.0,SG,57,4,948,14.7,0.567,0.292,0.382,1.0,10.1,5.6,12.7,1.0,0.6,10.6,27.8,0.3,0.7,1.0,0.049,-0.7,-2.0,-2.7,-0.2,,BRK,2023
9.0,Yuta Watanabe,28.0,SF,58,1,928,12.1,0.637,0.582,0.203,3.7,13.1,8.5,7.0,1.3,1.6,8.0,13.1,1.3,0.9,2.1,0.111,-0.4,-0.2,-0.6,0.3,,BRK,2023
10.0,Mikal Bridges,26.0,SG,27,27,923,21.3,0.607,0.36,0.356,2.9,11.7,7.4,12.9,1.4,1.5,7.8,30.3,1.7,0.8,2.5,0.133,4.0,-0.8,3.3,1.2,,BRK,2023
