Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Dillon Brooks,27.0,SF,73,73,2214,0,20,75,5,0,4.3,1.7,43,27,104,15,70,23,451,18,38,DEF2,MEM,2023
2.0,Ja Morant,23.0,PG,61,59,1948,100,0,0,0,0,6.9,6.5,111,46,46,10,234,25,1170,62,84,"MVP-12,AS",MEM,2023
3.0,Tyus Jones,26.0,PG,80,22,1940,78,23,0,0,0,1.4,-4.2,57,10,14,4,29,11,1009,7,14,6MOY-6,MEM,2023
4.0,Desmond Bane,24.0,SG,58,58,1841,4,86,10,0,0,8.2,8.6,48,33,78,17,78,8,615,28,73,,MEM,2023
5.0,Jaren Jackson Jr.,23.0,C,63,63,1787,0,0,0,23,77,10.0,11.7,28,28,109,38,154,5,138,31,66,"DPOY-1,AS,DEF1",MEM,2023
6.0,Santi Aldama,22.0,PF,77,20,1682,0,0,2,69,29,2.2,-2.5,19,20,93,11,48,11,231,12,20,,MEM,2023
7.0,John Konchar,26.0,SF,72,23,1494,0,55,44,0,0,7.0,5.5,24,8,68,2,21,18,247,9,14,,MEM,2023
8.0,David Roddy,21.0,PF,70,4,1258,0,3,60,36,1,-2.0,-8.2,21,15,65,9,32,8,140,7,24,,MEM,2023
9.0,Xavier Tillman Sr.,24.0,C,61,29,1180,0,0,0,44,56,-1.3,-7.0,15,14,55,11,45,3,227,12,34,,MEM,2023
10.0,Steven Adams,29.0,C,42,42,1133,0,0,0,0,100,9.5,8.3,40,10,40,23,51,7,223,15,14,,MEM,2023
11.0,Brandon Clarke,26.0,PF,56,8,1090,0,0,9,82,9,0.3,-4.6,12,10,72,22,71,3,171,25,18,,MEM,2023
12.0,Luke Kennard,26.0,SG,24,3,590,17,80,3,0,0,6.9,3.8,8,4,22,2,5,5,129,1,3,,MEM,2023
13.0,Ziaire Williams,21.0,SF,37,4,561,1,13,77,9,0,-5.3,-10.4,16,9,35,2,12,17,80,4,5,,MEM,2023
14.0,Jake LaRavia,21.0,PF,35,0,414,0,0,19,61,20,-6.9,-11.7,7,4,24,1,5,3,51,1,4,,MEM,2023
15.0,Kennedy Chandler,20.0,PG,36,0,281,100,0,0,0,0,-7.8,-12.3,7,8,6,0,6,2,128,2,11,,MEM,2023
16.0,Kenneth Lofton Jr.,20.0,PF,24,1,176,0,0,0,45,55,-14.0,-18.4,3,3,12,5,15,0,51,5,4,,MEM,2023
17.0,Vince Williams Jr.,22.0,SG,15,1,105,7,91,2,0,0,-16.3,-20.5,2,1,7,1,1,1,10,0,1,,MEM,2023
18.0,Danny Green,35.0,SG,3,0,43,0,66,34,0,0,-4.7,-8.4,2,0,4,1,0,1,6,0,0,,MEM,2023
19.0,Jacob Gilyard,24.0,PG,1,0,41,100,0,0,0,0,-12.6,-16.3,2,0,2,0,0,0,17,0,0,,MEM,2023
,Team Totals,,,82,82,19778,20,20,20,20,20,3.6,0.8,465,250,856,174,877,151,5094,239,427,,MEM,2023
