Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team,Season
1.0,Devin Booker,29.0,SG,64,64,33.5,8.5,18.7,0.456,1.9,5.8,0.33,6.6,12.9,0.512,0.507,7.1,8.1,0.873,0.8,3.1,3.9,6.0,0.8,0.3,3.1,2.6,26.1,AS,PHO,2026
2.0,Dillon Brooks,30.0,SF,56,56,30.4,7.4,17.1,0.435,2.3,6.6,0.344,5.2,10.5,0.492,0.501,3.0,3.6,0.842,0.8,2.9,3.6,1.8,1.0,0.2,1.8,3.3,20.2,,PHO,2026
3.0,Grayson Allen,30.0,SG,51,27,28.8,5.3,13.1,0.403,3.1,8.9,0.349,2.2,4.2,0.519,0.522,2.8,3.3,0.857,0.7,2.3,3.0,3.8,1.4,0.3,1.6,2.3,16.5,,PHO,2026
4.0,Collin Gillespie,26.0,PG,80,58,28.5,4.4,10.5,0.418,2.9,7.2,0.401,1.5,3.3,0.455,0.556,1.0,1.1,0.874,1.1,3.0,4.1,4.6,1.2,0.2,1.6,1.6,12.7,,PHO,2026
5.0,Royce O'Neale,32.0,SF,78,67,28.4,3.4,8.0,0.421,2.7,6.7,0.408,0.7,1.3,0.486,0.59,0.3,0.5,0.711,0.8,4.0,4.8,2.7,1.1,0.4,1.3,2.3,9.8,,PHO,2026
6.0,Jalen Green,23.0,SG,32,27,25.9,6.8,16.0,0.422,2.2,7.1,0.313,4.5,8.9,0.509,0.491,2.0,2.7,0.747,0.5,3.1,3.6,2.8,1.1,0.3,2.3,1.3,17.8,,PHO,2026
7.0,Mark Williams,24.0,C,60,55,23.6,4.7,7.3,0.644,0.0,0.0,1.0,4.7,7.3,0.643,0.645,2.3,2.9,0.771,3.1,4.9,8.0,1.0,0.9,0.9,1.1,2.2,11.7,,PHO,2026
8.0,Jordan Goodwin,27.0,PG,70,10,22.5,3.3,7.9,0.413,1.6,4.3,0.371,1.7,3.6,0.462,0.514,0.6,0.8,0.696,2.0,2.9,4.9,2.2,1.5,0.2,1.0,1.9,8.7,,PHO,2026
9.0,Oso Ighodaro,23.0,PF,82,24,22.0,2.9,4.5,0.653,0.0,0.0,0.0,2.9,4.5,0.655,0.653,0.6,1.4,0.453,1.7,3.4,5.1,2.3,0.9,0.7,1.2,2.7,6.5,,PHO,2026
10.0,Ryan Dunn,23.0,SF,70,16,19.4,2.3,5.2,0.453,0.8,2.4,0.331,1.5,2.8,0.56,0.53,0.3,0.7,0.489,1.4,2.8,4.2,1.5,0.9,0.4,0.8,1.9,5.8,,PHO,2026
11.0,Amir Coffey,28.0,SG,16,1,14.1,1.8,3.6,0.5,0.6,1.5,0.417,1.2,2.1,0.559,0.586,0.6,0.8,0.692,0.8,1.1,1.9,1.0,0.4,0.1,0.3,1.0,4.8,,PHO,2026
12.0,Jamaree Bouyea,26.0,PG,46,1,14.0,2.3,5.1,0.458,0.5,1.7,0.295,1.8,3.4,0.538,0.506,0.5,0.8,0.686,0.4,1.4,1.8,1.8,0.6,0.3,0.7,0.8,5.7,,PHO,2026
13.0,Haywood Highsmith,29.0,SF,7,0,13.0,1.7,3.3,0.522,1.1,2.0,0.571,0.6,1.3,0.444,0.696,0.9,1.0,0.857,0.9,1.0,1.9,1.0,0.6,0.0,0.0,1.3,5.4,,PHO,2026
14.0,Rasheer Fleming,21.0,PF,55,1,12.2,1.6,3.9,0.405,0.8,2.4,0.346,0.8,1.5,0.494,0.509,0.3,0.6,0.559,1.0,1.2,2.3,0.3,0.4,0.4,0.5,1.2,4.3,,PHO,2026
15.0,CJ Huntley,24.0,SF,4,0,10.0,1.5,2.8,0.545,0.0,0.8,0.0,1.5,2.0,0.75,0.545,0.0,0.0,,0.5,0.8,1.3,0.5,0.3,0.0,0.0,0.5,3.0,,PHO,2026
16.0,Isaiah Livers,27.0,PF,36,0,9.6,0.6,1.8,0.344,0.3,1.1,0.3,0.3,0.7,0.417,0.438,0.3,0.3,0.75,0.5,1.2,1.7,0.6,0.4,0.2,0.3,0.8,1.8,,PHO,2026
17.0,Nick Richards,28.0,C,28,2,9.1,1.3,2.5,0.493,0.0,0.0,,1.3,2.5,0.493,0.493,0.7,1.0,0.679,1.3,2.0,3.3,0.3,0.1,0.5,0.9,1.4,3.2,,PHO,2026
18.0,Khaman Maluach,19.0,C,46,1,8.9,1.2,2.3,0.533,0.1,0.5,0.238,1.1,1.8,0.607,0.557,0.5,0.7,0.71,1.1,1.8,2.9,0.1,0.1,0.7,0.5,0.9,3.0,,PHO,2026
19.0,Nigel Hayes-Davis,31.0,SF,27,0,7.2,0.6,1.7,0.326,0.1,0.6,0.125,0.5,1.1,0.433,0.348,0.1,0.1,0.5,0.4,0.8,1.2,0.3,0.3,0.1,0.3,0.6,1.3,,PHO,2026
20.0,Koby Brea,23.0,SG,12,0,7.0,1.3,3.0,0.417,1.1,2.5,0.433,0.2,0.5,0.333,0.597,0.2,0.2,1.0,0.1,0.6,0.7,0.8,0.1,0.0,0.3,0.5,3.8,,PHO,2026
,Team Totals,,,82,82,240.9,41.0,90.1,0.455,14.8,40.8,0.361,26.2,49.3,0.533,0.537,15.8,20.3,0.781,13.0,30.1,43.1,24.6,9.5,4.2,14.5,20.6,112.6,,PHO,2026
