Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Jordan Poole,24.0,SG,78,66,2346,27,68,5,0,0,-11.5,-5.4,85,57,106,15,95,14,811,28,75,,WAS,2024
2.0,Kyle Kuzma,28.0,PF,70,70,2281,0,0,0,81,19,-11.2,-4.7,77,63,86,24,124,10,702,36,52,,WAS,2024
3.0,Deni Avdija,23.0,SF,75,75,2257,0,0,53,43,4,-6.3,6.9,87,45,93,18,144,12,672,45,76,,WAS,2024
4.0,Corey Kispert,24.0,SF,80,22,2067,0,18,66,16,0,-10.9,-3.4,28,40,83,12,75,6,371,26,48,,WAS,2024
5.0,Tyus Jones,27.0,PG,66,66,1933,100,0,0,0,0,-12.4,-6.1,55,8,19,2,19,12,1155,6,23,,WAS,2024
6.0,Bilal Coulibaly,19.0,SF,63,15,1715,1,49,49,1,0,-11.8,-4.4,52,20,67,5,68,3,268,19,43,,WAS,2024
7.0,Daniel Gafford,25.0,C,45,45,1192,0,0,0,0,100,-7.6,2.3,16,13,109,13,59,14,150,10,24,,WAS,2024
8.0,Landry Shamet,26.0,SG,46,5,726,36,64,1,0,0,-9.4,-0.2,16,9,39,2,24,7,136,11,21,,WAS,2024
9.0,Johnny Davis,21.0,SG,50,6,613,12,69,19,0,0,-10.8,-1.8,3,8,29,2,7,5,77,1,13,,WAS,2024
10.0,Marvin Bagley III,24.0,C,24,15,575,0,0,0,0,100,-5.7,4.2,9,8,21,8,34,4,63,9,24,,WAS,2024
11.0,Jared Butler,23.0,SG,40,0,566,95,5,0,0,0,-5.3,4.6,35,11,36,2,16,9,295,5,13,,WAS,2024
12.0,Patrick Baldwin Jr.,21.0,SF,38,7,493,0,0,6,61,33,-2.9,7.2,6,7,37,4,15,2,74,8,4,,WAS,2024
13.0,Anthony Gill,31.0,PF,50,3,466,0,0,2,29,70,-0.1,10.4,14,5,25,3,13,2,86,2,16,,WAS,2024
14.0,Delon Wright,31.0,PG,33,0,456,95,5,0,0,0,-4.6,5.3,4,5,12,2,12,6,204,3,11,,WAS,2024
15.0,Eugene Omoruyi,26.0,SF,43,0,393,0,0,22,66,12,-15.6,-7.1,10,4,29,5,27,9,76,7,17,,WAS,2024
16.0,Danilo Gallinari,35.0,PF,26,0,385,0,0,0,9,91,-11.3,-2.2,3,7,20,1,17,2,76,3,4,,WAS,2024
17.0,Mike Muscala,32.0,C,24,2,338,0,0,0,0,100,-18.4,-10.0,7,5,17,3,7,2,53,1,5,,WAS,2024
18.0,Richaun Holmes,30.0,PF,17,8,318,0,0,0,1,99,-7.6,1.8,1,5,21,5,12,3,25,2,14,,WAS,2024
19.0,Justin Champagnie,22.0,SF,15,1,235,0,42,49,10,0,-13.1,-4.1,8,2,10,0,5,0,41,1,6,,WAS,2024
20.0,Tristan Vukcevic,20.0,C,10,4,153,0,0,0,14,86,10.7,20.8,4,2,16,2,12,1,31,4,3,,WAS,2024
21.0,Jules Bernard,24.0,SG,19,0,149,2,63,36,0,0,4.7,14.5,3,3,8,1,6,2,39,3,2,,WAS,2024
22.0,Ryan Rollins,21.0,PG,10,0,66,100,0,0,0,0,38.1,48.2,3,4,3,0,9,3,25,3,2,,WAS,2024
23.0,Hamidou Diallo,25.0,SG,2,0,5,0,100,0,0,0,34.4,43.8,1,0,1,0,0,0,2,0,0,,WAS,2024
24.0,Trey Jemison,24.0,C,2,0,1,0,0,0,0,100,100.0,109.3,1,0,0,0,0,0,0,0,0,,WAS,2024
,Team Totals,,,82,82,19729,20,20,20,20,20,-9.3,-0.8,528,331,887,129,800,128,5432,233,496,,WAS,2024
