G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Tue, Oct 24, 2023",10:00p,,Box Score,,Phoenix Suns,L,,104,108,0,1,L 1,18064,2:33,,GSW,2024
2,"Fri, Oct 27, 2023",10:00p,,Box Score,@,Sacramento Kings,W,,122,114,1,1,W 1,18250,2:22,,GSW,2024
3,"Sun, Oct 29, 2023",7:00p,,Box Score,@,Houston Rockets,W,,106,95,2,1,W 2,18055,2:17,,GSW,2024
4,"Mon, Oct 30, 2023",8:00p,,Box Score,@,New Orleans Pelicans,W,,130,102,3,1,W 3,17286,2:08,,GSW,2024
5,"Wed, Nov 1, 2023",10:00p,,Box Score,,Sacramento Kings,W,,102,101,4,1,W 4,18064,2:14,,GSW,2024
6,"Fri, Nov 3, 2023",8:00p,,Box Score,@,Oklahoma City Thunder,W,,141,139,5,1,W 5,16827,2:39,In-Season Tournament,GSW,2024
7,"Sun, Nov 5, 2023",6:00p,,Box Score,@,Cleveland Cavaliers,L,,104,115,5,2,L 1,19432,2:17,,GSW,2024
8,"Mon, Nov 6, 2023",7:00p,,Box Score,@,Detroit Pistons,W,,120,109,6,2,W 1,20062,2:09,,GSW,2024
9,"Wed, Nov 8, 2023",10:00p,,Box Score,@,Denver Nuggets,L,,105,108,6,3,L 1,19737,2:20,,GSW,2024
10,"Sat, Nov 11, 2023",8:30p,,Box Score,,Cleveland Cavaliers,L,,110,118,6,4,L 2,18064,2:49,,GSW,2024
11,"Sun, Nov 12, 2023",8:30p,,Box Score,,Minnesota Timberwolves,L,,110,116,6,5,L 3,18064,2:25,,GSW,2024
12,"Tue, Nov 14, 2023",10:00p,,Box Score,,Minnesota Timberwolves,L,,101,104,6,6,L 4,18064,2:24,In-Season Tournament,GSW,2024
13,"Thu, Nov 16, 2023",10:00p,,Box Score,,Oklahoma City Thunder,L,,109,128,6,7,L 5,18064,2:09,,GSW,2024
14,"Sat, Nov 18, 2023",8:30p,,Box Score,,Oklahoma City Thunder,L,OT,123,130,6,8,L 6,18064,2:27,,GSW,2024
15,"Mon, Nov 20, 2023",10:00p,,Box Score,,Houston Rockets,W,,121,116,7,8,W 1,18064,2:09,,GSW,2024
16,"Wed, Nov 22, 2023",10:00p,,Box Score,@,Phoenix Suns,L,,115,123,7,9,L 1,17071,2:45,,GSW,2024
17,"Fri, Nov 24, 2023",10:00p,,Box Score,,San Antonio Spurs,W,,118,112,8,9,W 1,18064,2:35,In-Season Tournament,GSW,2024
18,"Tue, Nov 28, 2023",10:00p,,Box Score,@,Sacramento Kings,L,,123,124,8,10,L 1,18039,2:44,In-Season Tournament,GSW,2024
19,"Thu, Nov 30, 2023",10:00p,,Box Score,,Los Angeles Clippers,W,,120,114,9,10,W 1,18064,2:23,,GSW,2024
20,"Sat, Dec 2, 2023",4:00p,,Box Score,@,Los Angeles Clippers,L,,112,113,9,11,L 1,19370,2:20,,GSW,2024
21,"Wed, Dec 6, 2023",10:00p,,Box Score,,Portland Trail Blazers,W,,110,106,10,11,W 1,18064,2:20,,GSW,2024
22,"Fri, Dec 8, 2023",8:00p,,Box Score,@,Oklahoma City Thunder,L,OT,136,138,10,12,L 1,17112,2:37,,GSW,2024
23,"Tue, Dec 12, 2023",10:00p,,Box Score,@,Phoenix Suns,L,,116,119,10,13,L 2,17071,2:38,,GSW,2024
24,"Thu, Dec 14, 2023",10:30p,,Box Score,@,Los Angeles Clippers,L,,113,121,10,14,L 3,19370,2:18,,GSW,2024
