Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,34,48,41,41,0.12,-0.1,0.02,112.4,112.3,100.0,0.22,0.345,0.527,11.1,23.7,0.166,0.532,12.1,75.1,0.176,AT&T Center,615588,SAS,2022
Lg Rank,22,9,17,17,17.0,21.0,18.0,18.0,16.0,5.0,30.0,29.0,21.0,3.0,11.0,30.0,14.0,17.0,26.0,6.0,,26,SAS,2022
