Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Trae Young,26.0,PG,76,76,2739,100,0,0,0,0,-0.1,3.8,265,62,69,10,187,26,2031,37,66,"CPOY-4,AS",ATL,2025
2.0,Dyson Daniels,21.0,SG,76,76,2571,0,50,44,6,0,-0.7,1.4,92,42,86,9,69,13,795,13,45,"DPOY-2,MIP-1,DEF1",ATL,2025
3.0,Onyeka Okongwu,24.0,C,74,40,2064,0,0,0,0,100,0.5,3.6,39,23,119,17,103,0,402,24,50,,ATL,2025
4.0,Zaccharie Risacher,19.0,SF,75,73,1843,0,4,75,21,0,-3.4,-4.2,32,37,95,6,72,9,233,17,53,ROY-2,ATL,2025
5.0,Jalen Johnson,23.0,SF,36,36,1284,0,0,9,91,0,1.4,3.8,66,15,34,11,64,5,426,18,39,,ATL,2025
6.0,Clint Capela,30.0,C,55,41,1176,0,0,0,0,100,-3.1,-2.6,17,9,59,10,49,10,146,11,36,,ATL,2025
7.0,VÃ­t KrejÄÃ­,24.0,PG,57,16,1153,38,61,1,0,0,-2.5,-1.8,30,14,55,0,21,4,358,3,8,,ATL,2025
8.0,De'Andre Hunter,27.0,SF,37,4,1064,0,0,51,49,0,-2.6,-1.9,22,26,40,3,63,11,137,15,28,6MOY-4,ATL,2025
9.0,Garrison Mathews,28.0,SG,47,2,830,6,73,21,0,0,-3.4,-2.8,17,6,41,2,32,17,138,7,4,,ATL,2025
10.0,Caris LeVert,30.0,SG,26,0,692,9,47,38,6,0,0.9,2.5,16,5,25,1,37,3,184,12,12,,ATL,2025
11.0,Terance Mann,28.0,SG,30,1,682,17,59,25,0,0,-0.1,1.3,14,7,27,1,17,4,151,5,10,,ATL,2025
12.0,Georges Niang,31.0,PF,28,2,644,0,0,0,81,19,-1.1,0.1,16,8,39,4,12,3,105,4,5,,ATL,2025
13.0,Bogdan BogdanoviÄ,32.0,SG,24,0,598,4,76,19,1,0,-3.9,-3.2,26,4,27,5,14,6,116,3,5,,ATL,2025
14.0,Mouhamed Gueye,22.0,PF,33,28,533,0,0,0,74,26,7.8,10.4,6,6,35,1,21,2,65,3,11,,ATL,2025
15.0,Keaton Wallace,25.0,PG,31,5,501,84,16,0,0,0,-0.7,0.6,23,7,25,0,5,2,206,1,3,,ATL,2025
16.0,Larry Nance Jr.,32.0,PF,24,3,463,0,0,0,32,68,-8.9,-8.8,12,0,14,2,5,7,95,1,6,,ATL,2025
17.0,Dominick Barlow,21.0,PF,35,4,375,0,0,4,73,23,0.0,1.4,1,2,36,1,16,2,46,7,7,,ATL,2025
18.0,David Roddy,23.0,PF,27,3,346,0,0,3,85,12,-9.3,-8.9,11,7,14,1,9,2,73,2,7,,ATL,2025
19.0,Kobe Bufkin,21.0,SG,10,0,124,83,17,0,0,0,-9.5,-8.6,4,2,5,0,9,1,37,2,6,,ATL,2025
20.0,Daeqwon Plowden,26.0,SG,6,0,72,0,2,50,48,0,18.6,20.2,3,1,3,0,1,0,5,0,0,,ATL,2025
21.0,Jacob Toppin,24.0,SF,1,0,27,0,0,0,54,46,-6.3,-5.2,1,0,0,0,0,0,5,0,2,,ATL,2025
,Team Totals,,,82,82,19781,20,20,20,20,20,-1.2,0.5,713,283,848,84,806,127,5754,185,403,,ATL,2025
