Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,50,32,46,36,2.23,-0.55,1.68,116.5,114.3,99.9,0.241,0.4,0.562,11.8,21.3,0.19,0.546,13.1,74.5,0.19,Gainbridge Fieldhouse,685434,IND,2025
Lg Rank,6,22,12,12,12.0,27.0,13.0,9.0,13.0,7.0,17.0,21.0,4.0,4.0,29.0,14.0,19.0,12.0,20.0,16.0,,26,IND,2025
