Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Zach LaVine,27.0,SG,77,77,2768,25,43,32,1,0,0.4,-4.0,86,63,94,16,211,4,769,51,78,,CHI,2023
2.0,Nikola VuÄeviÄ,32.0,C,82,82,2746,0,0,0,1,100,-1.0,-8.1,56,36,107,27,71,4,653,22,44,,CHI,2023
3.0,DeMar DeRozan,33.0,SF,74,74,2682,0,0,68,32,0,1.5,-0.5,74,45,104,14,270,32,923,78,62,"CPOY-3,AS",CHI,2023
4.0,Patrick Williams,21.0,PF,82,65,2323,0,0,0,89,11,-1.8,-8.3,24,29,77,20,50,11,248,10,38,,CHI,2023
5.0,Ayo Dosunmu,23.0,SG,80,51,2098,2,60,36,2,0,-1.2,-6.0,43,28,85,8,43,9,481,10,49,,CHI,2023
6.0,Coby White,22.0,SG,74,2,1730,49,47,4,0,0,4.0,4.3,38,18,69,3,33,24,479,12,24,,CHI,2023
7.0,Alex Caruso,28.0,PG,67,36,1575,61,39,0,0,0,6.0,7.2,51,18,82,3,34,47,449,7,15,"DPOY-11,DEF1",CHI,2023
8.0,Derrick Jones Jr.,25.0,PF,64,0,893,0,0,4,86,10,7.4,7.5,6,8,38,9,41,5,85,11,19,,CHI,2023
9.0,Andre Drummond,29.0,C,67,0,849,0,0,0,0,100,3.2,2.1,21,17,58,23,65,4,75,14,27,,CHI,2023
10.0,Goran DragiÄ,36.0,PG,51,0,787,100,0,0,0,0,1.6,0.0,32,8,24,3,21,6,314,5,13,,CHI,2023
11.0,Patrick Beverley,34.0,PG,22,22,605,100,0,0,0,0,0.7,-1.0,8,3,33,2,5,8,167,1,3,,CHI,2023
12.0,Javonte Green,29.0,SF,32,1,480,0,10,61,29,0,6.8,5.9,7,6,27,4,24,6,53,5,8,,CHI,2023
13.0,Dalen Terry,20.0,SG,38,0,214,0,22,61,18,0,2.8,1.2,2,2,15,1,10,4,58,1,7,,CHI,2023
14.0,Carlik Jones,25.0,PG,7,0,56,100,0,0,0,0,23.4,22.2,1,1,0,0,3,0,13,0,2,,CHI,2023
15.0,Terry Taylor,23.0,PF,5,0,36,0,0,0,67,33,47.0,45.8,0,0,1,0,2,0,0,0,0,,CHI,2023
16.0,Tony Bradley,25.0,C,12,0,33,0,0,0,0,100,13.3,11.8,0,0,1,1,0,0,2,0,0,,CHI,2023
17.0,Marko Simonovic,23.0,C,7,0,20,0,0,0,24,76,36.0,34.6,0,0,3,0,0,0,0,0,0,,CHI,2023
18.0,Malcolm Hill,27.0,SF,5,0,9,0,0,35,65,0,68.1,66.7,0,0,1,0,0,0,0,0,0,,CHI,2023
,Team Totals,,,82,82,19904,20,20,20,20,20,1.6,-1.6,449,282,819,134,883,164,4769,227,389,,CHI,2023
