Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Kevin Durant,35.0,PF,75,75,2791,0,0,6,85,9,5.2,6.7,118,94,68,14,180,11,895,46,49,"MVP-9,AS,NBA2",PHO,2024
2.0,Grayson Allen,28.0,SG,75,74,2513,26,72,2,0,0,4.8,4.3,56,16,75,8,63,19,546,15,26,,PHO,2024
3.0,Devin Booker,27.0,PG,68,68,2447,91,10,0,0,0,5.7,6.4,102,50,88,17,174,14,1168,39,48,"AS,NBA3",PHO,2024
4.0,Jusuf NurkiÄ,29.0,C,76,76,2078,0,0,0,0,100,9.3,12.8,76,47,126,42,120,1,690,27,58,,PHO,2024
5.0,Eric Gordon,35.0,SG,68,24,1893,17,48,36,0,0,3.6,0.7,40,16,46,6,31,3,330,9,40,,PHO,2024
6.0,Bradley Beal,30.0,SG,53,53,1767,2,35,60,4,0,3.2,0.0,67,33,70,14,65,13,643,13,37,,PHO,2024
7.0,Drew Eubanks,26.0,C,75,6,1169,0,0,0,0,100,-4.8,-11.3,22,12,58,21,40,5,156,8,23,,PHO,2024
8.0,Josh Okogie,25.0,SG,60,11,960,1,23,71,6,0,0.9,-3.1,22,7,28,3,49,27,154,13,18,,PHO,2024
9.0,Royce O'Neale,30.0,SF,30,8,752,0,6,64,29,0,9.2,7.4,18,3,32,1,4,5,197,0,5,,PHO,2024
10.0,Keita Bates-Diop,28.0,SF,39,8,597,0,3,50,47,1,-3.4,-7.8,4,6,22,0,18,0,83,8,15,,PHO,2024
11.0,Jordan Goodwin,25.0,PG,40,0,558,97,3,0,0,0,-1.6,-5.6,17,8,24,1,9,2,181,3,16,,PHO,2024
12.0,Bol Bol,24.0,PF,43,0,469,0,0,1,79,20,2.7,-0.7,7,8,29,0,9,0,41,5,3,,PHO,2024
13.0,Nassir Little,23.0,SF,45,2,458,1,17,65,17,1,-6.8,-11.3,9,3,26,1,7,2,54,3,6,,PHO,2024
14.0,Chimezie Metu,26.0,C,37,5,448,0,0,0,55,45,-2.7,-6.7,13,8,23,2,22,2,44,1,8,,PHO,2024
15.0,Yuta Watanabe,29.0,SF,29,0,382,0,0,49,51,0,-5.9,-10.2,9,5,28,0,6,2,24,1,4,,PHO,2024
16.0,Saben Lee,24.0,PG,24,0,185,97,3,0,0,0,5.2,2.1,4,0,7,1,19,2,70,1,7,,PHO,2024
17.0,Udoka Azubuike,24.0,C,16,0,113,0,0,0,0,100,-17.1,-21.0,0,2,12,2,6,1,6,1,3,,PHO,2024
18.0,Thaddeus Young,35.0,PF,10,0,89,0,0,11,67,23,-3.0,-6.4,2,1,6,0,1,0,15,1,2,,PHO,2024
19.0,David Roddy,22.0,PF,17,0,63,0,2,54,37,8,-8.3,-11.8,1,2,2,0,1,1,11,1,0,,PHO,2024
20.0,Isaiah Thomas,34.0,PG,6,0,19,100,0,0,0,0,-24.4,-27.8,0,0,0,0,0,0,7,0,2,,PHO,2024
21.0,Ish Wainright,29.0,SF,4,0,16,0,21,34,31,15,-5.5,-8.8,0,0,1,1,0,0,2,0,0,,PHO,2024
22.0,ThÃ©o Maledon,22.0,PG,4,0,13,19,81,0,0,0,-25.9,-29.3,1,0,2,1,2,0,0,1,2,,PHO,2024
,Team Totals,,,82,82,19780,20,20,20,20,20,3.2,1.9,588,321,773,135,826,110,5317,196,372,,PHO,2024
