Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,48,34,47,35,2.48,-0.36,2.12,115.9,113.4,99.3,0.268,0.424,0.568,12.2,19.3,0.201,0.533,11.4,76.2,0.174,Fiserv Forum,732014,MIL,2025
Lg Rank,11,18,11,11,11.0,24.0,11.0,11.0,12.0,13.0,3.0,15.0,3.0,8.0,30.0,5.0,6.0,26.0,5.0,5.0,,17,MIL,2025
