G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 20, 2021",8:30p,,Box Score,,Orlando Magic,W,,123,97,1,0,W 1,16697,2:13,,SAS,2022
2,"Fri, Oct 22, 2021",9:00p,,Box Score,@,Denver Nuggets,L,,96,102,1,1,L 1,19520,2:07,,SAS,2022
3,"Sat, Oct 23, 2021",8:30p,,Box Score,,Milwaukee Bucks,L,,111,121,1,2,L 2,14353,2:09,,SAS,2022
4,"Tue, Oct 26, 2021",8:30p,,Box Score,,Los Angeles Lakers,L,OT,121,125,1,3,L 3,18354,2:26,,SAS,2022
5,"Thu, Oct 28, 2021",8:30p,,Box Score,@,Dallas Mavericks,L,,99,104,1,4,L 4,19228,2:07,,SAS,2022
6,"Sat, Oct 30, 2021",8:00p,,Box Score,@,Milwaukee Bucks,W,,102,93,2,4,W 1,17341,2:11,,SAS,2022
7,"Mon, Nov 1, 2021",7:00p,,Box Score,@,Indiana Pacers,L,,118,131,2,5,L 1,10227,2:02,,SAS,2022
8,"Wed, Nov 3, 2021",8:30p,,Box Score,,Dallas Mavericks,L,,108,109,2,6,L 2,16356,2:26,,SAS,2022
9,"Fri, Nov 5, 2021",7:00p,,Box Score,@,Orlando Magic,W,,102,89,3,6,W 1,14101,2:01,,SAS,2022
10,"Sun, Nov 7, 2021",7:00p,,Box Score,@,Oklahoma City Thunder,L,,94,99,3,7,L 1,12972,2:02,,SAS,2022
11,"Wed, Nov 10, 2021",8:30p,,Box Score,,Sacramento Kings,W,,136,117,4,7,W 1,15065,2:09,,SAS,2022
12,"Fri, Nov 12, 2021",8:30p,,Box Score,,Dallas Mavericks,L,,109,123,4,8,L 1,13425,2:04,,SAS,2022
13,"Sun, Nov 14, 2021",3:30p,,Box Score,@,Los Angeles Lakers,L,,106,114,4,9,L 2,18997,2:05,,SAS,2022
14,"Tue, Nov 16, 2021",10:30p,,Box Score,@,Los Angeles Clippers,L,,92,106,4,10,L 3,13298,2:00,,SAS,2022
15,"Thu, Nov 18, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,L,,90,115,4,11,L 4,13572,2:02,,SAS,2022
16,"Mon, Nov 22, 2021",8:30p,,Box Score,,Phoenix Suns,L,,111,115,4,12,L 5,14715,2:11,,SAS,2022
17,"Wed, Nov 24, 2021",8:30p,,Box Score,,Atlanta Hawks,L,,106,124,4,13,L 6,13161,1:57,,SAS,2022
18,"Fri, Nov 26, 2021",8:30p,,Box Score,,Boston Celtics,W,,96,88,5,13,W 1,15360,2:14,,SAS,2022
19,"Mon, Nov 29, 2021",8:30p,,Box Score,,Washington Wizards,W,,116,99,6,13,W 2,12606,2:03,,SAS,2022
20,"Thu, Dec 2, 2021",10:00p,,Box Score,@,Portland Trail Blazers,W,,114,83,7,13,W 3,16143,2:02,,SAS,2022
21,"Sat, Dec 4, 2021",8:30p,,Box Score,@,Golden State Warriors,W,,112,107,8,13,W 4,18064,2:08,,SAS,2022
22,"Mon, Dec 6, 2021",9:00p,,Box Score,@,Phoenix Suns,L,,104,108,8,14,L 1,15292,2:17,,SAS,2022
23,"Tue, Dec 7, 2021",8:30p,,Box Score,,New York Knicks,L,,109,121,8,15,L 2,14698,2:03,,SAS,2022
24,"Thu, Dec 9, 2021",8:30p,,Box Score,,Denver Nuggets,W,,123,111,9,15,W 1,12855,2:05,,SAS,2022
25,"Sat, Dec 11, 2021",8:30p,,Box Score,,Denver Nuggets,L,,112,127,9,16,L 1,14607,2:12,,SAS,2022
26,"Sun, Dec 12, 2021",7:00p,,Box Score,,New Orleans Pelicans,W,,112,97,10,16,W 1,14990,2:04,,SAS,2022
27,"Wed, Dec 15, 2021",8:30p,,Box Score,,Charlotte Hornets,L,,115,131,10,17,L 1,14354,2:05,,SAS,2022
28,"Fri, Dec 17, 2021",9:00p,,Box Score,@,Utah Jazz,W,,128,126,11,17,W 1,18306,2:14,,SAS,2022
29,"Sun, Dec 19, 2021",6:00p,,Box Score,@,Sacramento Kings,L,,114,121,11,18,L 1,15091,2:03,,SAS,2022
30,"Mon, Dec 20, 2021",10:30p,,Box Score,@,Los Angeles Clippers,W,,116,92,12,18,W 1,18096,1:59,,SAS,2022
31,"Thu, Dec 23, 2021",10:30p,,Box Score,@,Los Angeles Lakers,W,,138,110,13,18,W 2,18997,2:25,,SAS,2022
32,"Sun, Dec 26, 2021",7:00p,,Box Score,,Detroit Pistons,W,,144,109,14,18,W 3,14715,2:26,,SAS,2022
33,"Mon, Dec 27, 2021",8:30p,,Box Score,,Utah Jazz,L,,104,110,14,19,L 1,16255,2:09,,SAS,2022
34,"Fri, Dec 31, 2021",8:00p,,Box Score,@,Memphis Grizzlies,L,,105,118,14,20,L 2,15412,2:06,,SAS,2022
35,"Sat, Jan 1, 2022",7:00p,,Box Score,@,Detroit Pistons,L,OT,116,117,14,21,L 3,18911,2:41,,SAS,2022
36,"Tue, Jan 4, 2022",7:00p,,Box Score,@,Toronto Raptors,L,,104,129,14,22,L 4,,2:03,,SAS,2022
37,"Wed, Jan 5, 2022",7:30p,,Box Score,@,Boston Celtics,W,,99,97,15,22,W 1,19156,2:05,,SAS,2022
38,"Fri, Jan 7, 2022",7:00p,,Box Score,@,Philadelphia 76ers,L,,100,119,15,23,L 1,20265,2:10,,SAS,2022
39,"Sun, Jan 9, 2022",12:00p,,Box Score,@,Brooklyn Nets,L,OT,119,121,15,24,L 2,15606,2:24,,SAS,2022
40,"Mon, Jan 10, 2022",7:30p,,Box Score,@,New York Knicks,L,,96,111,15,25,L 3,16569,2:02,,SAS,2022
41,"Wed, Jan 12, 2022",8:30p,,Box Score,,Houston Rockets,L,,124,128,15,26,L 4,11314,2:20,,SAS,2022
42,"Fri, Jan 14, 2022",8:30p,,Box Score,,Cleveland Cavaliers,L,,109,114,15,27,L 5,12160,2:11,,SAS,2022
43,"Sat, Jan 15, 2022",8:30p,,Box Score,,Los Angeles Clippers,W,,101,94,16,27,W 1,13223,2:03,,SAS,2022
44,"Mon, Jan 17, 2022",8:30p,,Box Score,,Phoenix Suns,L,,107,121,16,28,L 1,10422,2:01,,SAS,2022
45,"Wed, Jan 19, 2022",8:30p,,Box Score,,Oklahoma City Thunder,W,,118,96,17,28,W 1,11848,2:05,,SAS,2022
46,"Fri, Jan 21, 2022",8:30p,,Box Score,,Brooklyn Nets,L,,102,117,17,29,L 1,15068,2:06,,SAS,2022
47,"Sun, Jan 23, 2022",7:00p,,Box Score,,Philadelphia 76ers,L,,109,115,17,30,L 2,16437,2:06,,SAS,2022
48,"Tue, Jan 25, 2022",8:00p,,Box Score,@,Houston Rockets,W,,134,104,18,30,W 1,15007,2:03,,SAS,2022
49,"Wed, Jan 26, 2022",8:30p,,Box Score,,Memphis Grizzlies,L,,110,118,18,31,L 1,14662,2:15,,SAS,2022
50,"Fri, Jan 28, 2022",8:30p,,Box Score,,Chicago Bulls,W,,131,122,19,31,W 1,18354,2:07,,SAS,2022
