G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",8:00p,,Box Score,@,Minnesota Timberwolves,L,,108,115,0,1,L 1,17136,2:21,,OKC,2023
2,"Sat, Oct 22, 2022",9:00p,,Box Score,@,Denver Nuggets,L,,117,122,0,2,L 2,19983,2:19,,OKC,2023
3,"Sun, Oct 23, 2022",8:00p,,Box Score,,Minnesota Timberwolves,L,,106,116,0,3,L 3,15044,2:09,,OKC,2023
4,"Tue, Oct 25, 2022",8:00p,,Box Score,,Los Angeles Clippers,W,,108,94,1,3,W 1,13105,2:05,,OKC,2023
5,"Thu, Oct 27, 2022",8:00p,,Box Score,,Los Angeles Clippers,W,,118,110,2,3,W 2,14510,2:05,,OKC,2023
6,"Sat, Oct 29, 2022",9:00p,,Box Score,@,Dallas Mavericks,W,OT,117,111,3,3,W 3,20307,2:38,,OKC,2023
7,"Tue, Nov 1, 2022",8:00p,,Box Score,,Orlando Magic,W,,116,108,4,3,W 4,13109,2:09,,OKC,2023
8,"Thu, Nov 3, 2022",8:00p,,Box Score,,Denver Nuggets,L,,110,122,4,4,L 1,13791,2:05,,OKC,2023
9,"Sat, Nov 5, 2022",8:00p,,Box Score,@,Milwaukee Bucks,L,,94,108,4,5,L 2,17713,2:06,,OKC,2023
10,"Mon, Nov 7, 2022",7:30p,,Box Score,@,Detroit Pistons,L,,103,112,4,6,L 3,16223,2:13,,OKC,2023
11,"Wed, Nov 9, 2022",8:00p,,Box Score,,Milwaukee Bucks,L,2OT,132,136,4,7,L 4,15180,2:56,,OKC,2023
12,"Fri, Nov 11, 2022",8:00p,,Box Score,,Toronto Raptors,W,,132,113,5,7,W 1,16104,2:05,,OKC,2023
13,"Sun, Nov 13, 2022",12:00p,,Box Score,@,New York Knicks,W,,145,135,6,7,W 2,18325,2:14,,OKC,2023
14,"Mon, Nov 14, 2022",7:30p,,Box Score,@,Boston Celtics,L,,122,126,6,8,L 1,19156,2:15,,OKC,2023
15,"Wed, Nov 16, 2022",7:00p,,Box Score,@,Washington Wizards,W,,121,120,7,8,W 1,12630,2:15,,OKC,2023
16,"Fri, Nov 18, 2022",8:00p,,Box Score,@,Memphis Grizzlies,L,,110,121,7,9,L 1,17324,2:13,,OKC,2023
17,"Mon, Nov 21, 2022",8:00p,,Box Score,,New York Knicks,L,,119,129,7,10,L 2,15079,2:11,,OKC,2023
18,"Wed, Nov 23, 2022",8:00p,,Box Score,,Denver Nuggets,L,OT,126,131,7,11,L 3,13656,2:36,,OKC,2023
19,"Fri, Nov 25, 2022",8:00p,,Box Score,,Chicago Bulls,W,OT,123,119,8,11,W 1,16082,2:31,,OKC,2023
20,"Sat, Nov 26, 2022",8:00p,,Box Score,@,Houston Rockets,L,,105,118,8,12,L 1,15151,2:09,,OKC,2023
21,"Mon, Nov 28, 2022",8:00p,,Box Score,@,New Orleans Pelicans,L,,101,105,8,13,L 2,13109,2:20,,OKC,2023
22,"Wed, Nov 30, 2022",8:00p,,Box Score,,San Antonio Spurs,W,,119,111,9,13,W 1,15605,2:09,,OKC,2023
23,"Sat, Dec 3, 2022",8:00p,,Box Score,@,Minnesota Timberwolves,W,,135,128,10,13,W 2,17136,2:31,,OKC,2023
24,"Mon, Dec 5, 2022",7:30p,,Box Score,@,Atlanta Hawks,W,,121,114,11,13,W 3,16301,2:13,,OKC,2023
25,"Wed, Dec 7, 2022",8:00p,,Box Score,@,Memphis Grizzlies,L,,102,123,11,14,L 1,15942,2:03,,OKC,2023
26,"Sat, Dec 10, 2022",7:30p,,Box Score,@,Cleveland Cavaliers,L,,102,110,11,15,L 2,19432,2:06,,OKC,2023
27,"Mon, Dec 12, 2022",8:30p,,Box Score,@,Dallas Mavericks,L,,114,121,11,16,L 3,19877,2:16,,OKC,2023
28,"Wed, Dec 14, 2022",8:00p,,Box Score,,Miami Heat,L,,108,110,11,17,L 4,14783,2:09,,OKC,2023
29,"Fri, Dec 16, 2022",8:00p,,Box Score,,Minnesota Timberwolves,L,,110,112,11,18,L 5,14885,2:17,,OKC,2023
30,"Sat, Dec 17, 2022",8:00p,,Box Score,,Memphis Grizzlies,W,,115,109,12,18,W 1,16895,2:19,,OKC,2023
31,"Mon, Dec 19, 2022",8:00p,,Box Score,,Portland Trail Blazers,W,,123,121,13,18,W 2,14672,2:18,,OKC,2023
32,"Wed, Dec 21, 2022",8:00p,,Box Score,,Portland Trail Blazers,W,,101,98,14,18,W 3,15107,2:11,,OKC,2023
33,"Fri, Dec 23, 2022",8:00p,,Box Score,,New Orleans Pelicans,L,OT,125,128,14,19,L 1,15214,2:32,,OKC,2023
34,"Tue, Dec 27, 2022",8:00p,,Box Score,,San Antonio Spurs,W,,130,114,15,19,W 1,16229,2:10,,OKC,2023
35,"Thu, Dec 29, 2022",7:00p,,Box Score,@,Charlotte Hornets,L,,113,121,15,20,L 1,19425,2:10,,OKC,2023
36,"Sat, Dec 31, 2022",8:00p,,Box Score,,Philadelphia 76ers,L,,96,115,15,21,L 2,17147,2:08,,OKC,2023
37,"Tue, Jan 3, 2023",8:00p,,Box Score,,Boston Celtics,W,,150,117,16,21,W 1,16778,2:09,,OKC,2023
38,"Wed, Jan 4, 2023",7:00p,,Box Score,@,Orlando Magic,L,,115,126,16,22,L 1,18925,2:16,,OKC,2023
39,"Fri, Jan 6, 2023",8:00p,,Box Score,,Washington Wizards,W,,127,110,17,22,W 1,14790,2:08,,OKC,2023
40,"Sun, Jan 8, 2023",7:00p,,Box Score,,Dallas Mavericks,W,,120,109,18,22,W 2,16317,2:17,,OKC,2023
41,"Tue, Jan 10, 2023",7:30p,,Box Score,@,Miami Heat,L,,111,112,18,23,L 1,19600,2:32,,OKC,2023
42,"Thu, Jan 12, 2023",7:00p,,Box Score,@,Philadelphia 76ers,W,,133,114,19,23,W 1,20892,2:16,,OKC,2023
43,"Fri, Jan 13, 2023",8:00p,,Box Score,@,Chicago Bulls,W,,124,110,20,23,W 2,21342,2:07,,OKC,2023
44,"Sun, Jan 15, 2023",6:00p,,Box Score,@,Brooklyn Nets,W,,112,102,21,23,W 3,18165,2:08,,OKC,2023
45,"Wed, Jan 18, 2023",8:00p,,Box Score,,Indiana Pacers,W,,126,106,22,23,W 4,14748,2:08,,OKC,2023
46,"Fri, Jan 20, 2023",10:00p,,Box Score,@,Sacramento Kings,L,,113,118,22,24,L 1,17932,2:12,,OKC,2023
47,"Sun, Jan 22, 2023",8:00p,,Box Score,@,Denver Nuggets,W,,101,99,23,24,W 1,19557,2:14,,OKC,2023
48,"Wed, Jan 25, 2023",8:00p,,Box Score,,Atlanta Hawks,L,,132,137,23,25,L 1,15079,2:08,,OKC,2023
49,"Fri, Jan 27, 2023",8:00p,,Box Score,,Cleveland Cavaliers,W,,112,100,24,25,W 1,16236,2:04,,OKC,2023
50,"Mon, Jan 30, 2023",8:00p,,Box Score,,Golden State Warriors,L,,120,128,24,26,L 1,16854,2:09,,OKC,2023
51,"Wed, Feb 1, 2023",8:00p,,Box Score,@,Houston Rockets,L,,106,112,24,27,L 2,15181,2:13,,OKC,2023
52,"Sat, Feb 4, 2023",8:00p,,Box Score,,Houston Rockets,W,,153,121,25,27,W 1,16994,2:05,,OKC,2023
53,"Mon, Feb 6, 2023",10:00p,,Box Score,@,Golden State Warriors,L,,114,141,25,28,L 1,18064,1:55,,OKC,2023
54,"Tue, Feb 7, 2023",10:00p,,Box Score,@,Los Angeles Lakers,W,,133,130,26,28,W 1,18997,2:32,,OKC,2023
55,"Fri, Feb 10, 2023",10:00p,,Box Score,@,Portland Trail Blazers,W,,138,129,27,28,W 2,19424,2:21,,OKC,2023
56,"Mon, Feb 13, 2023",8:00p,,Box Score,,New Orleans Pelicans,L,,100,103,27,29,L 1,14920,2:11,,OKC,2023
57,"Wed, Feb 15, 2023",8:00p,,Box Score,,Houston Rockets,W,,133,96,28,29,W 1,14988,2:25,,OKC,2023
58,"Thu, Feb 23, 2023",9:00p,,Box Score,@,Utah Jazz,L,OT,119,120,28,30,L 1,18206,2:29,,OKC,2023
59,"Fri, Feb 24, 2023",10:00p,,Box Score,@,Phoenix Suns,L,,115,124,28,31,L 2,17071,2:21,,OKC,2023
60,"Sun, Feb 26, 2023",7:00p,,Box Score,,Sacramento Kings,L,,115,124,28,32,L 3,15147,2:16,,OKC,2023
61,"Tue, Feb 28, 2023",8:00p,,Box Score,,Sacramento Kings,L,,117,123,28,33,L 4,13353,2:16,,OKC,2023
62,"Wed, Mar 1, 2023",8:00p,,Box Score,,Los Angeles Lakers,L,,117,123,28,34,L 5,17114,2:17,,OKC,2023
63,"Fri, Mar 3, 2023",8:00p,,Box Score,,Utah Jazz,W,,130,103,29,34,W 1,16538,2:03,,OKC,2023
64,"Sun, Mar 5, 2023",7:00p,,Box Score,,Utah Jazz,W,,129,119,30,34,W 2,14778,2:10,,OKC,2023
65,"Tue, Mar 7, 2023",8:00p,,Box Score,,Golden State Warriors,W,,137,128,31,34,W 3,16142,2:21,,OKC,2023
66,"Wed, Mar 8, 2023",9:00p,,Box Score,@,Phoenix Suns,L,,101,132,31,35,L 1,17071,2:07,,OKC,2023
67,"Sat, Mar 11, 2023",8:30p,,Box Score,@,New Orleans Pelicans,W,,110,96,32,35,W 1,17606,2:14,,OKC,2023
68,"Sun, Mar 12, 2023",7:00p,,Box Score,@,San Antonio Spurs,W,,102,90,33,35,W 2,17314,2:02,,OKC,2023
69,"Tue, Mar 14, 2023",8:00p,,Box Score,,Brooklyn Nets,W,,121,107,34,35,W 3,16976,2:17,,OKC,2023
70,"Thu, Mar 16, 2023",7:30p,,Box Score,@,Toronto Raptors,L,,111,128,34,36,L 1,19800,2:04,,OKC,2023
71,"Sun, Mar 19, 2023",3:30p,,Box Score,,Phoenix Suns,W,,124,120,35,36,W 1,17897,2:24,,OKC,2023
72,"Tue, Mar 21, 2023",10:30p,,Box Score,@,Los Angeles Clippers,W,,101,100,36,36,W 2,19068,2:10,,OKC,2023
73,"Thu, Mar 23, 2023",10:30p,,Box Score,@,Los Angeles Clippers,L,,105,127,36,37,L 1,17307,2:01,,OKC,2023
74,"Fri, Mar 24, 2023",10:30p,,Box Score,@,Los Angeles Lakers,L,,111,116,36,38,L 2,18997,2:09,,OKC,2023
75,"Sun, Mar 26, 2023",7:00p,,Box Score,@,Portland Trail Blazers,W,,118,112,37,38,W 1,18626,2:12,,OKC,2023
76,"Tue, Mar 28, 2023",8:00p,,Box Score,,Charlotte Hornets,L,,134,137,37,39,L 1,15428,2:19,,OKC,2023
77,"Wed, Mar 29, 2023",8:00p,,Box Score,,Detroit Pistons,W,,107,106,38,39,W 1,15047,2:17,,OKC,2023
78,"Fri, Mar 31, 2023",7:00p,,Box Score,@,Indiana Pacers,L,,117,121,38,40,L 1,16506,2:32,,OKC,2023
79,"Sun, Apr 2, 2023",7:00p,,Box Score,,Phoenix Suns,L,,118,128,38,41,L 2,17981,2:23,,OKC,2023
80,"Tue, Apr 4, 2023",10:00p,,Box Score,@,Golden State Warriors,L,,125,136,38,42,L 3,18064,2:17,,OKC,2023
81,"Thu, Apr 6, 2023",9:00p,,Box Score,@,Utah Jazz,W,,114,98,39,42,W 1,18206,2:06,,OKC,2023
82,"Sun, Apr 9, 2023",3:30p,,Box Score,,Memphis Grizzlies,W,,115,100,40,42,W 2,16601,1:56,,OKC,2023
