Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Jamal Murray,28.0,PG,75,75,2652,100,0,0,0,0,6.7,4.8,116,38,73,7,142,24,1288,35,57,"CPOY-2,AS,NBA3",DEN,2026
2.0,Nikola JokiÄ,30.0,C,65,65,2265,0,0,0,0,100,10.7,13.5,151,67,75,14,174,4,1655,45,50,"MVP-2,CPOY-6,AS,NBA1",DEN,2026
3.0,Tim Hardaway Jr.,33.0,SG,80,6,2127,4,54,40,2,0,4.0,-2.4,20,14,47,8,80,19,253,14,18,6MOY-3,DEN,2026
4.0,Bruce Brown,29.0,SG,82,4,1998,31,64,5,0,0,-0.4,-11.0,52,24,99,6,60,5,413,12,41,,DEN,2026
5.0,Cameron Johnson,29.0,SF,54,54,1647,0,0,36,62,2,9.6,7.7,25,17,71,4,43,9,312,11,27,,DEN,2026
6.0,Peyton Watson,23.0,SF,54,40,1598,0,16,52,32,0,6.1,1.6,44,31,80,13,82,10,285,16,32,,DEN,2026
7.0,Spencer Jones,24.0,SF,64,37,1417,0,0,39,58,4,2.3,-4.4,13,3,108,11,23,9,130,1,16,,DEN,2026
8.0,Christian Braun,24.0,SG,44,44,1399,0,42,42,16,0,10.4,8.2,21,11,63,8,49,2,291,14,31,,DEN,2026
9.0,Aaron Gordon,30.0,PF,36,33,1005,0,0,0,79,21,12.8,10.2,22,9,36,3,75,1,230,17,14,,DEN,2026
10.0,Jonas ValanÄiÅ«nas,33.0,C,65,6,871,0,0,0,5,95,-1.9,-8.9,23,18,66,30,58,0,185,10,29,,DEN,2026
11.0,Julian Strawther,23.0,SG,57,14,861,1,36,52,11,0,0.7,-5.6,15,11,40,9,24,3,150,5,22,,DEN,2026
12.0,Jalen Pickett,26.0,SG,50,18,807,60,40,0,0,0,-1.0,-7.7,17,11,22,3,7,0,276,4,10,,DEN,2026
13.0,Zeke Nnaji,25.0,PF,52,4,626,0,0,0,29,71,-6.5,-13.7,10,11,42,4,21,1,69,4,17,,DEN,2026
14.0,DaRon Holmes,23.0,PF,25,6,210,0,0,0,29,71,-5.3,-11.0,3,5,10,4,3,0,40,1,2,,DEN,2026
15.0,Hunter Tyson,25.0,PF,21,2,162,0,0,14,81,5,-6.2,-11.7,2,1,5,2,5,0,45,2,6,,DEN,2026
16.0,Tyus Jones,29.0,PG,11,2,92,100,0,0,0,0,2.5,-2.6,5,1,0,0,1,0,36,1,1,,DEN,2026
17.0,Curtis Jones,24.0,SG,10,0,88,15,77,8,0,0,12.1,7.2,0,1,3,0,1,1,25,0,1,,DEN,2026
18.0,David Roddy,24.0,PF,5,0,73,0,0,11,89,0,3.2,-1.9,1,1,4,0,4,0,10,1,2,,DEN,2026
19.0,KJ Simpson,23.0,PG,6,0,34,87,13,0,0,0,37.5,32.7,0,0,2,0,1,0,20,0,3,,DEN,2026
,Team Totals,,,82,82,19932,20,20,20,20,20,5.0,0.8,540,274,846,126,853,88,5713,193,379,,DEN,2026
