Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Scottie Barnes,21.0,SF,77,76,2678,3,49,48,1,0,3.0,5.5,97,25,80,13,118,18,888,30,46,,TOR,2023
2.0,Pascal Siakam,28.0,PF,71,71,2652,0,0,13,67,20,2.2,3.1,72,44,103,31,228,8,1026,52,35,AS,TOR,2023
3.0,Fred VanVleet,28.0,PG,69,69,2535,92,8,0,0,0,2.6,3.9,75,33,80,15,102,26,1137,23,57,,TOR,2023
4.0,OG Anunoby,25.0,SF,67,67,2386,0,11,62,27,0,2.1,2.4,54,29,87,29,77,15,307,19,65,"DPOY-7,DEF2",TOR,2023
5.0,Gary Trent Jr.,24.0,SG,66,44,2118,22,76,3,0,0,-1.6,-6.2,17,16,42,12,85,10,254,21,32,,TOR,2023
6.0,Chris Boucher,30.0,PF,76,0,1523,0,5,47,45,3,-0.7,-3.0,7,17,95,8,75,18,65,19,35,,TOR,2023
7.0,Precious Achiuwa,23.0,C,55,12,1140,0,0,0,17,83,-1.5,-3.8,8,21,53,19,58,7,128,15,31,,TOR,2023
8.0,Christian Koloko,22.0,C,58,19,802,0,0,0,0,100,8.5,9.2,5,4,83,10,25,2,72,3,20,,TOR,2023
9.0,Thaddeus Young,34.0,PF,54,9,795,0,0,3,38,59,-5.4,-8.2,31,7,49,2,14,10,168,4,9,,TOR,2023
10.0,Jakob Poeltl,27.0,C,26,25,707,0,0,0,0,100,8.8,9.2,14,5,49,7,30,1,126,8,13,,TOR,2023
11.0,Malachi Flynn,24.0,PG,53,2,691,100,0,0,0,0,-2.7,-4.7,13,8,34,3,13,5,161,4,9,,TOR,2023
12.0,Juancho HernangÃ³mez,27.0,PF,42,10,614,0,0,0,52,49,0.4,-0.9,3,5,25,4,8,5,66,2,5,,TOR,2023
13.0,Dalano Banton,23.0,PG,31,2,279,46,49,6,0,0,-6.6,-8.4,7,7,20,1,11,0,85,2,7,,TOR,2023
14.0,Jeff Dowtin Jr.,25.0,PG,25,0,259,56,44,0,0,0,2.0,0.9,3,0,9,0,4,3,70,2,3,,TOR,2023
15.0,Will Barton,32.0,SG,16,2,211,51,48,2,0,0,-7.3,-8.9,0,2,7,0,1,1,44,0,4,,TOR,2023
16.0,Khem Birch,30.0,C,20,0,162,0,0,0,0,100,3.6,2.5,1,1,8,6,2,1,18,1,1,,TOR,2023
17.0,Otto Porter Jr.,29.0,SF,8,2,146,10,75,14,0,0,-9.8,-11.4,2,1,3,0,4,3,18,2,0,,TOR,2023
18.0,Joe Wieskamp,23.0,SF,9,0,50,23,31,46,0,0,5.6,4.5,0,1,1,0,0,0,7,0,1,,TOR,2023
19.0,Ron Harper Jr.,22.0,PF,9,0,48,0,0,56,44,0,16.8,15.9,0,0,3,0,1,0,9,1,1,,TOR,2023
20.0,Justin Champagnie,21.0,SF,3,0,11,0,0,59,42,0,-10.0,-11.2,0,0,0,0,0,1,3,0,0,,TOR,2023
,Team Totals,,,82,82,19807,20,20,20,20,20,1.2,0.8,409,226,831,160,856,134,4652,208,374,,TOR,2023
