G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Tue, Dec 22, 2020",7:00p,,Box Score,,Golden State Warriors,W,,125,99,1,0,W 1,,2:14,,BRK,2021
2,"Fri, Dec 25, 2020",5:00p,,Box Score,@,Boston Celtics,W,,123,95,2,0,W 2,,2:19,,BRK,2021
3,"Sun, Dec 27, 2020",7:00p,,Box Score,@,Charlotte Hornets,L,,104,106,2,1,L 1,,2:11,,BRK,2021
4,"Mon, Dec 28, 2020",7:30p,,Box Score,,Memphis Grizzlies,L,OT,111,116,2,2,L 2,,2:23,,BRK,2021
5,"Wed, Dec 30, 2020",7:30p,,Box Score,,Atlanta Hawks,W,,145,141,3,2,W 1,,2:09,,BRK,2021
6,"Fri, Jan 1, 2021",7:30p,,Box Score,,Atlanta Hawks,L,,96,114,3,3,L 1,,2:00,,BRK,2021
7,"Sun, Jan 3, 2021",6:00p,,Box Score,,Washington Wizards,L,,122,123,3,4,L 2,,2:18,,BRK,2021
8,"Tue, Jan 5, 2021",7:30p,,Box Score,,Utah Jazz,W,,130,96,4,4,W 1,,2:04,,BRK,2021
9,"Thu, Jan 7, 2021",7:30p,,Box Score,,Philadelphia 76ers,W,,122,109,5,4,W 2,,2:14,,BRK,2021
10,"Fri, Jan 8, 2021",8:00p,,Box Score,@,Memphis Grizzlies,L,,110,115,5,5,L 1,,2:13,,BRK,2021
11,"Sun, Jan 10, 2021",6:00p,,Box Score,,Oklahoma City Thunder,L,,116,129,5,6,L 2,,2:07,,BRK,2021
12,"Tue, Jan 12, 2021",7:30p,,Box Score,,Denver Nuggets,W,,122,116,6,6,W 1,,2:06,,BRK,2021
13,"Wed, Jan 13, 2021",7:30p,,Box Score,@,New York Knicks,W,,116,109,7,6,W 2,,2:07,,BRK,2021
14,"Sat, Jan 16, 2021",6:00p,,Box Score,,Orlando Magic,W,,122,115,8,6,W 3,,2:13,,BRK,2021
15,"Mon, Jan 18, 2021",7:30p,,Box Score,,Milwaukee Bucks,W,,125,123,9,6,W 4,,2:16,,BRK,2021
16,"Wed, Jan 20, 2021",7:00p,,Box Score,@,Cleveland Cavaliers,L,2OT,135,147,9,7,L 1,1944,2:39,,BRK,2021
17,"Fri, Jan 22, 2021",7:30p,,Box Score,@,Cleveland Cavaliers,L,,113,125,9,8,L 2,1944,2:10,,BRK,2021
18,"Sat, Jan 23, 2021",8:00p,,Box Score,,Miami Heat,W,,128,124,10,8,W 1,,2:25,,BRK,2021
19,"Mon, Jan 25, 2021",7:30p,,Box Score,,Miami Heat,W,,98,85,11,8,W 2,,2:08,,BRK,2021
20,"Wed, Jan 27, 2021",7:30p,,Box Score,@,Atlanta Hawks,W,OT,132,128,12,8,W 3,1008,2:33,,BRK,2021
21,"Fri, Jan 29, 2021",8:00p,,Box Score,@,Oklahoma City Thunder,W,,147,125,13,8,W 4,,2:07,,BRK,2021
22,"Sun, Jan 31, 2021",7:00p,,Box Score,@,Washington Wizards,L,,146,149,13,9,L 1,,2:23,,BRK,2021
23,"Tue, Feb 2, 2021",7:30p,,Box Score,,Los Angeles Clippers,W,,124,120,14,9,W 1,,2:21,,BRK,2021
24,"Fri, Feb 5, 2021",7:30p,,Box Score,,Toronto Raptors,L,,117,123,14,10,L 1,,2:26,,BRK,2021
25,"Sat, Feb 6, 2021",8:00p,,Box Score,@,Philadelphia 76ers,L,,108,124,14,11,L 2,,2:06,,BRK,2021
26,"Tue, Feb 9, 2021",7:00p,,Box Score,@,Detroit Pistons,L,,111,122,14,12,L 3,,2:06,,BRK,2021
27,"Wed, Feb 10, 2021",8:00p,,Box Score,,Indiana Pacers,W,,104,94,15,12,W 1,,2:08,,BRK,2021
28,"Sat, Feb 13, 2021",8:30p,,Box Score,@,Golden State Warriors,W,,134,117,16,12,W 2,,2:08,,BRK,2021
29,"Mon, Feb 15, 2021",10:00p,,Box Score,@,Sacramento Kings,W,,136,125,17,12,W 3,,2:02,,BRK,2021
30,"Tue, Feb 16, 2021",10:30p,,Box Score,@,Phoenix Suns,W,,128,124,18,12,W 4,3181,2:08,,BRK,2021
31,"Thu, Feb 18, 2021",10:00p,,Box Score,@,Los Angeles Lakers,W,,109,98,19,12,W 5,,2:12,,BRK,2021
32,"Sun, Feb 21, 2021",8:00p,,Box Score,@,Los Angeles Clippers,W,,112,108,20,12,W 6,,2:17,,BRK,2021
33,"Tue, Feb 23, 2021",7:30p,,Box Score,,Sacramento Kings,W,,127,118,21,12,W 7,324,2:08,,BRK,2021
34,"Thu, Feb 25, 2021",7:30p,,Box Score,,Orlando Magic,W,,129,92,22,12,W 8,327,1:54,,BRK,2021
35,"Sat, Feb 27, 2021",8:30p,,Box Score,,Dallas Mavericks,L,,98,115,22,13,L 1,684,2:10,,BRK,2021
36,"Mon, Mar 1, 2021",8:30p,,Box Score,@,San Antonio Spurs,W,OT,124,113,23,13,W 1,,2:15,,BRK,2021
37,"Wed, Mar 3, 2021",7:30p,,Box Score,@,Houston Rockets,W,,132,114,24,13,W 2,3615,2:16,,BRK,2021
38,"Thu, Mar 11, 2021",7:30p,,Box Score,,Boston Celtics,W,,121,109,25,13,W 3,1374,2:21,,BRK,2021
39,"Sat, Mar 13, 2021",7:00p,,Box Score,,Detroit Pistons,W,,100,95,26,13,W 4,1364,2:11,,BRK,2021
40,"Mon, Mar 15, 2021",8:00p,,Box Score,,New York Knicks,W,,117,112,27,13,W 5,1637,2:30,,BRK,2021
