Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Brook Lopez,34.0,C,78,78,2373,0,0,0,0,100,8.0,11.0,28,14,134,36,104,2,243,42,26,"DPOY-2,DEF1",MIL,2023
2.0,Jrue Holiday,32.0,PG,67,65,2183,62,37,1,0,0,9.3,12.8,124,48,55,14,69,21,1209,17,45,"DPOY-7,AS,DEF1",MIL,2023
3.0,Giannis Antetokounmpo,28.0,PF,63,63,2024,0,0,0,59,41,7.4,7.8,71,62,69,59,385,5,927,98,82,"MVP-3,DPOY-6,AS,NBA1",MIL,2023
4.0,Grayson Allen,27.0,SG,72,70,1972,5,75,21,0,0,5.7,4.1,49,11,68,1,44,23,409,7,22,,MIL,2023
5.0,Bobby Portis,27.0,PF,70,22,1818,0,0,6,81,12,0.4,-5.9,22,24,55,15,51,1,275,11,34,6MOY-3,MIL,2023
6.0,Jevon Carter,27.0,PG,81,39,1810,99,1,0,0,0,3.4,-0.3,44,18,75,1,10,6,492,2,16,,MIL,2023
7.0,Pat Connaughton,30.0,SF,61,33,1443,2,35,60,3,0,4.9,2.0,20,6,51,6,18,9,184,5,14,,MIL,2023
8.0,Joe Ingles,35.0,SF,46,0,1044,0,6,53,39,2,2.8,-1.1,39,7,35,2,5,10,348,1,5,,MIL,2023
9.0,Wesley Matthews,36.0,SF,52,0,820,1,29,56,13,1,4.8,1.5,7,4,36,5,10,9,86,0,2,,MIL,2023
10.0,Khris Middleton,31.0,SF,33,19,801,0,20,63,16,0,6.5,3.7,39,19,34,4,39,6,385,11,19,,MIL,2023
11.0,MarJon Beauchamp,22.0,SF,52,11,701,1,41,52,6,0,-5.6,-11.2,16,11,37,7,18,3,91,2,17,,MIL,2023
12.0,George Hill,36.0,PG,35,0,668,77,23,0,0,0,0.7,-3.5,16,8,23,3,8,14,212,1,7,,MIL,2023
13.0,Jordan Nwora,24.0,SF,38,3,597,0,4,68,28,0,-7.1,-12.6,13,11,24,3,24,3,91,8,13,,MIL,2023
14.0,A.J. Green,23.0,SG,35,1,345,17,55,28,1,0,-4.4,-8.8,2,5,21,0,1,2,57,0,1,,MIL,2023
15.0,Jae Crowder,32.0,PF,18,3,340,0,1,41,58,0,0.5,-3.4,1,2,16,4,5,2,64,1,2,,MIL,2023
16.0,Sandro Mamukelashvili,23.0,C,24,0,217,0,0,0,26,74,-1.0,-4.9,3,3,11,2,7,1,40,0,4,,MIL,2023
17.0,Thanasis Antetokounmpo,30.0,PF,37,0,206,0,0,7,53,40,-25.9,-31.1,1,2,10,4,9,0,39,0,5,,MIL,2023
18.0,Serge Ibaka,33.0,C,16,0,185,0,0,0,20,80,-9.5,-13.7,1,4,10,5,5,0,10,1,3,,MIL,2023
19.0,Meyers Leonard,30.0,C,9,2,114,0,0,0,0,100,-11.5,-15.6,2,0,9,4,4,0,2,1,2,,MIL,2023
20.0,Lindell Wigginton,24.0,PG,7,1,87,100,0,0,0,0,-20.3,-24.4,9,2,6,1,5,4,33,1,2,,MIL,2023
21.0,Goran DragiÄ,36.0,PG,7,0,83,40,51,9,0,0,-15.0,-19.0,5,2,1,0,2,1,30,0,2,,MIL,2023
,Team Totals,,,82,82,19831,20,20,20,20,20,3.6,1.8,512,263,780,176,823,122,5227,209,323,,MIL,2023
