Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Kon Knueppel,20.0,SF,81,80,2551,0,46,49,5,0,5.6,2.6,74,63,91,10,99,8,683,21,51,ROY-2,CHO,2026
2.0,Miles Bridges,27.0,PF,77,77,2387,0,0,3,95,2,3.3,-3.6,60,25,66,14,117,7,645,18,37,,CHO,2026
3.0,LaMelo Ball,24.0,PG,72,69,2017,94,6,0,0,0,7.7,6.3,114,49,78,18,59,18,1263,15,53,,CHO,2026
4.0,Brandon Miller,23.0,SF,65,65,1968,0,3,87,10,0,8.2,7.1,81,47,89,29,93,8,553,18,31,,CHO,2026
5.0,Moussa DiabatÃ©,24.0,C,73,47,1899,0,0,0,1,99,10.4,10.7,26,10,73,13,79,4,359,16,38,,CHO,2026
6.0,Sion James,23.0,SG,82,19,1843,10,64,25,2,0,4.4,-0.5,28,16,55,7,44,22,419,6,28,,CHO,2026
7.0,Ryan Kalkbrenner,24.0,C,69,31,1479,0,0,0,0,100,-0.1,-7.8,15,15,61,24,54,1,140,13,27,,CHO,2026
8.0,Collin Sexton,27.0,SG,42,12,938,55,44,1,0,0,-2.5,-9.5,39,32,29,11,67,10,375,15,30,,CHO,2026
9.0,Josh Green,25.0,SG,58,0,908,20,66,12,1,0,12.6,10.2,20,7,27,6,10,16,113,1,5,,CHO,2026
10.0,Grant Williams,27.0,PF,36,3,711,0,0,0,88,12,13.3,10.5,17,3,25,8,24,7,146,5,6,,CHO,2026
11.0,Tre Mann,24.0,PG,53,1,669,91,9,0,0,0,-11.8,-19.8,24,17,33,7,8,3,213,0,8,,CHO,2026
12.0,Tidjane SalaÃ¼n,20.0,PF,37,0,575,0,0,0,84,16,0.6,-4.8,10,8,25,4,17,3,71,3,9,,CHO,2026
13.0,Coby White,25.0,SG,21,0,406,75,25,0,0,0,11.6,7.7,17,15,23,3,39,3,164,9,12,,CHO,2026
14.0,Liam McNeeley,20.0,SF,31,0,368,0,1,76,22,0,-0.3,-5.5,5,4,17,2,14,2,61,1,6,,CHO,2026
15.0,Pat Connaughton,33.0,SG,42,0,297,8,74,15,4,0,-6.7,-12.3,7,1,6,1,6,3,42,2,5,,CHO,2026
16.0,KJ Simpson,23.0,PG,14,2,223,100,0,0,0,0,-7.9,-13.3,13,7,5,3,6,3,90,1,5,,CHO,2026
17.0,PJ Hall,23.0,C,12,2,187,0,0,0,2,98,-8.5,-13.8,8,4,14,1,10,2,22,1,9,,CHO,2026
18.0,Mason Plumlee,35.0,C,14,2,125,0,0,0,0,100,4.6,-0.1,7,0,7,2,5,1,43,2,1,,CHO,2026
19.0,Xavier Tillman Sr.,27.0,C,16,0,72,0,0,0,36,64,4.3,-0.4,0,1,4,2,2,1,22,0,1,,CHO,2026
20.0,Antonio Reeves,25.0,SG,10,0,68,12,66,22,0,0,15.2,10.7,1,0,2,0,0,0,8,0,1,,CHO,2026
21.0,Drew Peterson,26.0,PF,6,0,64,0,0,15,85,0,-7.8,-12.7,0,0,3,0,1,1,5,0,0,,CHO,2026
,Team Totals,,,82,82,19755,20,20,20,20,20,4.7,0.8,566,324,733,165,754,123,5437,147,363,,CHO,2026
