G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Thu, Oct 26, 2023",7:30p,,Box Score,,Philadelphia 76ers,W,,118,117,1,0,W 1,17783,2:40,,MIL,2024
2,"Sun, Oct 29, 2023",7:00p,,Box Score,,Atlanta Hawks,L,,110,127,1,1,L 1,17341,2:15,,MIL,2024
3,"Mon, Oct 30, 2023",8:00p,,Box Score,,Miami Heat,W,,122,114,2,1,W 1,17341,2:24,,MIL,2024
4,"Wed, Nov 1, 2023",7:00p,,Box Score,@,Toronto Raptors,L,,111,130,2,2,L 1,19800,2:19,,MIL,2024
5,"Fri, Nov 3, 2023",7:30p,,Box Score,,New York Knicks,W,,110,105,3,2,W 1,17717,2:37,In-Season Tournament,MIL,2024
6,"Mon, Nov 6, 2023",7:30p,,Box Score,@,Brooklyn Nets,W,,129,125,4,2,W 2,17935,2:20,,MIL,2024
7,"Wed, Nov 8, 2023",8:00p,,Box Score,,Detroit Pistons,W,,120,118,5,2,W 3,17341,2:20,,MIL,2024
8,"Thu, Nov 9, 2023",7:00p,,Box Score,@,Indiana Pacers,L,,124,126,5,3,L 1,14648,2:25,,MIL,2024
9,"Sat, Nov 11, 2023",6:00p,,Box Score,@,Orlando Magic,L,,97,112,5,4,L 2,19354,2:25,,MIL,2024
10,"Mon, Nov 13, 2023",8:00p,,Box Score,,Chicago Bulls,W,,118,109,6,4,W 1,17865,2:16,,MIL,2024
11,"Wed, Nov 15, 2023",7:30p,,Box Score,@,Toronto Raptors,W,,128,112,7,4,W 2,19800,2:15,,MIL,2024
12,"Fri, Nov 17, 2023",7:00p,,Box Score,@,Charlotte Hornets,W,,130,99,8,4,W 3,19258,2:09,In-Season Tournament,MIL,2024
13,"Sat, Nov 18, 2023",8:00p,,Box Score,,Dallas Mavericks,W,,132,125,9,4,W 4,18128,2:07,,MIL,2024
14,"Mon, Nov 20, 2023",7:00p,,Box Score,@,Washington Wizards,W,,142,129,10,4,W 5,17746,2:05,,MIL,2024
15,"Wed, Nov 22, 2023",7:30p,,Box Score,@,Boston Celtics,L,,116,119,10,5,L 1,19156,2:13,,MIL,2024
16,"Fri, Nov 24, 2023",8:00p,,Box Score,,Washington Wizards,W,,131,128,11,5,W 1,17880,2:20,In-Season Tournament,MIL,2024
17,"Sun, Nov 26, 2023",3:30p,,Box Score,,Portland Trail Blazers,W,,108,102,12,5,W 2,17602,2:29,,MIL,2024
18,"Tue, Nov 28, 2023",7:30p,,Box Score,@,Miami Heat,W,,131,124,13,5,W 3,19691,2:31,In-Season Tournament,MIL,2024
19,"Thu, Nov 30, 2023",8:00p,,Box Score,@,Chicago Bulls,L,OT,113,120,13,6,L 1,19838,2:36,,MIL,2024
20,"Sat, Dec 2, 2023",8:00p,,Box Score,,Atlanta Hawks,W,,132,121,14,6,W 1,17866,2:04,,MIL,2024
21,"Tue, Dec 5, 2023",7:30p,,Box Score,,New York Knicks,W,,146,122,15,6,W 2,17448,2:21,In-Season Tournament,MIL,2024
22,"Thu, Dec 7, 2023",5:00p,,Box Score,,Indiana Pacers,L,,119,128,15,7,L 1,16837,2:27,In-Season Tournament,MIL,2024
23,"Mon, Dec 11, 2023",8:00p,,Box Score,,Chicago Bulls,W,OT,133,129,16,7,W 1,17440,2:41,,MIL,2024
24,"Wed, Dec 13, 2023",8:00p,,Box Score,,Indiana Pacers,W,,140,126,17,7,W 2,17431,2:48,,MIL,2024
25,"Sat, Dec 16, 2023",6:00p,,Box Score,,Detroit Pistons,W,,146,114,18,7,W 3,17666,2:13,,MIL,2024
26,"Sun, Dec 17, 2023",7:00p,,Box Score,,Houston Rockets,W,,128,119,19,7,W 4,17341,2:21,,MIL,2024
27,"Tue, Dec 19, 2023",8:00p,,Box Score,,San Antonio Spurs,W,,132,119,20,7,W 5,17729,2:07,,MIL,2024
28,"Thu, Dec 21, 2023",8:00p,,Box Score,,Orlando Magic,W,,118,114,21,7,W 6,17928,2:25,,MIL,2024
29,"Sat, Dec 23, 2023",12:30p,,Box Score,@,New York Knicks,W,,130,111,22,7,W 7,19812,2:11,,MIL,2024
30,"Mon, Dec 25, 2023",12:00p,,Box Score,@,New York Knicks,L,,122,129,22,8,L 1,19812,2:23,,MIL,2024
31,"Wed, Dec 27, 2023",7:30p,,Box Score,@,Brooklyn Nets,W,,144,122,23,8,W 1,18199,2:16,,MIL,2024
32,"Fri, Dec 29, 2023",7:30p,,Box Score,@,Cleveland Cavaliers,W,,119,111,24,8,W 2,19432,2:16,,MIL,2024
33,"Mon, Jan 1, 2024",8:00p,,Box Score,,Indiana Pacers,L,,113,122,24,9,L 1,17922,2:22,,MIL,2024
34,"Wed, Jan 3, 2024",7:00p,,Box Score,@,Indiana Pacers,L,,130,142,24,10,L 2,17274,2:35,,MIL,2024
35,"Thu, Jan 4, 2024",7:30p,,Box Score,@,San Antonio Spurs,W,,125,121,25,10,W 1,19082,2:16,,MIL,2024
