Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Jamal Murray,28.0,PG,75,75,2652,21.8,0.622,0.414,0.287,1.4,12.0,7.0,31.1,1.2,1.0,10.0,27.9,7.8,1.7,9.5,0.173,5.5,-1.4,4.1,4.1,"CPOY-2,AS,NBA3",DEN,2026
2.0,Nikola JokiÄ,30.0,C,65,65,2265,32.3,0.67,0.261,0.424,10.0,30.4,20.7,50.3,2.0,2.2,15.3,30.4,11.5,3.4,14.9,0.316,10.1,4.1,14.2,9.2,"MVP-2,CPOY-6,AS,NBA1",DEN,2026
3.0,Tim Hardaway Jr.,33.0,SG,80,6,2127,13.5,0.624,0.706,0.252,0.9,9.5,5.4,6.9,1.0,0.4,4.7,18.5,3.5,1.0,4.4,0.1,1.3,-1.9,-0.7,0.7,6MOY-3,DEN,2026
4.0,Bruce Brown,29.0,SG,82,4,1998,10.8,0.562,0.284,0.241,5.0,12.5,8.9,11.3,2.1,0.9,13.6,14.5,1.2,1.8,2.9,0.071,-2.5,0.1,-2.4,-0.2,,DEN,2026
5.0,Cameron Johnson,29.0,SF,54,54,1647,12.8,0.629,0.539,0.236,3.1,10.6,7.0,10.6,1.2,1.2,8.2,15.1,2.7,1.0,3.7,0.108,0.3,-0.9,-0.6,0.6,,DEN,2026
6.0,Peyton Watson,23.0,SF,54,40,1598,14.3,0.594,0.339,0.325,3.6,14.4,9.3,9.7,1.5,3.6,12.3,20.6,1.0,1.6,2.6,0.078,-0.8,-0.5,-1.2,0.3,,DEN,2026
7.0,Spencer Jones,24.0,SF,64,37,1417,9.3,0.619,0.55,0.195,6.2,10.1,8.3,4.5,1.8,1.9,9.8,9.7,1.5,1.2,2.6,0.089,-2.4,0.0,-2.4,-0.1,,DEN,2026
8.0,Christian Braun,24.0,SG,44,44,1399,12.6,0.607,0.368,0.26,5.1,11.5,8.4,11.4,1.0,0.8,9.0,14.8,2.2,0.8,3.0,0.103,-0.4,-0.9,-1.2,0.3,,DEN,2026
9.0,Aaron Gordon,30.0,PF,36,33,1005,18.5,0.62,0.394,0.41,6.0,16.8,11.6,13.7,1.0,0.9,7.5,21.9,2.4,0.7,3.2,0.153,2.9,-1.2,1.7,0.9,,DEN,2026
10.0,Jonas ValanÄiÅ«nas,33.0,C,65,6,871,22.0,0.63,0.067,0.349,14.2,27.5,21.2,14.1,0.8,4.0,14.0,26.1,1.8,1.1,2.9,0.162,0.5,-0.5,0.0,0.4,,DEN,2026
11.0,Julian Strawther,23.0,SG,57,14,861,12.5,0.59,0.47,0.219,1.6,12.7,7.4,9.8,1.4,0.7,9.3,19.4,0.7,0.6,1.3,0.071,-1.2,-1.1,-2.3,-0.1,,DEN,2026
12.0,Jalen Pickett,26.0,SG,50,18,807,10.3,0.541,0.547,0.082,2.6,12.7,7.9,18.4,0.8,0.6,12.4,14.8,0.6,0.4,1.0,0.059,-1.1,-1.1,-2.3,-0.1,,DEN,2026
13.0,Zeke Nnaji,25.0,PF,52,4,626,10.3,0.558,0.358,0.291,6.2,17.6,12.2,5.9,1.3,3.6,13.7,13.7,0.2,0.7,0.9,0.066,-3.6,0.0,-3.5,-0.3,,DEN,2026
14.0,DaRon Holmes,23.0,PF,25,6,210,13.4,0.692,0.738,0.23,4.5,13.8,9.3,10.2,0.2,2.7,15.2,16.4,0.3,0.1,0.4,0.103,0.7,-1.2,-0.5,0.1,,DEN,2026
15.0,Hunter Tyson,25.0,PF,21,2,162,6.4,0.398,0.635,0.25,2.9,21.1,12.4,13.0,0.6,0.6,8.0,16.8,-0.2,0.1,0.0,-0.013,-5.2,-1.6,-6.8,-0.2,,DEN,2026
16.0,Tyus Jones,29.0,PG,11,2,92,6.5,0.454,0.615,0.038,2.6,13.9,8.5,17.7,0.5,0.0,18.5,15.3,-0.1,0.0,-0.1,-0.026,-3.5,-2.2,-5.7,-0.1,,DEN,2026
17.0,Curtis Jones,24.0,SG,10,0,88,10.8,0.52,0.667,0.074,2.7,10.9,7.0,14.7,2.2,0.0,6.7,14.7,0.1,0.1,0.1,0.072,-3.0,-0.5,-3.5,0.0,,DEN,2026
18.0,David Roddy,24.0,PF,5,0,73,20.4,0.605,0.367,0.233,12.9,17.6,15.3,7.9,2.7,1.3,5.7,20.9,0.2,0.1,0.3,0.185,0.7,-0.7,0.0,0.0,,DEN,2026
19.0,KJ Simpson,23.0,PG,6,0,34,10.1,0.322,0.1,0.2,13.8,12.6,13.2,29.1,1.4,0.0,8.4,15.2,0.0,0.0,0.0,0.048,-4.1,0.7,-3.4,0.0,,DEN,2026
,Team Totals,,,82,82,19932,,0.616,0.408,0.294,,,,,,,,,37.4,16.5,53.8,0.13,1.4,-0.3,1.1,15.6,,DEN,2026
