Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Chris Paul,39.0,PG,82,82,2292,14.7,0.58,0.636,0.158,1.5,12.3,6.9,34.8,2.2,0.9,17.1,14.0,4.2,1.6,5.7,0.12,0.3,0.5,0.8,1.6,,SAS,2025
2.0,Harrison Barnes,32.0,PF,82,82,2230,14.9,0.656,0.527,0.291,4.7,10.3,7.4,8.6,0.8,0.6,6.1,15.7,5.0,0.5,5.6,0.12,1.7,-1.7,0.0,1.2,,SAS,2025
3.0,Stephon Castle,20.0,SG,81,47,2162,13.7,0.522,0.337,0.348,4.4,10.3,7.4,22.8,1.7,0.9,13.4,26.0,0.1,1.0,1.1,0.025,-1.5,-1.7,-3.2,-0.6,ROY-1,SAS,2025
4.0,Devin Vassell,24.0,SG,64,53,1983,14.2,0.553,0.483,0.135,1.8,12.0,6.9,13.8,2.0,1.5,8.5,22.1,0.9,1.3,2.2,0.054,-0.3,-0.8,-1.1,0.4,,SAS,2025
5.0,Julian Champagnie,23.0,SF,82,29,1932,12.2,0.577,0.722,0.141,3.7,13.9,8.8,7.9,1.5,1.6,9.5,17.2,1.3,1.2,2.5,0.062,-0.3,-0.9,-1.3,0.4,,SAS,2025
6.0,Keldon Johnson,25.0,SF,77,0,1838,15.6,0.572,0.356,0.252,6.5,15.1,10.8,10.2,1.3,1.1,8.3,21.6,2.2,1.0,3.2,0.083,0.0,-1.6,-1.6,0.2,,SAS,2025
7.0,Victor Wembanyama,21.0,C,46,46,1527,24.2,0.594,0.47,0.221,5.7,29.8,17.7,18.3,1.6,10.4,13.7,30.4,1.0,2.8,3.8,0.118,3.6,2.9,6.5,3.3,AS,SAS,2025
8.0,Jeremy Sochan,21.0,PF,54,23,1364,15.9,0.589,0.194,0.267,10.0,17.7,13.8,13.7,1.6,1.8,13.8,19.0,1.7,1.1,2.7,0.096,-0.8,-0.4,-1.2,0.3,,SAS,2025
9.0,Blake Wesley,21.0,SG,58,0,683,9.9,0.51,0.312,0.328,2.7,6.9,4.8,22.3,2.6,0.8,20.2,16.7,-0.3,0.4,0.2,0.011,-3.9,-0.3,-4.2,-0.4,,SAS,2025
10.0,Sandro Mamukelashvili,25.0,PF,61,0,681,19.7,0.628,0.573,0.206,9.7,19.7,14.7,10.7,1.6,2.3,7.8,20.8,1.6,0.6,2.2,0.152,3.3,-1.0,2.3,0.7,,SAS,2025
11.0,De'Aaron Fox,27.0,PG,17,17,578,16.3,0.537,0.339,0.257,1.7,11.9,6.8,30.8,2.1,0.8,11.6,26.0,0.5,0.4,0.9,0.071,-0.6,-1.4,-2.0,0.0,,SAS,2025
12.0,Bismack Biyombo,32.0,C,28,26,528,12.2,0.576,0.0,0.219,8.7,23.4,16.0,7.9,1.5,3.9,17.8,12.3,0.2,0.6,0.8,0.071,-3.6,0.0,-3.6,-0.2,,SAS,2025
13.0,Tre Jones,25.0,PG,28,0,450,13.8,0.572,0.28,0.355,3.6,10.3,6.9,30.1,1.9,1.0,16.3,12.2,0.9,0.3,1.1,0.118,-1.2,1.1,-0.1,0.2,,SAS,2025
14.0,Malaki Branham,21.0,SG,47,0,427,12.0,0.575,0.442,0.174,1.8,11.1,6.4,13.4,1.2,0.4,14.3,23.8,-0.1,0.2,0.1,0.007,-1.2,-1.9,-3.2,-0.1,,SAS,2025
15.0,Zach Collins,27.0,C,36,4,425,14.4,0.566,0.348,0.265,9.6,15.9,12.7,16.9,1.6,3.2,13.5,17.1,0.6,0.4,1.0,0.11,-1.6,1.5,-0.1,0.2,,SAS,2025
16.0,Charles Bassey,24.0,C,36,1,376,19.0,0.597,0.0,0.282,15.9,27.4,21.7,6.6,1.8,7.2,14.9,17.5,0.5,0.6,1.1,0.136,-1.7,0.6,-1.1,0.1,,SAS,2025
17.0,Jordan McLaughlin,28.0,PG,18,0,124,16.9,0.734,0.714,0.214,1.7,6.1,3.9,29.1,1.9,0.7,14.0,12.3,0.4,0.0,0.5,0.178,1.8,-0.5,1.3,0.1,,SAS,2025
18.0,Sidy Cissoko,20.0,SF,17,0,54,11.2,0.533,0.389,0.333,5.9,13.9,9.9,15.8,0.9,0.0,8.8,17.9,0.0,0.0,0.0,0.041,-1.6,-1.0,-2.6,0.0,,SAS,2025
19.0,Harrison Ingram,22.0,SF,5,0,35,10.9,0.5,0.25,0.0,6.1,21.5,13.8,10.6,4.1,0.0,20.0,6.1,0.0,0.1,0.1,0.093,-3.6,2.4,-1.2,0.0,,SAS,2025
20.0,David Duke Jr.,25.0,SG,6,0,34,12.2,0.538,0.429,0.143,3.1,12.6,7.9,17.0,1.4,0.0,11.8,21.2,0.0,0.0,0.0,0.023,-0.1,-1.4,-1.5,0.0,,SAS,2025
21.0,Riley Minix,24.0,SF,1,0,7,-1.7,0.0,1.0,0.0,0.0,30.7,15.3,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,-0.114,-8.5,-3.3,-11.8,0.0,,SAS,2025
,Team Totals,,,82,82,19730,,0.575,0.441,0.234,,,,,,,,,20.6,13.9,34.6,0.084,0.0,-0.5,-0.5,7.3,,SAS,2025
