Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Devin Booker,28.0,SG,75,75,2795,19.3,0.589,0.388,0.34,3.1,8.9,6.1,30.6,1.2,0.5,11.9,29.3,6.1,0.3,6.4,0.111,2.8,-2.4,0.4,1.7,,PHO,2025
2.0,Kevin Durant,36.0,PF,62,62,2265,21.2,0.642,0.331,0.321,1.2,16.9,9.2,19.6,1.1,3.2,12.9,28.7,4.0,1.2,5.2,0.111,3.9,-0.7,3.2,3.0,AS,PHO,2025
3.0,Tyus Jones,28.0,PG,81,58,2174,14.5,0.585,0.587,0.083,2.1,7.8,5.0,27.7,1.6,0.3,11.4,16.2,4.0,0.3,4.4,0.096,1.4,-1.3,0.1,1.1,,PHO,2025
4.0,Royce O'Neale,31.0,SF,75,22,1837,12.6,0.585,0.774,0.046,3.3,17.5,10.6,12.3,1.8,1.7,10.1,15.5,1.6,1.2,2.8,0.073,0.2,-0.1,0.1,1.0,,PHO,2025
5.0,Bradley Beal,31.0,SG,53,38,1702,15.2,0.598,0.38,0.197,2.3,9.1,5.8,17.6,1.7,1.5,11.6,22.1,1.9,0.6,2.4,0.068,-0.1,-1.0,-1.1,0.4,,PHO,2025
6.0,Grayson Allen,29.0,SG,64,7,1544,13.7,0.631,0.716,0.233,2.5,11.3,7.0,12.5,1.7,1.2,12.2,17.6,2.0,0.6,2.5,0.079,0.7,-1.0,-0.3,0.7,,PHO,2025
7.0,Ryan Dunn,22.0,SF,74,44,1410,10.7,0.517,0.553,0.082,7.5,13.5,10.6,5.7,1.5,2.7,7.5,16.7,0.2,0.7,1.0,0.034,-2.9,-1.2,-4.1,-0.7,,PHO,2025
8.0,Mason Plumlee,34.0,C,74,21,1300,14.8,0.645,0.02,0.634,10.2,28.4,19.5,13.6,1.3,3.4,18.6,10.8,2.4,1.3,3.7,0.136,-1.5,1.0,-0.6,0.5,,PHO,2025
9.0,Oso Ighodaro,22.0,PF,61,6,1045,11.1,0.61,0.011,0.267,7.2,16.2,11.9,9.1,1.3,2.6,15.7,10.5,1.1,0.6,1.6,0.075,-2.9,0.3,-2.6,-0.2,,PHO,2025
10.0,Nick Richards,27.0,C,36,34,816,16.3,0.645,0.004,0.313,13.6,28.1,21.1,3.8,0.4,3.3,15.3,17.0,1.3,0.6,1.9,0.112,-1.9,-2.1,-3.9,-0.4,,PHO,2025
11.0,Jusuf NurkiÄ,30.0,C,25,23,592,12.6,0.556,0.362,0.423,8.9,33.6,21.6,10.9,1.9,2.5,22.8,18.7,-0.3,0.8,0.5,0.039,-3.9,0.5,-3.4,-0.2,,PHO,2025
12.0,Monte Morris,29.0,PG,45,0,571,13.1,0.546,0.441,0.215,2.4,10.5,6.5,18.1,1.7,0.5,9.0,18.1,0.6,0.2,0.8,0.064,-1.0,-0.8,-1.8,0.0,,PHO,2025
13.0,Collin Gillespie,25.0,PG,33,9,461,16.8,0.578,0.57,0.139,5.5,13.2,9.4,24.0,2.3,1.0,9.2,17.7,1.0,0.3,1.3,0.131,2.3,0.2,2.5,0.5,,PHO,2025
14.0,Bol Bol,25.0,PF,36,10,448,18.4,0.627,0.508,0.142,5.1,20.4,13.0,7.7,1.0,5.2,9.3,21.1,0.6,0.3,0.9,0.097,1.7,-0.9,0.8,0.3,,PHO,2025
15.0,Josh Okogie,26.0,SG,25,1,351,15.8,0.586,0.368,0.281,10.4,12.4,11.4,5.8,3.0,2.7,11.1,18.1,0.4,0.3,0.7,0.092,0.1,0.3,0.4,0.2,,PHO,2025
16.0,Cody Martin,29.0,SF,14,0,206,9.5,0.417,0.474,0.211,7.2,18.5,13.0,10.3,3.1,2.7,12.6,15.3,-0.2,0.2,0.0,0.01,-4.9,0.9,-4.0,-0.1,,PHO,2025
17.0,Damion Lee,32.0,SG,25,0,144,11.9,0.499,0.5,0.284,2.4,12.8,7.8,11.5,2.1,0.0,10.7,28.6,-0.2,0.1,-0.1,-0.031,-2.9,-2.1,-5.1,-0.1,,PHO,2025
18.0,TyTy Washington Jr.,23.0,PG,16,0,118,6.5,0.367,0.467,0.133,3.9,8.3,6.1,18.5,1.3,0.0,5.9,19.0,-0.2,0.0,-0.2,-0.065,-5.6,-2.5,-8.0,-0.2,,PHO,2025
19.0,Jalen Bridges,23.0,SF,8,0,30,-0.1,0.514,1.0,0.571,0.0,14.5,7.4,0.0,0.0,0.0,31.3,18.8,-0.1,0.0,-0.1,-0.178,-7.8,-4.7,-12.5,-0.1,,PHO,2025
20.0,Vasilije MiciÄ,31.0,PG,5,0,21,-5.2,,,,0.0,10.4,5.3,5.6,0.0,0.0,100.0,6.3,-0.1,0.0,-0.1,-0.189,-10.7,-4.1,-14.8,-0.1,,PHO,2025
,Team Totals,,,82,82,19830,,0.595,0.44,0.241,,,,,,,,,26.1,9.6,35.7,0.086,0.3,-0.9,-0.5,7.3,,PHO,2025
