Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Mikal Bridges,25.0,SF,82,82,2854,0,8,88,3,0,10.4,9.5,39,17,64,5,85,18,437,29,29,"DPOY-2,DEF1",PHO,2022
2.0,Devin Booker,25.0,SG,68,68,2345,4,81,15,0,0,9.7,4.8,96,37,76,16,132,9,788,37,56,"MVP-4,AS,NBA1",PHO,2022
3.0,Chris Paul,36.0,PG,65,65,2139,100,0,0,0,0,10.2,5.4,108,31,48,6,32,10,1601,8,10,"MVP-9,AS,NBA3",PHO,2022
4.0,Jae Crowder,31.0,PF,67,67,1886,0,0,15,84,0,10.6,5.4,34,8,89,10,36,8,294,10,6,,PHO,2022
5.0,Cameron Johnson,25.0,PF,66,16,1730,0,0,3,91,6,6.9,-1.5,24,15,59,3,54,15,232,18,29,6MOY-3,PHO,2022
6.0,Deandre Ayton,23.0,C,58,58,1713,0,0,0,0,100,9.8,3.7,19,34,88,23,70,2,210,17,37,,PHO,2022
7.0,Landry Shamet,24.0,SG,69,14,1437,3,84,13,0,0,5.0,-4.3,29,6,40,5,30,12,248,6,29,,PHO,2022
8.0,Cameron Payne,27.0,PG,58,12,1278,81,19,0,0,0,6.1,-2.4,61,28,52,9,40,25,682,11,33,,PHO,2022
9.0,JaVale McGee,34.0,C,74,17,1172,0,0,0,0,100,4.4,-4.7,27,25,104,32,67,6,95,24,20,,PHO,2022
10.0,Torrey Craig,31.0,SF,27,2,562,0,3,46,51,0,1.5,-7.3,16,8,28,1,9,3,77,3,4,,PHO,2022
11.0,Elfrid Payton,27.0,PG,50,1,549,52,46,3,0,0,-2.9,-12.3,29,7,12,2,12,1,230,4,28,,PHO,2022
12.0,Bismack Biyombo,29.0,C,36,3,506,0,0,0,5,95,4.6,-3.7,6,5,41,9,30,0,55,9,7,,PHO,2022
13.0,Jalen Smith,21.0,PF,29,4,382,0,0,0,29,71,7.2,-0.7,7,3,28,7,24,6,14,6,8,,PHO,2022
14.0,Ish Wainright,27.0,PF,45,0,359,0,2,30,65,3,5.2,-2.8,6,1,25,6,4,2,38,2,7,,PHO,2022
15.0,Aaron Holiday,25.0,PG,22,1,358,98,2,0,0,0,6.4,-1.5,23,4,13,1,14,2,183,4,8,,PHO,2022
16.0,Frank Kaminsky,28.0,C,9,0,181,0,0,0,0,100,8.8,1.1,0,3,9,1,10,2,31,4,3,,PHO,2022
17.0,Abdel Nader,28.0,SF,14,0,145,0,13,86,1,0,-1.6,-9.7,7,2,6,1,4,3,20,0,2,,PHO,2022
18.0,Gabriel Lundberg,27.0,SG,4,0,44,0,70,30,0,0,15.2,7.5,0,2,1,0,0,0,28,0,2,,PHO,2022
19.0,Justin Jackson,26.0,SF,6,0,35,0,46,24,30,0,-16.1,-24.1,1,0,2,0,0,0,5,0,0,,PHO,2022
20.0,Chandler Hutchison,25.0,SF,6,0,22,0,16,54,30,0,30.6,23.0,0,2,0,0,1,0,5,0,0,,PHO,2022
21.0,Emanuel Terry,25.0,PF,3,0,18,0,0,0,8,93,-51.4,-59.4,2,1,2,1,0,0,4,0,0,,PHO,2022
22.0,M.J. Walker,23.0,SG,2,0,8,0,65,35,0,0,-11.7,-19.5,0,0,0,0,0,0,2,0,1,,PHO,2022
23.0,Paris Bass,26.0,SF,2,0,7,0,0,100,0,0,12.5,4.8,1,1,1,0,1,0,0,0,2,,PHO,2022
,Team Totals,,,82,82,19730,20,20,20,20,20,7.7,1.6,535,240,788,138,655,124,5279,192,321,,PHO,2022
