G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
20,"Wed, Dec 6, 2023",7:00p,,Box Score,@,Washington Wizards,W,,131,126,13,7,W 1,15568,2:07,,PHI,2024
21,"Fri, Dec 8, 2023",7:00p,,Box Score,,Atlanta Hawks,W,,125,114,14,7,W 2,19746,2:13,,PHI,2024
22,"Mon, Dec 11, 2023",7:00p,,Box Score,,Washington Wizards,W,,146,101,15,7,W 3,19762,2:12,,PHI,2024
23,"Wed, Dec 13, 2023",7:00p,,Box Score,@,Detroit Pistons,W,,129,111,16,7,W 4,16749,2:10,,PHI,2024
24,"Fri, Dec 15, 2023",7:00p,,Box Score,,Detroit Pistons,W,,124,92,17,7,W 5,19761,2:11,,PHI,2024
25,"Sat, Dec 16, 2023",7:00p,,Box Score,@,Charlotte Hornets,W,,135,82,18,7,W 6,17829,2:01,,PHI,2024
26,"Mon, Dec 18, 2023",7:00p,,Box Score,,Chicago Bulls,L,,104,108,18,8,L 1,19773,2:09,,PHI,2024
27,"Wed, Dec 20, 2023",7:00p,,Box Score,,Minnesota Timberwolves,W,,127,113,19,8,W 1,20365,2:23,,PHI,2024
28,"Fri, Dec 22, 2023",7:00p,,Box Score,,Toronto Raptors,W,,121,111,20,8,W 2,20230,2:13,,PHI,2024
29,"Mon, Dec 25, 2023",8:00p,,Box Score,@,Miami Heat,L,,113,119,20,9,L 1,20162,2:24,,PHI,2024
30,"Wed, Dec 27, 2023",7:00p,,Box Score,@,Orlando Magic,W,,112,92,21,9,W 1,19179,2:15,,PHI,2024
31,"Fri, Dec 29, 2023",8:00p,,Box Score,@,Houston Rockets,W,,131,127,22,9,W 2,18055,2:17,,PHI,2024
32,"Sat, Dec 30, 2023",8:00p,,Box Score,@,Chicago Bulls,L,,92,105,22,10,L 1,21648,2:10,,PHI,2024
33,"Tue, Jan 2, 2024",7:00p,,Box Score,,Chicago Bulls,W,,110,97,23,10,W 1,19772,2:17,,PHI,2024
34,"Fri, Jan 5, 2024",7:30p,,Box Score,,New York Knicks,L,,92,128,23,11,L 1,20461,2:21,,PHI,2024
35,"Sat, Jan 6, 2024",7:30p,,Box Score,,Utah Jazz,L,,109,120,23,12,L 2,20278,2:13,,PHI,2024
36,"Wed, Jan 10, 2024",7:30p,,Box Score,@,Atlanta Hawks,L,OT,132,139,23,13,L 3,16089,2:37,,PHI,2024
37,"Fri, Jan 12, 2024",7:30p,,Box Score,,Sacramento Kings,W,,112,93,24,13,W 1,19766,2:16,,PHI,2024
38,"Mon, Jan 15, 2024",1:00p,,Box Score,,Houston Rockets,W,,124,115,25,13,W 2,20822,2:25,,PHI,2024
39,"Tue, Jan 16, 2024",7:30p,,Box Score,,Denver Nuggets,W,,126,121,26,13,W 3,19775,2:28,,PHI,2024
40,"Fri, Jan 19, 2024",7:00p,,Box Score,@,Orlando Magic,W,,124,109,27,13,W 4,19063,2:16,,PHI,2024
41,"Sat, Jan 20, 2024",7:00p,,Box Score,@,Charlotte Hornets,W,,97,89,28,13,W 5,18261,2:09,,PHI,2024
42,"Mon, Jan 22, 2024",7:00p,,Box Score,,San Antonio Spurs,W,,133,123,29,13,W 6,20511,2:19,,PHI,2024
43,"Thu, Jan 25, 2024",7:00p,,Box Score,@,Indiana Pacers,L,,122,134,29,14,L 1,15699,2:30,,PHI,2024
44,"Sat, Jan 27, 2024",5:30p,,Box Score,@,Denver Nuggets,L,,105,111,29,15,L 2,19805,2:22,,PHI,2024
45,"Mon, Jan 29, 2024",10:00p,,Box Score,@,Portland Trail Blazers,L,,104,130,29,16,L 3,17128,2:12,,PHI,2024
46,"Tue, Jan 30, 2024",10:00p,,Box Score,@,Golden State Warriors,L,,107,119,29,17,L 4,18064,2:22,,PHI,2024
47,"Thu, Feb 1, 2024",10:00p,,Box Score,@,Utah Jazz,W,,127,124,30,17,W 1,18206,2:26,,PHI,2024
48,"Sat, Feb 3, 2024",6:00p,,Box Score,,Brooklyn Nets,L,,121,136,30,18,L 1,20673,2:11,,PHI,2024
49,"Mon, Feb 5, 2024",7:00p,,Box Score,,Dallas Mavericks,L,,102,118,30,19,L 2,19764,2:08,,PHI,2024
50,"Wed, Feb 7, 2024",7:30p,,Box Score,,Golden State Warriors,L,,104,127,30,20,L 3,19780,2:14,,PHI,2024
51,"Fri, Feb 9, 2024",7:00p,,Box Score,,Atlanta Hawks,L,,121,127,30,21,L 4,19758,2:24,,PHI,2024
52,"Sat, Feb 10, 2024",7:00p,,Box Score,@,Washington Wizards,W,,119,113,31,21,W 1,20333,2:13,,PHI,2024
53,"Mon, Feb 12, 2024",7:00p,,Box Score,@,Cleveland Cavaliers,W,,123,121,32,21,W 2,19432,2:21,,PHI,2024
54,"Wed, Feb 14, 2024",7:00p,,Box Score,,Miami Heat,L,,104,109,32,22,L 1,20015,2:13,,PHI,2024
55,"Thu, Feb 22, 2024",7:00p,,Box Score,,New York Knicks,L,,96,110,32,23,L 2,21094,2:13,,PHI,2024
56,"Fri, Feb 23, 2024",7:30p,,Box Score,,Cleveland Cavaliers,W,,104,97,33,23,W 1,19938,2:19,,PHI,2024
57,"Sun, Feb 25, 2024",1:00p,,Box Score,,Milwaukee Bucks,L,,98,119,33,24,L 1,19831,2:14,,PHI,2024
58,"Tue, Feb 27, 2024",7:30p,,Box Score,@,Boston Celtics,L,,99,117,33,25,L 2,19156,2:16,,PHI,2024
59,"Fri, Mar 1, 2024",7:00p,,Box Score,,Charlotte Hornets,W,,121,114,34,25,W 1,19788,2:12,,PHI,2024
60,"Sun, Mar 3, 2024",1:00p,,Box Score,@,Dallas Mavericks,W,,120,116,35,25,W 2,20277,2:25,,PHI,2024
61,"Tue, Mar 5, 2024",7:30p,,Box Score,@,Brooklyn Nets,L,,107,112,35,26,L 1,17086,2:20,,PHI,2024
62,"Wed, Mar 6, 2024",7:30p,,Box Score,,Memphis Grizzlies,L,,109,115,35,27,L 2,19757,2:22,,PHI,2024
63,"Fri, Mar 8, 2024",7:00p,,Box Score,,New Orleans Pelicans,L,,95,103,35,28,L 3,19777,2:15,,PHI,2024
64,"Sun, Mar 10, 2024",7:00p,,Box Score,@,New York Knicks,W,,79,73,36,28,W 1,19812,2:18,,PHI,2024
65,"Tue, Mar 12, 2024",7:30p,,Box Score,@,New York Knicks,L,,79,106,36,29,L 1,19812,2:11,,PHI,2024
66,"Thu, Mar 14, 2024",8:00p,,Box Score,@,Milwaukee Bucks,L,,105,114,36,30,L 2,17635,2:15,,PHI,2024
67,"Sat, Mar 16, 2024",7:00p,,Box Score,,Charlotte Hornets,W,,109,98,37,30,W 1,19957,2:15,,PHI,2024
68,"Mon, Mar 18, 2024",7:30p,,Box Score,,Miami Heat,W,,98,91,38,30,W 2,19782,2:19,,PHI,2024
69,"Wed, Mar 20, 2024",10:00p,,Box Score,@,Phoenix Suns,L,,102,115,38,31,L 1,17071,2:05,,PHI,2024
70,"Fri, Mar 22, 2024",10:30p,,Box Score,@,Los Angeles Lakers,L,,94,101,38,32,L 2,18997,2:18,,PHI,2024
71,"Sun, Mar 24, 2024",3:30p,,Box Score,@,Los Angeles Clippers,W,,121,107,39,32,W 1,19370,2:01,,PHI,2024
72,"Mon, Mar 25, 2024",10:00p,,Box Score,@,Sacramento Kings,L,,96,108,39,33,L 1,17832,2:21,,PHI,2024
73,"Wed, Mar 27, 2024",7:30p,,Box Score,,Los Angeles Clippers,L,,107,108,39,34,L 2,21022,2:23,,PHI,2024
74,"Fri, Mar 29, 2024",7:30p,,Box Score,@,Cleveland Cavaliers,L,,114,117,39,35,L 3,19432,2:19,,PHI,2024
75,"Sun, Mar 31, 2024",6:00p,,Box Score,@,Toronto Raptors,W,,135,120,40,35,W 1,19114,2:09,,PHI,2024
76,"Tue, Apr 2, 2024",7:30p,,Box Score,,Oklahoma City Thunder,W,,109,105,41,35,W 2,20733,2:22,,PHI,2024
77,"Thu, Apr 4, 2024",7:30p,,Box Score,@,Miami Heat,W,,109,105,42,35,W 3,19719,2:07,,PHI,2024
78,"Sat, Apr 6, 2024",8:00p,,Box Score,@,Memphis Grizzlies,W,,116,96,43,35,W 4,17794,2:15,,PHI,2024
79,"Sun, Apr 7, 2024",7:00p,,Box Score,@,San Antonio Spurs,W,2OT,133,126,44,35,W 5,18046,2:52,,PHI,2024
80,"Tue, Apr 9, 2024",7:00p,,Box Score,,Detroit Pistons,W,,120,102,45,35,W 6,19796,2:15,,PHI,2024
81,"Fri, Apr 12, 2024",7:00p,,Box Score,,Orlando Magic,W,,125,113,46,35,W 7,20149,2:21,,PHI,2024
82,"Sun, Apr 14, 2024",1:00p,,Box Score,,Brooklyn Nets,W,,107,86,47,35,W 8,20246,2:01,,PHI,2024
83,"Wed, Apr 17, 2024",7:00p,,Box Score,,Miami Heat,W,,105,104,48,35,W 9,19788,2:29,Play-In Game,PHI,2024
