Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Franz Wagner,20.0,SF,79,79,2429,14.7,0.559,0.278,0.225,3.6,11.9,7.7,15.7,1.4,1.3,10.0,21.2,2.1,1.9,4.0,0.079,-0.4,-0.3,-0.7,0.8,ROY-5,ORL,2022
2.0,Cole Anthony,21.0,PG,65,65,2059,13.5,0.519,0.429,0.277,1.6,16.2,8.9,28.9,1.1,0.8,14.2,25.1,-0.1,1.7,1.6,0.038,-0.6,-0.6,-1.2,0.4,,ORL,2022
3.0,Wendell Carter Jr.,22.0,PF,62,61,1852,18.4,0.601,0.313,0.303,7.9,29.1,18.5,15.4,0.9,2.1,13.1,20.9,2.6,2.4,5.0,0.129,1.0,0.6,1.6,1.7,,ORL,2022
4.0,Mo Bamba,23.0,C,71,69,1824,16.5,0.582,0.455,0.118,8.5,24.6,16.5,7.4,1.0,5.9,10.6,17.2,1.8,2.7,4.5,0.118,-0.2,0.9,0.7,1.2,,ORL,2022
5.0,Chuma Okeke,23.0,PF,70,20,1749,12.0,0.501,0.645,0.113,2.8,18.2,10.5,10.1,2.7,2.2,8.6,16.4,-0.3,2.5,2.2,0.06,-1.6,1.5,-0.1,0.8,,ORL,2022
6.0,Gary Harris,27.0,SG,61,30,1730,10.9,0.571,0.546,0.172,2.2,5.3,3.7,9.5,1.6,0.5,9.3,16.4,1.1,1.0,2.2,0.06,-2.0,-0.4,-2.4,-0.2,,ORL,2022
7.0,Terrence Ross,30.0,SG,63,0,1448,10.0,0.515,0.477,0.235,1.5,10.3,5.9,12.5,0.9,0.8,10.9,20.5,-0.5,0.9,0.3,0.011,-2.5,-1.1,-3.7,-0.6,,ORL,2022
8.0,R.J. Hampton,20.0,SG,64,14,1402,8.5,0.481,0.4,0.256,1.7,12.9,7.3,16.9,1.4,0.8,14.6,18.4,-1.3,1.1,-0.2,-0.005,-4.0,-0.1,-4.1,-0.7,,ORL,2022
9.0,Jalen Suggs,20.0,PG,48,45,1307,8.6,0.455,0.358,0.297,2.1,11.7,6.9,24.9,2.2,1.3,18.7,25.3,-3.0,1.3,-1.6,-0.06,-5.3,-0.2,-5.6,-1.2,,ORL,2022
10.0,Moritz Wagner,24.0,C,63,3,960,18.1,0.623,0.508,0.326,4.6,21.0,12.8,15.4,1.0,1.2,11.0,22.9,1.8,1.0,2.8,0.138,1.5,0.1,1.6,0.9,,ORL,2022
