Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Christian Braun,23.0,SG,79,77,2675,4,68,28,0,0,8.9,15.0,40,20,92,12,113,5,482,28,62,,DEN,2025
2.0,Michael Porter Jr.,26.0,SF,77,77,2593,0,0,42,56,1,4.6,1.8,44,40,92,7,88,0,384,18,48,,DEN,2025
3.0,Nikola JokiÄ,29.0,C,70,70,2571,0,0,0,0,100,10.5,19.0,135,65,76,17,174,5,1668,57,63,"MVP-2,CPOY-2,AS,NBA1",DEN,2025
4.0,Jamal Murray,27.0,PG,67,67,2418,56,44,0,0,0,6.5,6.5,96,31,84,5,89,13,958,18,46,,DEN,2025
5.0,Russell Westbrook,36.0,PG,75,36,2092,100,0,0,0,0,0.1,-8.3,166,51,81,17,110,10,1013,21,53,6MOY-7,DEN,2025
6.0,Peyton Watson,22.0,SF,68,18,1656,0,7,66,27,0,1.3,-4.6,25,20,82,7,67,4,218,13,36,,DEN,2025
7.0,Aaron Gordon,29.0,PF,51,42,1447,0,0,0,89,11,9.6,8.8,40,14,53,10,91,6,382,17,37,,DEN,2025
8.0,Julian Strawther,22.0,SG,65,4,1384,0,42,58,1,0,-2.7,-10.3,22,17,87,12,34,6,204,7,19,,DEN,2025
9.0,DeAndre Jordan,36.0,C,56,5,691,0,0,0,0,100,-2.5,-7.8,16,10,42,10,34,0,118,7,14,,DEN,2025
10.0,Jalen Pickett,25.0,SG,49,4,666,51,48,1,0,0,3.0,-1.1,16,3,18,4,4,0,252,2,5,,DEN,2025
11.0,Zeke Nnaji,24.0,PF,57,4,608,0,0,0,65,35,-1.0,-5.8,5,4,47,3,21,2,56,2,13,,DEN,2025
12.0,Hunter Tyson,24.0,PF,51,2,400,0,0,33,65,1,-10.8,-16.4,4,6,29,1,13,1,49,2,11,,DEN,2025
13.0,Dario Å ariÄ,30.0,C,16,4,210,0,0,0,4,96,-11.3,-16.1,10,3,11,1,5,1,57,0,8,,DEN,2025
14.0,Vlatko ÄanÄar,27.0,PF,13,0,136,0,0,1,68,31,-10.3,-14.8,7,2,5,1,0,1,22,0,2,,DEN,2025
15.0,Spencer Jones,23.0,SF,20,0,125,0,30,64,6,0,-15.8,-20.4,4,0,11,0,1,0,13,1,0,,DEN,2025
16.0,Trey Alexander,21.0,SG,24,0,117,65,35,1,0,0,-13.6,-18.1,1,1,5,2,1,0,29,0,1,,DEN,2025
17.0,PJ Hall,22.0,C,19,0,66,0,0,0,0,100,-2.3,-6.4,0,1,5,0,2,0,11,0,2,,DEN,2025
,Team Totals,,,82,82,19855,20,20,20,20,20,4.0,2.8,631,288,820,109,847,54,5916,193,420,,DEN,2025
