Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Dejounte Murray,26.0,SG,74,74,2693,29,70,1,0,0,-1.2,-5.0,85,56,53,6,92,6,1042,26,56,,ATL,2023
2.0,Trae Young,24.0,PG,73,73,2541,100,0,0,0,0,0.8,1.0,233,43,48,13,220,41,1685,43,84,,ATL,2023
3.0,John Collins,25.0,PF,71,71,2130,0,0,0,92,8,-0.3,-1.6,24,28,149,18,90,20,214,21,45,,ATL,2023
4.0,De'Andre Hunter,25.0,SF,67,67,2126,0,0,74,26,0,-0.2,-1.5,20,33,97,13,99,33,225,20,47,,ATL,2023
5.0,Onyeka Okongwu,22.0,C,80,18,1849,0,0,0,1,100,2.3,3.4,22,16,161,31,92,3,204,22,42,,ATL,2023
6.0,Clint Capela,28.0,C,65,63,1730,0,0,0,0,100,-0.5,-1.7,17,8,69,15,68,18,137,17,26,,ATL,2023
7.0,Bogdan BogdanoviÄ,30.0,SG,54,9,1508,0,69,32,0,0,1.8,2.1,39,17,44,2,31,3,343,2,13,,ATL,2023
8.0,AJ Griffin,19.0,SF,72,12,1401,0,15,74,11,0,2.9,3.8,17,15,47,1,23,5,174,4,22,,ATL,2023
9.0,Jalen Johnson,21.0,SF,70,6,1042,0,0,0,99,1,0.2,-0.3,17,11,65,6,43,4,192,12,24,,ATL,2023
10.0,Aaron Holiday,26.0,PG,63,6,845,61,39,0,0,0,1.9,1.8,20,6,40,3,13,15,214,5,16,,ATL,2023
11.0,Saddiq Bey,23.0,SF,25,7,629,0,7,69,24,0,7.4,8.2,5,2,15,3,16,1,77,5,14,,ATL,2023
12.0,Justin Holiday,33.0,SF,28,0,411,0,24,70,7,0,-5.9,-7.0,5,3,24,1,0,5,55,0,3,,ATL,2023
13.0,Trent Forrest,24.0,SG,23,3,277,29,66,6,0,0,-8.4,-9.5,12,2,12,0,2,1,92,1,7,,ATL,2023
14.0,Frank Kaminsky,29.0,C,26,0,176,0,0,0,0,100,-0.4,-0.9,4,1,17,3,4,0,48,0,2,,ATL,2023
15.0,VÃ­t KrejÄÃ­,22.0,PG,29,0,165,30,68,2,0,0,-0.6,-1.0,2,1,12,1,1,0,42,0,3,,ATL,2023
16.0,Jarrett Culver,23.0,SF,10,1,137,0,17,37,47,0,-6.3,-7.0,2,2,9,1,7,3,15,1,4,,ATL,2023
17.0,Garrison Mathews,26.0,SG,9,0,84,0,66,26,8,0,-0.2,-0.7,0,1,1,0,3,3,6,0,0,,ATL,2023
18.0,Tyrese Martin,23.0,SG,16,0,66,0,6,72,22,0,0.8,0.4,0,2,1,0,1,0,5,0,2,,ATL,2023
19.0,Bruno Fernando,24.0,C,8,0,41,0,0,0,0,100,-3.6,-4.0,2,1,3,2,4,0,3,2,0,,ATL,2023
20.0,Donovan Williams,21.0,SG,2,0,4,0,0,100,0,0,83.3,83.0,0,0,0,0,0,0,0,0,0,,ATL,2023
,Team Totals,,,82,82,19855,20,20,20,20,20,0.4,-0.3,526,248,867,119,809,161,4773,181,410,,ATL,2023
