Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team,Season
1.0,Nikola JokiÄ,28.0,C,79,79,34.6,10.4,17.9,0.583,1.1,2.9,0.359,9.4,14.9,0.626,0.612,4.5,5.5,0.817,2.8,9.5,12.4,9.0,1.4,0.9,3.0,2.5,26.4,"MVP-1,CPOY-4,AS,NBA1",DEN,2024
2.0,Michael Porter Jr.,25.0,SF,81,81,31.7,6.4,13.3,0.484,2.7,6.8,0.397,3.7,6.5,0.575,0.586,1.1,1.4,0.836,1.3,5.7,7.0,1.5,0.5,0.7,1.1,1.8,16.7,,DEN,2024
3.0,Kentavious Caldwell-Pope,30.0,SG,76,76,31.6,3.6,7.7,0.46,1.6,4.1,0.406,1.9,3.7,0.52,0.566,1.3,1.5,0.894,0.4,2.0,2.4,2.4,1.3,0.6,1.0,2.0,10.1,,DEN,2024
4.0,Aaron Gordon,28.0,PF,73,73,31.5,5.5,9.8,0.556,0.5,1.9,0.29,4.9,7.9,0.619,0.584,2.4,3.7,0.658,2.4,4.1,6.5,3.5,0.8,0.6,1.4,1.9,13.9,,DEN,2024
5.0,Jamal Murray,26.0,PG,59,59,31.5,8.0,16.7,0.481,2.5,5.8,0.425,5.6,10.9,0.51,0.554,2.7,3.1,0.853,0.7,3.4,4.1,6.5,1.0,0.7,2.1,1.8,21.2,,DEN,2024
6.0,Reggie Jackson,33.0,PG,82,23,22.2,4.0,9.2,0.431,1.2,3.5,0.359,2.7,5.8,0.475,0.499,1.0,1.2,0.806,0.4,1.5,1.9,3.8,0.5,0.2,1.3,1.8,10.2,,DEN,2024
7.0,Christian Braun,22.0,SG,82,4,20.2,2.7,5.9,0.46,0.8,2.0,0.384,1.9,3.9,0.498,0.525,1.1,1.6,0.694,1.0,2.8,3.7,1.6,0.5,0.4,0.7,1.7,7.3,,DEN,2024
8.0,Peyton Watson,21.0,SF,80,4,18.6,2.6,5.6,0.465,0.6,1.9,0.296,2.0,3.7,0.553,0.516,0.9,1.3,0.67,0.7,2.5,3.2,1.1,0.5,1.1,0.7,1.8,6.7,,DEN,2024
9.0,Justin Holiday,34.0,SG,58,9,14.9,1.5,3.3,0.454,0.9,2.3,0.404,0.6,1.0,0.569,0.595,0.1,0.1,0.75,0.2,1.1,1.2,1.2,0.6,0.2,0.2,1.2,4.0,,DEN,2024
10.0,DeAndre Jordan,35.0,C,36,2,11.0,1.6,2.6,0.624,0.0,0.0,,1.6,2.6,0.624,0.624,0.7,1.5,0.491,1.5,2.9,4.4,0.7,0.2,0.4,0.6,1.6,3.9,,DEN,2024
11.0,Julian Strawther,21.0,SF,50,0,10.9,1.6,4.4,0.369,0.8,2.8,0.297,0.8,1.7,0.488,0.462,0.4,0.6,0.71,0.1,1.1,1.2,0.9,0.3,0.1,0.5,1.1,4.5,,DEN,2024
12.0,Zeke Nnaji,23.0,PF,58,0,9.9,1.2,2.6,0.463,0.1,0.4,0.261,1.1,2.2,0.5,0.483,0.7,1.1,0.677,1.1,1.1,2.2,0.6,0.3,0.7,0.5,1.4,3.2,,DEN,2024
13.0,Collin Gillespie,24.0,PG,24,0,9.4,1.3,2.9,0.464,0.6,1.6,0.395,0.7,1.3,0.548,0.572,0.3,0.5,0.667,0.0,0.8,0.9,1.1,0.5,0.0,0.6,1.0,3.6,,DEN,2024
14.0,Jalen Pickett,24.0,SG,27,0,4.5,0.6,1.3,0.429,0.3,0.9,0.36,0.2,0.4,0.6,0.557,0.1,0.1,0.75,0.0,0.5,0.5,0.8,0.1,0.0,0.3,0.5,1.6,,DEN,2024
15.0,Braxton Key,26.0,SF,20,0,3.0,0.4,0.9,0.412,0.1,0.3,0.4,0.3,0.6,0.417,0.471,0.3,0.4,0.75,0.2,0.8,0.9,0.5,0.1,0.1,0.1,0.3,1.1,,DEN,2024
16.0,Hunter Tyson,23.0,PF,18,0,2.7,0.4,1.1,0.4,0.2,0.8,0.286,0.2,0.3,0.667,0.5,0.0,0.0,,0.1,0.4,0.5,0.1,0.1,0.0,0.1,0.6,1.1,,DEN,2024
17.0,Jay Huff,25.0,C,20,0,2.5,0.5,0.8,0.6,0.2,0.5,0.333,0.3,0.3,1.0,0.7,0.1,0.1,1.0,0.1,0.5,0.6,0.1,0.1,0.2,0.1,0.5,1.2,,DEN,2024
,Team Totals,,,82,82,240.3,44.0,88.8,0.496,11.7,31.2,0.374,32.3,57.5,0.562,0.562,15.1,19.9,0.762,10.7,33.7,44.4,29.5,7.1,5.6,12.6,18.2,114.9,,DEN,2024
