Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Damian Lillard,33.0,PG,73,73,2579,91,9,0,0,0,7.0,12.3,138,39,58,7,185,14,1223,35,85,"CPOY-11,AS",MIL,2024
2.0,Giannis Antetokounmpo,29.0,PF,73,73,2567,0,0,0,59,41,6.2,10.0,75,72,83,45,377,7,1242,105,90,"MVP-4,DPOY-9,CPOY-12,AS,NBA1",MIL,2024
3.0,Brook Lopez,35.0,C,79,79,2411,0,0,0,0,100,5.2,6.3,22,19,113,32,66,3,306,20,22,,MIL,2024
4.0,Malik Beasley,27.0,SG,79,77,2337,9,87,5,0,0,6.5,9.2,26,18,75,1,11,7,264,3,27,,MIL,2024
5.0,Bobby Portis,28.0,PF,82,4,2008,0,0,2,83,16,0.4,-4.8,17,35,95,22,56,4,263,14,33,6MOY-3,MIL,2024
6.0,Pat Connaughton,31.0,SF,76,3,1676,2,41,56,2,0,-1.2,-6.9,30,13,62,4,20,9,395,6,10,,MIL,2024
7.0,Khris Middleton,32.0,SF,55,55,1487,0,3,89,9,0,3.9,1.8,72,44,67,6,48,11,666,9,26,,MIL,2024
8.0,Jae Crowder,33.0,PF,50,25,1156,0,0,67,32,1,-2.5,-7.5,13,5,39,3,11,7,164,1,8,,MIL,2024
9.0,Cameron Payne,29.0,PG,47,2,702,85,15,0,0,0,-0.3,-3.7,17,5,33,0,20,7,257,3,8,,MIL,2024
10.0,A.J. Green,24.0,SG,56,0,614,20,65,15,0,0,4.8,2.3,7,3,24,0,4,8,72,2,3,,MIL,2024
11.0,MarJon Beauchamp,23.0,SF,48,1,608,0,21,69,10,0,-0.9,-4.3,11,10,28,1,14,1,72,1,17,,MIL,2024
12.0,Andre Jackson Jr.,22.0,SG,57,8,572,10,59,30,1,0,-6.5,-10.8,17,5,36,4,5,3,126,0,3,,MIL,2024
13.0,Patrick Beverley,35.0,PG,26,8,543,100,0,0,0,0,-2.1,-5.6,13,2,14,0,9,6,169,2,6,,MIL,2024
14.0,Thanasis Antetokounmpo,31.0,PF,34,0,155,0,0,9,34,58,-11.8,-15.1,4,5,11,1,1,1,44,0,3,,MIL,2024
15.0,Danilo Gallinari,35.0,SF,17,0,155,0,1,37,59,3,-15.8,-19.2,4,6,5,0,8,0,27,2,2,,MIL,2024
16.0,Chris Livingston,20.0,SF,21,0,90,0,13,35,48,4,-11.5,-14.6,1,3,10,1,2,0,11,0,3,,MIL,2024
17.0,Robin Lopez,35.0,C,16,2,65,0,0,0,0,100,-17.6,-20.7,0,2,7,0,1,0,10,0,1,,MIL,2024
18.0,TyTy Washington Jr.,22.0,PG,11,0,56,73,27,0,0,0,-11.3,-14.3,0,2,1,0,0,0,12,0,0,,MIL,2024
19.0,Ryan Rollins,21.0,PG,3,0,12,100,0,0,0,0,29.7,27.0,0,1,0,0,0,0,7,0,0,,MIL,2024
20.0,Lindell Wigginton,25.0,PG,3,0,8,100,0,0,0,0,-52.7,-55.6,1,0,1,0,1,0,0,0,0,,MIL,2024
21.0,Marques Bolden,25.0,C,2,0,3,0,0,0,0,100,145.2,142.6,0,0,1,0,0,0,0,0,0,,MIL,2024
,Team Totals,,,82,82,19804,20,20,20,20,20,2.7,2.3,468,289,763,127,839,88,5330,203,347,,MIL,2024
