G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",8:00p,,Box Score,,Charlotte Hornets,L,,102,129,0,1,L 1,16236,2:07,,SAS,2023
2,"Fri, Oct 21, 2022",7:00p,,Box Score,@,Indiana Pacers,W,,137,134,1,1,W 1,12073,2:30,,SAS,2023
3,"Sat, Oct 22, 2022",6:00p,,Box Score,@,Philadelphia 76ers,W,,114,105,2,1,W 2,19822,2:15,,SAS,2023
4,"Mon, Oct 24, 2022",8:00p,,Box Score,@,Minnesota Timberwolves,W,,115,106,3,1,W 3,15347,2:11,,SAS,2023
5,"Wed, Oct 26, 2022",8:00p,,Box Score,@,Minnesota Timberwolves,L,,122,134,3,2,L 1,16165,2:05,,SAS,2023
6,"Fri, Oct 28, 2022",8:30p,,Box Score,,Chicago Bulls,W,,129,124,4,2,W 1,16562,2:17,,SAS,2023
7,"Sun, Oct 30, 2022",7:00p,,Box Score,,Minnesota Timberwolves,W,,107,98,5,2,W 2,15053,2:14,,SAS,2023
8,"Wed, Nov 2, 2022",8:00p,,Box Score,,Toronto Raptors,L,,100,143,5,3,L 1,12155,2:04,,SAS,2023
9,"Fri, Nov 4, 2022",8:00p,,Box Score,,Los Angeles Clippers,L,,106,113,5,4,L 2,12603,,,SAS,2023
10,"Sat, Nov 5, 2022",9:00p,,Box Score,@,Denver Nuggets,L,,101,126,5,5,L 3,19641,1:59,,SAS,2023
11,"Mon, Nov 7, 2022",9:30p,,Box Score,,Denver Nuggets,L,,109,115,5,6,L 4,11574,2:10,,SAS,2023
12,"Wed, Nov 9, 2022",8:00p,,Box Score,,Memphis Grizzlies,L,OT,122,124,5,7,L 5,13507,2:28,,SAS,2023
13,"Fri, Nov 11, 2022",8:00p,,Box Score,,Milwaukee Bucks,W,,111,93,6,7,W 1,15642,2:13,,SAS,2023
14,"Mon, Nov 14, 2022",10:00p,,Box Score,@,Golden State Warriors,L,,95,132,6,8,L 1,18064,2:10,,SAS,2023
15,"Tue, Nov 15, 2022",10:00p,,Box Score,@,Portland Trail Blazers,L,,110,117,6,9,L 2,19012,2:12,,SAS,2023
16,"Thu, Nov 17, 2022",10:00p,,Box Score,@,Sacramento Kings,L,,112,130,6,10,L 3,16522,2:09,,SAS,2023
17,"Sat, Nov 19, 2022",10:30p,,Box Score,@,Los Angeles Clippers,L,,97,119,6,11,L 4,18581,2:02,,SAS,2023
18,"Sun, Nov 20, 2022",9:30p,,Box Score,@,Los Angeles Lakers,L,,92,123,6,12,L 5,18211,2:02,,SAS,2023
19,"Wed, Nov 23, 2022",8:00p,,Box Score,,New Orleans Pelicans,L,,110,129,6,13,L 6,14947,2:11,,SAS,2023
20,"Fri, Nov 25, 2022",8:00p,,Box Score,,Los Angeles Lakers,L,,94,105,6,14,L 7,18354,2:05,,SAS,2023
21,"Sat, Nov 26, 2022",8:00p,,Box Score,,Los Angeles Lakers,L,,138,143,6,15,L 8,18354,2:21,,SAS,2023
22,"Wed, Nov 30, 2022",8:00p,,Box Score,@,Oklahoma City Thunder,L,,111,119,6,16,L 9,15605,2:09,,SAS,2023
23,"Fri, Dec 2, 2022",8:00p,,Box Score,,New Orleans Pelicans,L,,99,117,6,17,L 10,17202,2:05,,SAS,2023
24,"Sun, Dec 4, 2022",4:00p,,Box Score,,Phoenix Suns,L,,95,133,6,18,L 11,16409,2:08,,SAS,2023
25,"Thu, Dec 8, 2022",8:30p,,Box Score,,Houston Rockets,W,,118,109,7,18,W 1,13140,2:06,,SAS,2023
26,"Sat, Dec 10, 2022",5:00p,,Box Score,@,Miami Heat,W,,115,111,8,18,W 2,19600,2:20,,SAS,2023
27,"Mon, Dec 12, 2022",8:30p,,Box Score,,Cleveland Cavaliers,W,,112,111,9,18,W 3,13434,2:12,,SAS,2023
28,"Wed, Dec 14, 2022",8:00p,,Box Score,,Portland Trail Blazers,L,,112,128,9,19,L 1,13657,2:08,,SAS,2023
29,"Sat, Dec 17, 2022",5:00p,,Box Score,,Miami Heat,L,,101,111,9,20,L 2,20160,2:33,,SAS,2023
30,"Mon, Dec 19, 2022",8:00p,,Box Score,@,Houston Rockets,W,,124,105,10,20,W 1,15928,2:09,,SAS,2023
31,"Thu, Dec 22, 2022",8:00p,,Box Score,@,New Orleans Pelicans,L,,117,126,10,21,L 1,16417,2:13,,SAS,2023
32,"Fri, Dec 23, 2022",7:00p,,Box Score,@,Orlando Magic,L,,113,133,10,22,L 2,18425,2:11,,SAS,2023
33,"Mon, Dec 26, 2022",8:00p,,Box Score,,Utah Jazz,W,,126,122,11,22,W 1,16351,2:18,,SAS,2023
34,"Tue, Dec 27, 2022",8:00p,,Box Score,@,Oklahoma City Thunder,L,,114,130,11,23,L 1,16229,2:10,,SAS,2023
35,"Thu, Dec 29, 2022",8:00p,,Box Score,,New York Knicks,W,,122,115,12,23,W 1,18354,2:19,,SAS,2023
36,"Sat, Dec 31, 2022",7:00p,,Box Score,,Dallas Mavericks,L,,125,126,12,24,L 1,18354,2:18,,SAS,2023
37,"Mon, Jan 2, 2023",7:30p,,Box Score,@,Brooklyn Nets,L,,103,139,12,25,L 2,18224,1:58,,SAS,2023
38,"Wed, Jan 4, 2023",7:30p,,Box Score,@,New York Knicks,L,,114,117,12,26,L 3,19812,2:20,,SAS,2023
39,"Fri, Jan 6, 2023",8:00p,,Box Score,,Detroit Pistons,W,,121,109,13,26,W 1,13107,2:09,,SAS,2023
40,"Sat, Jan 7, 2023",6:00p,,Box Score,,Boston Celtics,L,,116,121,13,27,L 1,18354,2:08,,SAS,2023
41,"Mon, Jan 9, 2023",8:00p,,Box Score,@,Memphis Grizzlies,L,,113,121,13,28,L 2,16013,2:10,,SAS,2023
42,"Wed, Jan 11, 2023",8:00p,,Box Score,@,Memphis Grizzlies,L,,129,135,13,29,L 3,16454,2:13,,SAS,2023
43,"Fri, Jan 13, 2023",7:30p,,Box Score,,Golden State Warriors,L,,113,144,13,30,L 4,68323,2:22,,SAS,2023
44,"Sun, Jan 15, 2023",7:00p,,Box Score,,Sacramento Kings,L,,119,132,13,31,L 5,12339,2:12,,SAS,2023
45,"Tue, Jan 17, 2023",8:00p,,Box Score,,Brooklyn Nets,W,,106,98,14,31,W 1,13532,2:21,,SAS,2023
46,"Fri, Jan 20, 2023",8:00p,,Box Score,,Los Angeles Clippers,L,,126,131,14,32,L 1,15190,2:02,,SAS,2023
47,"Mon, Jan 23, 2023",10:00p,,Box Score,@,Portland Trail Blazers,L,,127,147,14,33,L 2,17874,2:06,,SAS,2023
48,"Wed, Jan 25, 2023",10:30p,,Box Score,@,Los Angeles Lakers,L,,104,113,14,34,L 3,17955,2:10,,SAS,2023
49,"Thu, Jan 26, 2023",10:30p,,Box Score,@,Los Angeles Clippers,L,,100,138,14,35,L 4,16958,2:06,,SAS,2023
50,"Sat, Jan 28, 2023",8:00p,,Box Score,,Phoenix Suns,L,OT,118,128,14,36,L 5,18354,2:27,,SAS,2023
51,"Mon, Jan 30, 2023",8:00p,,Box Score,,Washington Wizards,L,,106,127,14,37,L 6,11970,2:09,,SAS,2023
52,"Wed, Feb 1, 2023",8:00p,,Box Score,,Sacramento Kings,L,,109,119,14,38,L 7,13207,2:03,,SAS,2023
53,"Fri, Feb 3, 2023",8:00p,,Box Score,,Philadelphia 76ers,L,,125,137,14,39,L 8,15252,2:09,,SAS,2023
54,"Mon, Feb 6, 2023",8:00p,,Box Score,@,Chicago Bulls,L,,104,128,14,40,L 9,19291,2:04,,SAS,2023
55,"Wed, Feb 8, 2023",7:30p,,Box Score,@,Toronto Raptors,L,,98,112,14,41,L 10,19800,2:08,,SAS,2023
