Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,18,64,15,67,-12.44,0.3,-12.14,106.8,119.1,100.9,0.229,0.435,0.512,13.6,22.7,0.178,0.548,11.4,71.9,0.202,Capital One Arena,663691,WAS,2025
Lg Rank,29,2,30,30,30.0,8.0,30.0,30.0,27.0,4.0,26.0,10.0,28.0,26.0,25.0,25.0,21.0,25.0,29.0,23.0,,29,WAS,2025
