Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,19,63,20,62,-9.11,0.01,-9.1,107.3,116.6,97.6,0.222,0.43,0.503,13.7,26.5,0.174,0.547,11.9,74.5,0.19,Spectrum Center,703935,CHO,2025
Lg Rank,28,3,29,29,27.0,16.0,29.0,29.0,24.0,20.0,27.0,11.0,30.0,27.0,8.0,27.0,20.0,22.0,21.0,17.0,,22,CHO,2025
