Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Tyler Herro,22.0,SG,66,10,2151,23,66,11,0,0,5.7,2.5,91,52,45,8,81,12,632,16,75,6MOY-1,MIA,2022
2.0,Kyle Lowry,35.0,PG,63,63,2133,100,0,0,0,0,5.5,2.1,123,20,77,10,54,44,1126,11,19,,MIA,2022
3.0,Duncan Robinson,27.0,SG,79,68,2043,2,61,37,1,0,2.3,-4.7,27,12,99,8,17,19,303,4,19,,MIA,2022
4.0,P.J. Tucker,36.0,PF,71,70,1981,0,0,0,96,4,5.6,2.1,30,11,69,16,14,19,383,2,17,,MIA,2022
5.0,Jimmy Butler,32.0,SF,57,57,1931,0,0,67,32,0,5.8,2.3,65,31,29,16,200,14,786,38,36,AS,MIA,2022
6.0,Bam Adebayo,24.0,C,56,56,1825,0,0,0,2,98,7.6,5.5,57,39,70,38,168,8,480,47,38,"DPOY-4,DEF2",MIA,2022
7.0,Gabe Vincent,25.0,PG,68,27,1589,69,31,0,0,0,2.9,-2.9,68,16,73,11,20,27,519,3,19,,MIA,2022
8.0,Max Strus,25.0,SF,68,16,1587,0,15,47,37,0,5.0,0.7,31,16,71,3,21,20,223,6,14,,MIA,2022
9.0,Caleb Martin,26.0,SF,60,12,1372,0,20,58,22,0,7.0,3.7,21,12,48,9,45,17,165,9,23,,MIA,2022
10.0,Dewayne Dedmon,32.0,C,67,15,1065,0,0,0,0,100,3.1,-2.0,11,12,78,34,38,16,114,7,22,,MIA,2022
11.0,Omer Yurtseven,23.0,C,56,12,706,0,0,0,0,100,4.8,0.3,13,11,52,12,31,4,121,9,18,,MIA,2022
12.0,Markieff Morris,32.0,PF,17,1,298,0,0,0,76,24,3.8,-0.9,7,5,14,4,5,0,57,1,1,,MIA,2022
13.0,KZ Okpala,22.0,PF,21,0,244,0,0,1,56,43,4.3,-0.3,1,2,17,2,6,0,35,1,2,,MIA,2022
14.0,Kyle Guy,24.0,SG,19,0,186,50,50,0,0,0,-13.1,-18.6,10,2,9,0,4,3,41,1,3,,MIA,2022
15.0,Victor Oladipo,29.0,SG,8,1,173,31,58,11,0,0,-1.4,-6.3,9,6,8,0,7,5,68,2,3,,MIA,2022
16.0,Haywood Highsmith,25.0,SF,19,1,163,0,0,21,78,1,-9.1,-14.3,1,1,6,0,3,0,15,1,3,,MIA,2022
17.0,Marcus Garrett,23.0,SG,12,0,128,2,62,36,1,0,9.6,5.1,1,1,8,0,3,1,17,1,3,,MIA,2022
18.0,Chris Silva,25.0,PF,9,0,88,0,0,0,19,81,-11.2,-16.1,2,2,13,4,6,2,17,1,3,,MIA,2022
19.0,Udonis Haslem,41.0,C,13,0,83,0,0,0,22,78,-10.7,-15.6,1,2,8,1,2,1,10,1,3,,MIA,2022
20.0,Mychal Mulder,27.0,PG,2,1,44,100,0,0,0,0,-0.2,-4.8,0,0,1,0,1,0,6,0,1,,MIA,2022
21.0,Javonte Smart,22.0,PG,4,0,40,15,64,21,0,0,-18.6,-23.4,2,0,1,0,0,0,5,0,1,,MIA,2022
22.0,Nik Stauskas,28.0,SG,2,0,24,0,9,91,0,0,33.7,29.3,0,0,1,0,2,1,3,0,0,,MIA,2022
,Team Totals,,,82,82,19854,20,20,20,20,20,4.6,0.5,571,253,797,176,728,213,5126,161,323,,MIA,2022
