Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,57,25,57,25,6.52,-0.15,6.38,118.0,111.5,98.5,0.243,0.48,0.566,12.0,22.1,0.197,0.528,11.3,78.5,0.18,TD Garden,785396,BOS,2023
Lg Rank,2,29,1,1,1.0,20.0,1.0,2.0,3.0,20.0,27.0,2.0,4.0,8.0,25.0,23.0,3.0,26.0,1.0,3.0,,8,BOS,2023
