G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",10:00p,,Box Score,,Portland Trail Blazers,L,,108,115,0,1,L 1,17611,2:24,,SAC,2023
2,"Sat, Oct 22, 2022",10:00p,,Box Score,,Los Angeles Clippers,L,,109,111,0,2,L 2,16296,2:27,,SAC,2023
3,"Sun, Oct 23, 2022",8:30p,,Box Score,@,Golden State Warriors,L,,125,130,0,3,L 3,18064,2:24,,SAC,2023
4,"Thu, Oct 27, 2022",10:00p,,Box Score,,Memphis Grizzlies,L,,110,125,0,4,L 4,15511,2:08,,SAC,2023
5,"Sat, Oct 29, 2022",6:00p,,Box Score,,Miami Heat,W,,119,113,1,4,W 1,14618,2:31,,SAC,2023
6,"Mon, Oct 31, 2022",7:00p,,Box Score,@,Charlotte Hornets,W,,115,108,2,4,W 2,12020,2:19,,SAC,2023
7,"Wed, Nov 2, 2022",7:30p,,Box Score,@,Miami Heat,L,,107,110,2,5,L 1,19600,2:13,,SAC,2023
8,"Sat, Nov 5, 2022",5:00p,,Box Score,@,Orlando Magic,W,OT,126,123,3,5,W 1,18846,2:34,,SAC,2023
9,"Mon, Nov 7, 2022",10:00p,,Box Score,@,Golden State Warriors,L,,113,116,3,6,L 1,18064,2:22,,SAC,2023
10,"Wed, Nov 9, 2022",10:00p,,Box Score,,Cleveland Cavaliers,W,,127,120,4,6,W 1,13816,2:13,,SAC,2023
11,"Fri, Nov 11, 2022",10:30p,,Box Score,@,Los Angeles Lakers,W,,120,114,5,6,W 2,17849,2:11,,SAC,2023
12,"Sun, Nov 13, 2022",9:00p,,Box Score,,Golden State Warriors,W,,122,115,6,6,W 3,16410,2:12,,SAC,2023
13,"Tue, Nov 15, 2022",10:00p,,Box Score,,Brooklyn Nets,W,,153,121,7,6,W 4,17611,2:21,,SAC,2023
14,"Thu, Nov 17, 2022",10:00p,,Box Score,,San Antonio Spurs,W,,130,112,8,6,W 5,16522,2:09,,SAC,2023
15,"Sun, Nov 20, 2022",6:00p,,Box Score,,Detroit Pistons,W,,137,129,9,6,W 6,17866,2:29,,SAC,2023
16,"Tue, Nov 22, 2022",8:00p,,Box Score,@,Memphis Grizzlies,W,,113,109,10,6,W 7,16826,2:27,,SAC,2023
17,"Wed, Nov 23, 2022",7:30p,,Box Score,@,Atlanta Hawks,L,,106,115,10,7,L 1,18173,2:10,,SAC,2023
18,"Fri, Nov 25, 2022",8:00p,,Box Score,@,Boston Celtics,L,,104,122,10,8,L 2,19156,2:09,,SAC,2023
19,"Mon, Nov 28, 2022",10:00p,,Box Score,,Phoenix Suns,L,,117,122,10,9,L 3,16407,2:10,,SAC,2023
20,"Wed, Nov 30, 2022",10:00p,,Box Score,,Indiana Pacers,W,,137,114,11,9,W 1,17611,2:22,,SAC,2023
21,"Sat, Dec 3, 2022",4:00p,,Box Score,@,Los Angeles Clippers,W,,123,96,12,9,W 2,16587,2:16,,SAC,2023
22,"Sun, Dec 4, 2022",6:00p,,Box Score,,Chicago Bulls,W,,110,101,13,9,W 3,17611,2:09,,SAC,2023
23,"Wed, Dec 7, 2022",8:00p,,Box Score,@,Milwaukee Bucks,L,,113,126,13,10,L 1,17341,2:09,,SAC,2023
24,"Fri, Dec 9, 2022",7:30p,,Box Score,@,Cleveland Cavaliers,W,,106,95,14,10,W 1,19432,2:16,,SAC,2023
25,"Sun, Dec 11, 2022",6:00p,,Box Score,@,New York Knicks,L,,99,112,14,11,L 1,19812,2:17,,SAC,2023
26,"Tue, Dec 13, 2022",7:00p,,Box Score,@,Philadelphia 76ers,L,,103,123,14,12,L 2,19768,2:14,,SAC,2023
27,"Wed, Dec 14, 2022",7:30p,,Box Score,@,Toronto Raptors,W,,124,123,15,12,W 1,19800,2:16,,SAC,2023
