Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,57,25,54,28,5.26,-0.03,5.23,118.5,113.0,96.8,0.224,0.352,0.562,11.5,25.5,0.17,0.526,11.2,75.6,0.195,Ball Arena,807062,DEN,2024
Lg Rank,2,28,4,4,4.0,17.0,4.0,5.0,8.0,27.0,24.0,30.0,8.0,8.0,6.0,28.0,3.0,26.0,18.0,18.0,,6,DEN,2024
