G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 25, 2023",7:00p,,Box Score,,Atlanta Hawks,W,,116,110,1,0,W 1,16129,2:22,,CHO,2024
2,"Fri, Oct 27, 2023",7:00p,,Box Score,,Detroit Pistons,L,,99,111,1,1,L 1,15855,2:24,,CHO,2024
3,"Mon, Oct 30, 2023",7:00p,,Box Score,,Brooklyn Nets,L,,121,133,1,2,L 2,14491,2:12,,CHO,2024
4,"Wed, Nov 1, 2023",8:00p,,Box Score,@,Houston Rockets,L,,119,128,1,3,L 3,16263,2:08,,CHO,2024
5,"Sat, Nov 4, 2023",7:00p,,Box Score,@,Indiana Pacers,W,,125,124,2,3,W 1,15945,2:32,,CHO,2024
6,"Sun, Nov 5, 2023",7:30p,,Box Score,@,Dallas Mavericks,L,,118,124,2,4,L 1,20052,2:22,,CHO,2024
7,"Wed, Nov 8, 2023",7:00p,,Box Score,,Washington Wizards,L,,116,132,2,5,L 2,14267,2:16,,CHO,2024
8,"Fri, Nov 10, 2023",7:00p,,Box Score,@,Washington Wizards,W,,124,117,3,5,W 1,17602,2:15,In-Season Tournament,CHO,2024
9,"Sun, Nov 12, 2023",12:00p,,Box Score,@,New York Knicks,L,,107,129,3,6,L 1,19812,2:09,,CHO,2024
10,"Tue, Nov 14, 2023",7:00p,,Box Score,,Miami Heat,L,,105,111,3,7,L 2,15673,2:14,In-Season Tournament,CHO,2024
11,"Fri, Nov 17, 2023",7:00p,,Box Score,,Milwaukee Bucks,L,,99,130,3,8,L 3,19258,2:09,In-Season Tournament,CHO,2024
12,"Sat, Nov 18, 2023",6:00p,,Box Score,,New York Knicks,L,,108,122,3,9,L 4,19171,2:02,,CHO,2024
13,"Mon, Nov 20, 2023",7:00p,,Box Score,,Boston Celtics,W,OT,121,118,4,9,W 1,19134,2:19,,CHO,2024
14,"Wed, Nov 22, 2023",7:00p,,Box Score,,Washington Wizards,W,,117,114,5,9,W 2,16432,2:12,,CHO,2024
15,"Sun, Nov 26, 2023",6:00p,,Box Score,@,Orlando Magic,L,,117,130,5,10,L 1,18846,2:16,,CHO,2024
16,"Tue, Nov 28, 2023",7:30p,,Box Score,@,New York Knicks,L,,91,115,5,11,L 2,19111,2:03,In-Season Tournament,CHO,2024
17,"Thu, Nov 30, 2023",7:30p,,Box Score,@,Brooklyn Nets,W,,129,128,6,11,W 1,16072,2:01,,CHO,2024
18,"Sat, Dec 2, 2023",5:00p,,Box Score,,Minnesota Timberwolves,L,,117,123,6,12,L 1,17731,2:16,,CHO,2024
19,"Wed, Dec 6, 2023",8:00p,,Box Score,@,Chicago Bulls,L,,100,111,6,13,L 2,17689,2:17,,CHO,2024
20,"Fri, Dec 8, 2023",7:00p,,Box Score,,Toronto Raptors,W,,119,116,7,13,W 1,11526,2:17,,CHO,2024
21,"Mon, Dec 11, 2023",7:00p,,Box Score,,Miami Heat,L,,114,116,7,14,L 1,15543,2:22,,CHO,2024
22,"Wed, Dec 13, 2023",7:30p,,Box Score,@,Miami Heat,L,,104,115,7,15,L 2,19600,2:04,,CHO,2024
23,"Fri, Dec 15, 2023",7:00p,,Box Score,,New Orleans Pelicans,L,,107,112,7,16,L 3,16080,2:15,,CHO,2024
24,"Sat, Dec 16, 2023",7:00p,,Box Score,,Philadelphia 76ers,L,,82,135,7,17,L 4,17829,2:01,,CHO,2024
25,"Mon, Dec 18, 2023",7:30p,,Box Score,@,Toronto Raptors,L,,99,114,7,18,L 5,19288,2:05,,CHO,2024
26,"Wed, Dec 20, 2023",7:00p,,Box Score,@,Indiana Pacers,L,,113,144,7,19,L 6,16761,2:11,,CHO,2024
27,"Sat, Dec 23, 2023",7:00p,,Box Score,,Denver Nuggets,L,,95,102,7,20,L 7,19165,2:09,,CHO,2024
28,"Tue, Dec 26, 2023",10:30p,,Box Score,@,Los Angeles Clippers,L,,104,113,7,21,L 8,19370,2:06,,CHO,2024
29,"Thu, Dec 28, 2023",10:30p,,Box Score,@,Los Angeles Lakers,L,,112,133,7,22,L 9,18997,2:03,,CHO,2024
30,"Fri, Dec 29, 2023",9:00p,,Box Score,@,Phoenix Suns,L,,119,133,7,23,L 10,17071,2:10,,CHO,2024
31,"Mon, Jan 1, 2024",9:00p,,Box Score,@,Denver Nuggets,L,,93,111,7,24,L 11,19625,2:01,,CHO,2024
32,"Tue, Jan 2, 2024",10:00p,,Box Score,@,Sacramento Kings,W,,111,104,8,24,W 1,17832,2:10,,CHO,2024
33,"Fri, Jan 5, 2024",8:00p,,Box Score,@,Chicago Bulls,L,,91,104,8,25,L 1,21345,2:06,,CHO,2024
34,"Mon, Jan 8, 2024",7:00p,,Box Score,,Chicago Bulls,L,OT,112,119,8,26,L 2,14418,2:18,,CHO,2024
35,"Wed, Jan 10, 2024",7:00p,,Box Score,,Sacramento Kings,L,,98,123,8,27,L 3,14173,2:02,,CHO,2024
36,"Fri, Jan 12, 2024",8:00p,,Box Score,@,San Antonio Spurs,L,,99,135,8,28,L 4,18073,2:21,,CHO,2024
37,"Sun, Jan 14, 2024",6:00p,,Box Score,@,Miami Heat,L,,87,104,8,29,L 5,19831,2:14,,CHO,2024
38,"Wed, Jan 17, 2024",8:00p,,Box Score,@,New Orleans Pelicans,L,,112,132,8,30,L 6,16093,2:04,,CHO,2024
