G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
24,"Fri, Dec 15, 2023",7:30p,,Box Score,@,Toronto Raptors,W,,125,104,10,14,W 1,19800,2:04,,ATL,2024
25,"Sat, Dec 16, 2023",7:30p,,Box Score,@,Cleveland Cavaliers,L,,119,127,10,15,L 1,19432,2:09,,ATL,2024
26,"Mon, Dec 18, 2023",7:30p,,Box Score,,Detroit Pistons,W,,130,124,11,15,W 1,17664,2:25,,ATL,2024
27,"Wed, Dec 20, 2023",8:00p,,Box Score,@,Houston Rockets,W,,134,127,12,15,W 2,18055,2:17,,ATL,2024
28,"Fri, Dec 22, 2023",8:00p,,Box Score,@,Miami Heat,L,,113,122,12,16,L 1,20029,2:19,,ATL,2024
29,"Sat, Dec 23, 2023",7:30p,,Box Score,,Memphis Grizzlies,L,,119,125,12,17,L 2,17632,2:18,,ATL,2024
30,"Tue, Dec 26, 2023",8:00p,,Box Score,@,Chicago Bulls,L,,113,118,12,18,L 3,21420,2:18,,ATL,2024
31,"Fri, Dec 29, 2023",7:30p,,Box Score,,Sacramento Kings,L,,110,117,12,19,L 4,18305,2:08,,ATL,2024
32,"Sun, Dec 31, 2023",3:00p,,Box Score,@,Washington Wizards,W,,130,126,13,19,W 1,17042,2:18,,ATL,2024
33,"Wed, Jan 3, 2024",7:30p,,Box Score,,Oklahoma City Thunder,W,,141,138,14,19,W 2,17770,2:27,,ATL,2024
34,"Fri, Jan 5, 2024",7:00p,,Box Score,@,Indiana Pacers,L,,116,150,14,20,L 1,17274,2:03,,ATL,2024
35,"Sun, Jan 7, 2024",6:00p,,Box Score,@,Orlando Magic,L,OT,110,117,14,21,L 2,19349,2:35,,ATL,2024
36,"Wed, Jan 10, 2024",7:30p,,Box Score,,Philadelphia 76ers,W,OT,139,132,15,21,W 1,16089,2:37,,ATL,2024
37,"Fri, Jan 12, 2024",7:30p,,Box Score,,Indiana Pacers,L,,108,126,15,22,L 1,15596,2:06,,ATL,2024
38,"Sat, Jan 13, 2024",7:30p,,Box Score,,Washington Wizards,L,,99,127,15,23,L 2,17108,2:14,,ATL,2024
39,"Mon, Jan 15, 2024",3:30p,,Box Score,,San Antonio Spurs,W,,109,99,16,23,W 1,17447,2:17,,ATL,2024
40,"Wed, Jan 17, 2024",7:30p,,Box Score,,Orlando Magic,W,,106,104,17,23,W 2,14541,2:14,,ATL,2024
41,"Fri, Jan 19, 2024",8:00p,,Box Score,@,Miami Heat,W,,109,108,18,23,W 3,20040,2:34,,ATL,2024
42,"Sat, Jan 20, 2024",7:30p,,Box Score,,Cleveland Cavaliers,L,,95,116,18,24,L 1,17047,2:04,,ATL,2024
43,"Mon, Jan 22, 2024",10:00p,,Box Score,@,Sacramento Kings,L,,107,122,18,25,L 2,17832,2:13,,ATL,2024
44,"Wed, Jan 24, 2024",10:00p,,Box Score,@,Golden State Warriors,L,,112,134,18,26,L 3,18064,2:08,,ATL,2024
45,"Fri, Jan 26, 2024",7:00p,,Box Score,,Dallas Mavericks,L,,143,148,18,27,L 4,16149,2:24,,ATL,2024
46,"Sun, Jan 28, 2024",6:00p,,Box Score,,Toronto Raptors,W,,126,125,19,27,W 1,15658,2:20,,ATL,2024
47,"Tue, Jan 30, 2024",7:30p,,Box Score,,Los Angeles Lakers,W,,138,122,20,27,W 2,17871,2:06,,ATL,2024
48,"Fri, Feb 2, 2024",7:30p,,Box Score,,Phoenix Suns,W,,129,120,21,27,W 3,16536,2:10,,ATL,2024
49,"Sat, Feb 3, 2024",7:30p,,Box Score,,Golden State Warriors,W,OT,141,134,22,27,W 4,17600,2:31,,ATL,2024
50,"Mon, Feb 5, 2024",7:30p,,Box Score,,Los Angeles Clippers,L,,144,149,22,28,L 1,17093,2:21,,ATL,2024
51,"Wed, Feb 7, 2024",7:30p,,Box Score,@,Boston Celtics,L,,117,125,22,29,L 2,19156,1:58,,ATL,2024
52,"Fri, Feb 9, 2024",7:00p,,Box Score,@,Philadelphia 76ers,W,,127,121,23,29,W 1,19758,2:24,,ATL,2024
53,"Sat, Feb 10, 2024",7:30p,,Box Score,,Houston Rockets,W,,122,113,24,29,W 2,17503,2:19,,ATL,2024
54,"Mon, Feb 12, 2024",7:30p,,Box Score,,Chicago Bulls,L,,126,136,24,30,L 1,16524,2:15,,ATL,2024
55,"Wed, Feb 14, 2024",7:00p,,Box Score,@,Charlotte Hornets,L,,99,122,24,31,L 2,14336,2:06,,ATL,2024
56,"Fri, Feb 23, 2024",7:30p,,Box Score,,Toronto Raptors,L,,121,123,24,32,L 3,17625,2:09,,ATL,2024
57,"Sun, Feb 25, 2024",7:00p,,Box Score,,Orlando Magic,W,,109,92,25,32,W 1,17173,2:06,,ATL,2024
58,"Tue, Feb 27, 2024",7:30p,,Box Score,,Utah Jazz,W,,124,97,26,32,W 2,17129,2:05,,ATL,2024
59,"Thu, Feb 29, 2024",7:30p,,Box Score,@,Brooklyn Nets,L,,97,124,26,33,L 1,17284,2:05,,ATL,2024
60,"Sat, Mar 2, 2024",3:00p,,Box Score,@,Brooklyn Nets,L,,102,114,26,34,L 2,18075,2:18,,ATL,2024
61,"Tue, Mar 5, 2024",7:30p,,Box Score,@,New York Knicks,W,,116,100,27,34,W 1,19812,2:07,,ATL,2024
62,"Wed, Mar 6, 2024",7:30p,,Box Score,,Cleveland Cavaliers,W,,112,101,28,34,W 2,15841,2:03,,ATL,2024
63,"Fri, Mar 8, 2024",8:00p,,Box Score,@,Memphis Grizzlies,W,,99,92,29,34,W 3,16667,2:12,,ATL,2024
64,"Sun, Mar 10, 2024",6:00p,,Box Score,,New Orleans Pelicans,L,,103,116,29,35,L 1,17695,2:02,,ATL,2024
65,"Wed, Mar 13, 2024",10:00p,,Box Score,@,Portland Trail Blazers,L,,102,106,29,36,L 2,18064,2:11,,ATL,2024
66,"Fri, Mar 15, 2024",9:30p,,Box Score,@,Utah Jazz,L,,122,124,29,37,L 3,18206,2:12,,ATL,2024
67,"Sun, Mar 17, 2024",9:30p,,Box Score,@,Los Angeles Clippers,W,,110,93,30,37,W 1,19370,2:08,,ATL,2024
68,"Mon, Mar 18, 2024",10:30p,,Box Score,@,Los Angeles Lakers,L,,105,136,30,38,L 1,18997,1:57,,ATL,2024
69,"Thu, Mar 21, 2024",10:30p,,Box Score,@,Phoenix Suns,L,,115,128,30,39,L 2,17071,2:21,,ATL,2024
70,"Sat, Mar 23, 2024",7:30p,,Box Score,,Charlotte Hornets,W,,132,91,31,39,W 1,17900,1:59,,ATL,2024
71,"Mon, Mar 25, 2024",7:30p,,Box Score,,Boston Celtics,W,,120,118,32,39,W 2,17405,2:11,,ATL,2024
72,"Wed, Mar 27, 2024",7:30p,,Box Score,,Portland Trail Blazers,W,,120,106,33,39,W 3,16059,2:07,,ATL,2024
73,"Thu, Mar 28, 2024",7:30p,,Box Score,,Boston Celtics,W,OT,123,122,34,39,W 4,17743,2:24,,ATL,2024
74,"Sat, Mar 30, 2024",7:30p,,Box Score,,Milwaukee Bucks,L,,113,122,34,40,L 1,17700,2:26,,ATL,2024
75,"Mon, Apr 1, 2024",8:00p,,Box Score,@,Chicago Bulls,W,,113,101,35,40,W 1,21114,2:07,,ATL,2024
76,"Wed, Apr 3, 2024",7:30p,,Box Score,,Detroit Pistons,W,,121,113,36,40,W 2,17899,2:07,,ATL,2024
77,"Thu, Apr 4, 2024",7:30p,,Box Score,@,Dallas Mavericks,L,,95,109,36,41,L 1,20211,2:09,,ATL,2024
78,"Sat, Apr 6, 2024",9:00p,,Box Score,@,Denver Nuggets,L,,110,142,36,42,L 2,19639,2:10,,ATL,2024
79,"Tue, Apr 9, 2024",7:30p,,Box Score,,Miami Heat,L,2OT,111,117,36,43,L 3,17049,2:35,,ATL,2024
80,"Wed, Apr 10, 2024",7:30p,,Box Score,,Charlotte Hornets,L,,114,115,36,44,L 4,16158,2:09,,ATL,2024
81,"Fri, Apr 12, 2024",8:00p,,Box Score,@,Minnesota Timberwolves,L,,106,109,36,45,L 5,18024,2:22,,ATL,2024
82,"Sun, Apr 14, 2024",1:00p,,Box Score,@,Indiana Pacers,L,,115,157,36,46,L 6,17274,2:04,,ATL,2024
83,"Wed, Apr 17, 2024",9:30p,,Box Score,@,Chicago Bulls,L,,116,131,36,47,L 7,21627,2:16,Play-In Game,ATL,2024
