Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,49,33,52,30,4.41,0.05,4.46,117.4,112.9,97.9,0.261,0.373,0.558,11.8,24.4,0.202,0.541,12.9,76.9,0.186,Smoothie King Center,692054,NOP,2024
Lg Rank,8,21,6,6,6.0,13.0,5.0,11.0,7.0,17.0,7.0,22.0,11.0,14.0,15.0,10.0,12.0,5.0,6.0,11.0,,27,NOP,2024
