Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Jayson Tatum,24.0,SF,74,74,2732,0,13,53,34,0,8.3,5.5,79,78,46,32,255,3,874,50,58,"MVP-4,CPOY-10,AS,NBA1",BOS,2023
2.0,Jaylen Brown,26.0,SF,67,67,2405,0,39,58,3,0,5.1,-3.9,61,68,70,27,171,9,599,47,74,"AS,NBA2",BOS,2023
3.0,Derrick White,28.0,SG,82,70,2319,21,71,8,0,0,10.7,9.7,54,25,115,4,96,51,793,27,33,DEF2,BOS,2023
4.0,Grant Williams,24.0,PF,79,23,2045,0,0,5,86,8,5.3,-2.7,27,20,100,17,47,20,333,12,21,,BOS,2023
5.0,Marcus Smart,28.0,PG,61,61,1957,98,2,0,0,0,5.9,-1.5,84,22,79,19,48,51,914,11,18,,BOS,2023
6.0,Al Horford,36.0,C,63,63,1922,0,0,0,8,92,7.9,2.4,17,5,80,14,10,2,466,5,8,,BOS,2023
7.0,Malcolm Brogdon,30.0,PG,67,0,1744,52,47,1,0,0,5.1,-2.7,42,34,49,7,78,18,616,14,50,6MOY-1,BOS,2023
8.0,Sam Hauser,25.0,SF,80,8,1290,0,11,57,31,0,7.7,1.6,13,11,59,3,6,4,175,1,6,,BOS,2023
9.0,Robert Williams,25.0,C,35,20,824,0,0,1,46,53,10.2,4.5,16,6,44,8,22,0,128,9,12,,BOS,2023
10.0,Luke Kornet,27.0,C,69,0,804,0,0,0,0,100,4.6,-2.5,7,6,63,6,17,1,136,5,7,,BOS,2023
11.0,Payton Pritchard,25.0,PG,48,3,643,100,0,0,0,0,1.1,-6.5,21,9,16,0,7,2,162,1,9,,BOS,2023
12.0,Blake Griffin,33.0,C,41,16,569,0,0,2,23,76,8.3,2.0,5,2,35,10,13,17,157,4,5,,BOS,2023
13.0,Mike Muscala,31.0,C,20,4,323,0,0,0,26,74,8.2,1.7,2,2,13,4,4,0,32,0,2,,BOS,2023
14.0,Noah Vonleh,27.0,C,23,1,171,0,0,0,20,80,-2.2,-9.2,2,2,15,7,1,0,20,0,4,,BOS,2023
15.0,Justin Jackson,27.0,SF,23,0,107,0,0,77,23,0,-29.3,-36.9,2,0,5,0,1,0,21,0,1,,BOS,2023
16.0,JD Davison,20.0,SG,12,0,66,26,74,0,0,0,-4.6,-11.4,3,1,2,0,1,1,25,0,1,,BOS,2023
17.0,Mfiondu Kabengele,25.0,PF,4,0,36,0,0,0,83,17,-10.6,-17.4,0,0,0,1,0,0,0,0,0,,BOS,2023
18.0,Justin Champagnie,21.0,SF,2,0,23,0,43,57,0,0,-7.4,-14.1,0,0,1,0,0,0,6,0,2,,BOS,2023
,Team Totals,,,82,82,19980,20,20,20,20,20,6.6,0.7,435,291,792,159,777,179,5457,186,311,,BOS,2023
