Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Jaden Ivey,21.0,SG,77,61,2217,4,88,8,0,0,-7.8,2.4,97,59,95,15,154,11,705,33,88,,DET,2024
2.0,Cade Cunningham,22.0,PG,62,62,2074,65,32,3,0,0,-8.1,1.6,126,59,81,13,109,6,1076,21,92,,DET,2024
3.0,Jalen Duren,20.0,C,61,60,1777,0,0,0,0,100,-8.3,1.1,48,37,102,37,95,1,334,29,47,,DET,2024
4.0,Ausar Thompson,21.0,SF,63,38,1583,0,2,70,28,0,-5.6,5.5,36,35,75,5,61,23,288,15,33,,DET,2024
5.0,Isaiah Stewart,22.0,PF,46,45,1423,0,0,0,76,24,-4.1,7.4,13,18,42,14,43,4,170,10,17,,DET,2024
6.0,Marcus Sasser,23.0,PG,71,11,1351,94,6,0,0,0,-9.5,-0.9,48,28,57,3,25,12,573,5,24,,DET,2024
7.0,James Wiseman,22.0,C,63,6,1091,0,0,0,0,100,-14.1,-7.2,13,14,87,29,53,2,123,18,20,,DET,2024
8.0,Killian Hayes,22.0,PG,42,31,1008,81,19,0,0,0,-10.7,-2.5,29,10,33,5,17,8,490,7,12,,DET,2024
9.0,Bojan BogdanoviÄ,34.0,PF,28,27,921,0,0,40,59,1,-13.5,-6.1,43,16,28,1,44,4,170,10,29,6MOY-9,DET,2024
10.0,Alec Burks,32.0,SG,43,0,901,0,53,44,3,0,-9.9,-1.4,18,9,32,3,50,12,164,6,11,,DET,2024
11.0,Kevin Knox,24.0,SF,31,11,560,0,7,79,14,0,-7.2,1.9,11,4,31,1,13,2,54,5,12,,DET,2024
12.0,Evan Fournier,31.0,SG,29,0,541,0,46,54,0,0,-12.0,-3.6,11,8,26,0,12,2,103,2,6,,DET,2024
13.0,Simone Fontecchio,28.0,SF,16,9,484,0,0,33,67,0,-2.6,7.2,10,5,12,1,14,3,61,5,14,,DET,2024
14.0,Marvin Bagley III,24.0,C,26,10,478,0,0,0,1,99,-7.9,1.1,10,5,22,10,30,6,65,6,14,,DET,2024
15.0,Isaiah Livers,25.0,PF,23,6,469,0,0,8,90,3,-18.5,-11.0,6,4,34,1,7,0,60,1,8,,DET,2024
16.0,Troy Brown Jr.,24.0,SF,22,12,417,0,0,70,30,0,-14.7,-6.6,7,4,10,1,7,0,62,1,13,,DET,2024
17.0,Chimezie Metu,26.0,C,14,7,411,0,0,0,75,25,-7.6,1.4,7,15,21,2,13,1,67,5,8,,DET,2024
18.0,Malachi Flynn,25.0,PG,24,0,342,100,0,0,0,0,-14.8,-6.5,18,5,8,3,14,0,121,2,10,,DET,2024
19.0,Stanley Umude,24.0,SG,24,2,307,0,13,66,21,0,-10.6,-1.9,7,4,26,1,13,4,24,3,4,,DET,2024
20.0,Tosan Evbuomwan,22.0,SF,13,8,293,0,0,14,86,0,-15.6,-7.3,4,2,13,1,13,1,25,1,4,,DET,2024
21.0,Jared Rhoden,24.0,SG,17,0,245,0,16,72,12,0,-7.0,2.0,4,3,19,0,4,2,31,0,3,,DET,2024
22.0,Mike Muscala,32.0,C,13,4,171,0,0,0,46,54,12.0,21.8,2,0,9,0,1,2,28,0,5,,DET,2024
23.0,Joe Harris,32.0,SG,16,0,170,0,1,53,47,0,-13.8,-5.1,3,0,9,1,1,2,24,0,4,,DET,2024
24.0,Quentin Grimes,23.0,SG,6,0,115,0,77,23,0,0,-16.4,-7.8,3,3,8,0,4,0,37,0,2,,DET,2024
25.0,Danilo Gallinari,35.0,SF,6,0,90,0,0,7,48,45,10.6,19.9,0,1,5,0,11,0,31,2,2,,DET,2024
26.0,Buddy Boeheim,24.0,SF,10,0,84,0,7,71,22,0,15.1,24.5,0,0,3,0,3,0,7,0,1,,DET,2024
27.0,Monte Morris,28.0,PG,6,0,68,100,0,0,0,0,-2.2,6.8,2,0,0,0,1,0,22,0,3,,DET,2024
28.0,Shake Milton,27.0,SG,4,0,63,0,74,26,0,0,-21.3,-12.7,1,2,3,0,2,4,14,1,0,,DET,2024
29.0,Jaylen Nowell,24.0,SG,4,0,58,0,71,29,0,0,-27.0,-18.4,2,0,1,0,3,0,8,0,2,,DET,2024
30.0,Taj Gibson,38.0,PF,4,0,39,0,0,0,62,38,-10.1,-1.2,0,0,1,0,0,0,4,0,2,,DET,2024
31.0,Malcolm Cazalon,22.0,SG,1,0,3,0,0,0,100,0,63.3,72.2,0,0,0,0,0,0,0,0,0,,DET,2024
,Team Totals,,,82,82,19754,20,20,20,20,20,-8.9,0.4,579,350,893,147,817,112,4941,188,490,,DET,2024
