Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Bam Adebayo,26.0,C,71,71,2416,0,0,0,0,100,0.8,-3.1,63,44,81,32,179,6,678,35,46,"DPOY-3,AS,DEF1",MIA,2024
2.0,Jaime Jaquez Jr.,22.0,SF,75,20,2113,4,37,51,9,0,3.4,3.0,61,29,100,7,86,7,469,20,63,"ROY-4,6MOY-9",MIA,2024
3.0,Jimmy Butler,34.0,PF,60,60,2042,0,0,25,74,0,5.5,7.1,56,31,30,10,205,5,768,46,63,,MIA,2024
4.0,Duncan Robinson,29.0,SF,68,36,1905,0,25,53,23,0,0.0,-4.0,53,18,91,6,29,8,443,5,25,,MIA,2024
5.0,Caleb Martin,28.0,SF,64,23,1756,11,66,23,1,0,2.7,1.2,36,21,58,7,50,21,359,15,40,,MIA,2024
6.0,Tyler Herro,24.0,SG,42,40,1407,51,48,1,0,0,0.6,-2.3,54,29,31,4,48,1,451,11,43,,MIA,2024
7.0,Haywood Highsmith,27.0,PF,66,26,1366,0,2,55,43,0,1.4,-0.9,20,4,68,5,13,5,175,4,14,,MIA,2024
8.0,Josh Richardson,30.0,SG,43,6,1103,44,51,6,0,0,-4.2,-8.7,23,1,35,5,16,6,249,4,9,,MIA,2024
9.0,Kyle Lowry,37.0,PG,37,35,1037,100,0,0,0,0,0.5,-2.1,37,9,53,3,16,20,350,2,13,,MIA,2024
10.0,Terry Rozier,29.0,PG,31,30,975,100,0,0,0,0,0.0,-2.7,26,12,25,1,31,12,347,8,29,,MIA,2024
11.0,Kevin Love,35.0,PF,55,5,924,0,0,0,33,67,6.9,6.4,34,6,56,2,38,15,260,7,9,,MIA,2024
12.0,Nikola JoviÄ,20.0,PF,46,38,896,0,0,0,81,19,8.3,8.1,26,8,39,5,22,6,223,4,8,,MIA,2024
13.0,Thomas Bryant,26.0,C,38,4,441,0,0,0,2,98,2.2,0.2,2,2,26,10,24,0,59,5,10,,MIA,2024
14.0,Orlando Robinson,23.0,C,36,7,304,0,0,0,0,100,1.7,-0.4,9,2,22,5,11,0,84,3,7,,MIA,2024
15.0,Delon Wright,31.0,PG,14,1,286,71,29,0,0,0,11.8,10.6,1,2,7,0,6,0,93,0,0,,MIA,2024
16.0,Jamal Cain,24.0,PF,26,1,259,0,0,35,65,0,-4.3,-6.8,2,2,10,0,12,1,24,1,3,,MIA,2024
17.0,Patty Mills,35.0,PG,13,5,213,47,53,0,0,0,11.0,9.5,5,2,5,1,3,4,49,0,3,,MIA,2024
18.0,Dru Smith,26.0,SG,9,0,131,72,28,0,0,0,-14.1,-16.7,5,0,6,0,1,3,33,0,1,,MIA,2024
19.0,Cole Swider,24.0,SF,18,0,87,0,49,40,11,0,-13.7,-16.1,3,4,3,0,1,0,10,0,0,,MIA,2024
20.0,R.J. Hampton,22.0,PG,8,2,76,91,9,0,0,0,9.2,7.4,3,0,6,0,1,0,20,0,1,,MIA,2024
21.0,Alondes Williams,24.0,SG,7,0,16,61,39,0,0,0,-57.1,-59.4,0,2,1,0,1,0,0,1,1,,MIA,2024
,Team Totals,,,82,82,19753,20,20,20,20,20,2.0,0.1,519,228,753,103,793,120,5144,171,388,,MIA,2024
