Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Darius Garland,25.0,PG,75,75,2301,100,0,0,0,0,10.3,1.3,111,52,60,7,106,25,1198,25,43,"CPOY-6,AS",CLE,2025
2.0,Jarrett Allen,26.0,C,82,82,2296,0,0,0,0,100,11.2,3.4,47,24,77,16,126,13,382,29,47,,CLE,2025
3.0,Donovan Mitchell,28.0,SG,71,71,2232,45,55,1,0,0,11.5,3.8,74,55,65,8,148,11,887,31,50,"MVP-5,CPOY-9,AS,NBA1",CLE,2025
4.0,Evan Mobley,23.0,PF,71,71,2167,0,0,0,48,52,12.2,5.3,46,56,100,14,158,6,583,45,51,"MVP-10,DPOY-1,AS,NBA2,DEF1",CLE,2025
5.0,Sam Merrill,28.0,SG,71,4,1401,12,80,9,0,0,10.8,1.6,23,3,65,5,5,20,265,0,15,,CLE,2025
6.0,Ty Jerome,27.0,SG,70,3,1393,5,50,45,0,0,9.6,-0.3,42,36,33,4,74,2,576,22,27,6MOY-3,CLE,2025
7.0,Max Strus,28.0,SF,50,37,1273,0,21,68,11,0,8.9,-1.2,32,13,59,2,10,12,365,2,11,,CLE,2025
8.0,Dean Wade,28.0,PF,59,30,1252,0,0,20,66,13,12.6,4.1,6,7,56,5,13,5,191,7,9,,CLE,2025
9.0,Georges Niang,31.0,PF,51,1,1053,0,0,6,93,1,8.2,-2.2,20,14,58,6,7,5,165,3,16,,CLE,2025
10.0,Isaac Okoro,24.0,SG,55,22,1053,0,25,66,9,0,14.1,5.9,8,6,58,6,20,5,165,2,19,,CLE,2025
11.0,Caris LeVert,30.0,SF,38,3,904,0,6,84,10,0,12.2,3.1,33,15,21,1,34,1,344,6,15,,CLE,2025
12.0,De'Andre Hunter,27.0,SF,27,5,676,0,0,28,71,1,10.3,0.6,5,11,32,3,29,5,86,2,11,6MOY-4,CLE,2025
13.0,Craig Porter Jr.,24.0,PG,51,1,513,78,22,0,0,0,-3.2,-14.9,24,10,16,1,13,0,173,4,20,,CLE,2025
14.0,Jaylon Tyson,22.0,SG,47,3,453,3,25,42,30,0,0.1,-10.9,9,13,21,0,11,2,107,2,11,,CLE,2025
15.0,Tristan Thompson,33.0,C,40,0,328,0,0,0,0,100,-11.9,-23.6,5,4,12,3,13,0,61,2,7,,CLE,2025
16.0,Javonte Green,31.0,SG,18,1,166,6,57,37,0,0,12.7,3.0,0,2,11,1,4,2,28,2,1,,CLE,2025
17.0,Luke Travers,23.0,SG,12,0,88,0,20,63,17,0,0.7,-9.3,4,4,2,0,1,0,20,0,4,,CLE,2025
18.0,Emoni Bates,21.0,SF,10,0,75,0,3,62,35,0,-21.8,-32.2,1,1,1,0,0,0,18,0,0,,CLE,2025
19.0,Nae'Qwan Tomlin,24.0,PF,5,1,63,0,0,0,73,27,6.0,-3.9,1,0,6,0,7,0,6,3,4,,CLE,2025
20.0,JT Thor,22.0,PF,9,0,42,0,0,0,92,8,-33.7,-44.0,3,2,2,1,4,0,3,0,0,,CLE,2025
21.0,Chuma Okeke,26.0,PF,2,0,25,0,0,8,78,14,14.1,4.4,0,0,0,0,0,0,6,0,0,,CLE,2025
,Team Totals,,,82,82,19754,20,20,20,20,20,9.8,0.9,494,328,755,83,783,114,5629,187,361,,CLE,2025
