Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Jordan Poole,23.0,PG,82,43,2458,64,36,0,0,0,-0.8,-7.1,107,77,79,29,176,16,906,41,75,,GSW,2023
2.0,Draymond Green,32.0,PF,73,73,2297,0,0,1,74,25,7.3,13.1,144,19,113,29,47,30,1218,13,20,"DPOY-4,DEF2",GSW,2023
3.0,Klay Thompson,32.0,SF,69,69,2279,0,26,71,3,0,3.1,3.1,57,24,73,12,53,3,379,11,33,,GSW,2023
4.0,Kevon Looney,26.0,C,82,70,1958,0,0,0,0,100,5.1,6.4,15,7,125,19,77,2,526,19,34,,GSW,2023
5.0,Stephen Curry,34.0,PG,56,56,1941,100,0,0,0,0,5.8,8.0,111,26,49,12,114,20,838,37,41,"MVP-9,CPOY-9,AS,NBA2",GSW,2023
6.0,Donte DiVincenzo,26.0,SG,72,36,1894,10,79,10,0,0,3.2,2.6,71,17,52,11,27,34,612,7,16,,GSW,2023
7.0,Jonathan Kuminga,20.0,PF,67,16,1394,0,0,2,57,42,-1.4,-5.0,37,25,65,14,66,10,328,13,33,,GSW,2023
8.0,Anthony Lamb,25.0,SF,62,4,1195,0,1,50,49,0,1.0,-1.2,33,11,69,6,23,16,249,8,11,,GSW,2023
9.0,Andrew Wiggins,27.0,SF,37,37,1190,0,1,73,26,0,5.3,5.0,23,12,59,10,38,10,219,12,21,,GSW,2023
10.0,Moses Moody,20.0,SG,63,3,817,0,47,51,2,0,-0.7,-3.2,20,6,30,1,30,9,127,12,10,,GSW,2023
11.0,Ty Jerome,25.0,SG,45,2,816,21,61,18,0,0,-6.0,-9.8,16,7,30,2,23,5,340,8,9,,GSW,2023
12.0,JaMychal Green,32.0,PF,57,1,797,0,0,0,30,71,-8.2,-12.6,16,12,55,17,36,5,130,9,14,,GSW,2023
13.0,James Wiseman,21.0,C,21,0,262,0,0,0,0,100,-18.6,-21.9,6,1,28,6,15,2,35,4,4,,GSW,2023
14.0,Patrick Baldwin Jr.,20.0,SF,31,0,226,0,1,22,69,9,-11.4,-14.0,5,0,9,3,3,1,27,0,3,,GSW,2023
15.0,Andre Iguodala,39.0,PF,8,0,113,0,0,0,95,5,15.2,13.8,7,1,8,1,1,2,47,1,0,,GSW,2023
16.0,Gary Payton II,30.0,SG,7,0,112,6,68,25,0,0,8.6,6.9,2,0,5,2,2,1,21,1,0,,GSW,2023
17.0,Ryan Rollins,20.0,PG,12,0,62,100,0,0,0,0,-37.3,-39.8,7,5,3,1,0,0,14,0,2,,GSW,2023
18.0,Lester Qui̱ones,22.0,SG,4,0,18,50,50,0,0,0,17.9,16.2,2,1,0,0,3,0,4,0,0,,GSW,2023
,Team Totals,,,82,82,19829,20,20,20,20,20,1.8,1.1,679,251,852,175,734,166,6020,196,326,,GSW,2023
