Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Tobias Harris,28.0,PF,62,62,2014,0,0,0,89,11,7.3,4.0,45,38,76,16,78,1,539,14,63,,PHI,2021
2.0,Danny Green,33.0,SF,69,69,1934,0,0,85,14,0,7.3,3.8,36,10,72,7,13,7,273,2,12,,PHI,2021
3.0,Ben Simmons,24.0,PG,58,58,1877,98,2,0,0,0,8.5,6.2,86,43,64,34,126,19,1010,25,45,"MVP-12,DPOY-2,AS,DEF1",PHI,2021
4.0,Seth Curry,30.0,SG,57,57,1638,18,81,1,0,0,8.0,4.4,30,15,31,8,21,8,366,5,16,,PHI,2021
5.0,Joel Embiid,26.0,C,51,51,1585,0,0,0,0,100,12.4,12.3,62,54,65,23,225,5,350,42,45,"MVP-2,DPOY-7,AS,NBA2,DEF2",PHI,2021
6.0,Shake Milton,24.0,SG,63,4,1461,3,40,50,7,0,4.2,-2.5,51,28,59,10,77,12,478,20,48,6MOY-12,PHI,2021
7.0,Matisse Thybulle,23.0,SG,65,8,1298,24,55,19,2,0,6.7,1.6,18,6,60,3,9,9,151,4,3,"DPOY-11,DEF2",PHI,2021
8.0,Dwight Howard,35.0,C,69,6,1196,0,0,0,1,99,-2.2,-11.9,27,18,82,50,96,2,138,22,25,,PHI,2021
9.0,Furkan Korkmaz,23.0,SG,55,11,1062,0,16,55,28,1,6.9,1.8,31,9,35,1,33,9,195,6,11,,PHI,2021
10.0,Tyrese Maxey,20.0,SG,61,8,935,42,47,11,0,0,-2.1,-10.6,22,11,47,2,37,2,291,13,25,,PHI,2021
11.0,Mike Scott,32.0,PF,51,12,852,0,0,3,90,7,-0.3,-7.8,9,5,37,3,5,5,100,1,8,,PHI,2021
12.0,Isaiah Joe,21.0,SG,41,1,383,59,39,2,0,0,-0.3,-6.7,7,3,14,1,6,15,46,0,2,,PHI,2021
13.0,George Hill,34.0,PG,16,3,303,100,0,0,0,0,1.9,-4.1,11,5,5,0,10,6,71,4,9,,PHI,2021
14.0,Tony Bradley,23.0,C,20,8,287,0,0,0,9,91,13.0,8.0,1,3,21,2,5,0,34,1,6,,PHI,2021
15.0,Paul Reed,21.0,PF,26,0,177,0,0,8,54,38,9.7,4.3,3,5,14,1,4,0,29,2,11,,PHI,2021
16.0,Dakota Mathias,25.0,SG,8,2,123,0,48,52,0,0,-12.7,-19.0,0,0,3,0,1,1,29,1,0,,PHI,2021
17.0,Anthony Tolliver,35.0,PF,11,0,99,0,0,0,43,58,13.5,8.1,2,0,2,1,2,2,5,0,0,,PHI,2021
18.0,Rayjon Tucker,23.0,PG,14,0,68,100,0,0,0,0,-9.7,-15.6,2,2,4,0,7,5,14,1,3,,PHI,2021
19.0,Terrance Ferguson,22.0,SG,13,0,49,0,13,59,28,0,-17.1,-23.0,4,0,4,0,0,0,5,0,0,,PHI,2021
20.0,Vincent Poirier,27.0,C,10,0,39,0,0,0,0,100,-19.8,-25.7,1,2,7,0,1,0,5,0,2,,PHI,2021
21.0,Mason Jones,22.0,SG,6,0,27,0,0,44,56,0,-9.4,-15.2,1,0,2,0,3,0,6,0,0,,PHI,2021
22.0,Gary Clark,26.0,PF,2,0,13,0,0,82,18,0,-12.9,-18.6,0,0,1,0,0,0,2,0,0,,PHI,2021
23.0,Ignas Brazdeikis,22.0,SF,1,0,8,0,0,0,100,0,42.9,37.3,0,0,0,0,0,0,0,0,1,,PHI,2021
,Team Totals,,,72,72,17428,20,20,20,20,20,5.6,1.0,449,257,705,162,759,108,4137,163,335,,PHI,2021
